Position,RatingTier,StatCheck,StatValue,StatTier,SkillPoint,StatHigh,StatLow
WR,tier_3,ScrimmageYardsPerGame,55-66,tier_2,0,67,55
WR,tier_3,ScrimmageYardsPerGame,40-54,tier_3,-2,55,40
WR,tier_3,ScrimmageYardsPerGame,20-34,tier_4,-4,35,20
WR,tier_3,ScrimmageYardsPerGame,0-19,tier_5,-6,20,0
WR,tier_3,ScrimmageTDsPerGame,0.66-5.00,tier_0,5,5.01,0.66
WR,tier_3,ScrimmageTDsPerGame,0.52-0.65,tier_1,3,0.66,0.52
WR,tier_3,ScrimmageTDsPerGame,0.40-0.51,tier_2,1,0.52,0.40
WR,tier_3,ScrimmageTDsPerGame,0.30-0.39,tier_3,0,0.4,0.30
WR,tier_3,ScrimmageTDsPerGame,0.15-0.29,tier_4,-2,0.3,0.15
WR,tier_3,ScrimmageTDsPerGame,0.00-0.14,tier_5,-4,0.15000000000000002,0.00
WR,tier_4,ScrimmageYardsPerGame,85-250,tier_0,7,251,85
WR,tier_4,ScrimmageYardsPerGame,67-84,tier_1,4,85,67
WR,tier_4,ScrimmageYardsPerGame,55-66,tier_2,1,67,55
WR,tier_4,ScrimmageYardsPerGame,40-54,tier_3,-1,55,40
WR,tier_4,ScrimmageYardsPerGame,20-34,tier_4,-2,35,20
WR,tier_4,ScrimmageYardsPerGame,0-19,tier_5,-4,20,0
WR,tier_4,ScrimmageTDsPerGame,0.66-5.00,tier_0,6,5.01,0.66
WR,tier_4,ScrimmageTDsPerGame,0.52-0.65,tier_1,4,0.66,0.52
WR,tier_4,ScrimmageTDsPerGame,0.40-0.51,tier_2,1,0.52,0.40
WR,tier_4,ScrimmageTDsPerGame,0.30-0.39,tier_3,0,0.4,0.30
WR,tier_4,ScrimmageTDsPerGame,0.15-0.29,tier_4,-1,0.3,0.15
WR,tier_4,ScrimmageTDsPerGame,0.00-0.14,tier_5,-3,0.15000000000000002,0.00
WR,tier_5,ScrimmageYardsPerGame,85-250,tier_0,9,251,85
WR,tier_5,ScrimmageYardsPerGame,67-84,tier_1,6,85,67
WR,tier_5,ScrimmageYardsPerGame,55-66,tier_2,4,67,55
WR,tier_5,ScrimmageYardsPerGame,40-54,tier_3,2,55,40
WR,tier_5,ScrimmageYardsPerGame,20-34,tier_4,0,35,20
WR,tier_5,ScrimmageYardsPerGame,0-19,tier_5,-1,20,0
WR,tier_5,ScrimmageTDsPerGame,0.66-5.00,tier_0,9,5.01,0.66
WR,tier_5,ScrimmageTDsPerGame,0.52-0.65,tier_1,6,0.66,0.52
WR,tier_5,ScrimmageTDsPerGame,0.40-0.51,tier_2,4,0.52,0.40
WR,tier_5,ScrimmageTDsPerGame,0.30-0.39,tier_3,2,0.4,0.30
WR,tier_5,ScrimmageTDsPerGame,0.15-0.29,tier_4,0,0.3,0.15
WR,tier_5,ScrimmageTDsPerGame,0.00-0.14,tier_5,-1,0.15000000000000002,0.00
WR,tier_6,ScrimmageYardsPerGame,85-250,tier_0,12,251,85
WR,tier_6,ScrimmageYardsPerGame,67-84,tier_1,8,85,67
WR,tier_6,ScrimmageYardsPerGame,55-66,tier_2,5,67,55
WR,tier_6,ScrimmageYardsPerGame,40-54,tier_3,3,55,40
WR,tier_6,ScrimmageYardsPerGame,20-34,tier_4,1,35,20
WR,tier_6,ScrimmageYardsPerGame,0-19,tier_5,0,20,0
WR,tier_6,ScrimmageTDsPerGame,0.66-5.00,tier_0,12,5.01,0.66
WR,tier_6,ScrimmageTDsPerGame,0.52-0.65,tier_1,8,0.66,0.52
WR,tier_6,ScrimmageTDsPerGame,0.40-0.51,tier_2,5,0.52,0.40
WR,tier_6,ScrimmageTDsPerGame,0.30-0.39,tier_3,3,0.4,0.30
WR,tier_6,ScrimmageTDsPerGame,0.15-0.29,tier_4,1,0.3,0.15
WR,tier_6,ScrimmageTDsPerGame,0.00-0.14,tier_5,0,0.15000000000000002,0.00
TE,tier_0,ScrimmageYardsPerGame,60-250,tier_0,1,251,60
TE,tier_0,ScrimmageYardsPerGame,50-59,tier_1,-2,60,50
TE,tier_0,ScrimmageYardsPerGame,35-49,tier_2,-3,50,35
TE,tier_0,ScrimmageYardsPerGame,20-34,tier_3,-6,35,20
TE,tier_0,ScrimmageYardsPerGame,10-19,tier_4,-9,20,10
TE,tier_0,ScrimmageYardsPerGame,0-9,tier_5,-12,10,0
TE,tier_0,ScrimmageTDsPerGame,0.50-5.00,tier_0,1,5.01,0.50
TE,tier_0,ScrimmageTDsPerGame,0.40-0.49,tier_1,0,0.5,0.40
TE,tier_0,ScrimmageTDsPerGame,0.30-0.39,tier_2,-1,0.4,0.30
TE,tier_0,ScrimmageTDsPerGame,0.20-0.29,tier_3,-3,0.3,0.20
TE,tier_0,ScrimmageTDsPerGame,0.10-0.19,tier_4,-5,0.2,0.10
TE,tier_0,ScrimmageTDsPerGame,0.00-0.09,tier_5,-7,0.1,0.00
TE,tier_1,ScrimmageYardsPerGame,60-250,tier_0,2,251,60
TE,tier_1,ScrimmageYardsPerGame,50-59,tier_1,0,60,50
TE,tier_1,ScrimmageYardsPerGame,35-49,tier_2,-3,50,35
TE,tier_1,ScrimmageYardsPerGame,20-34,tier_3,-5,35,20
TE,tier_1,ScrimmageYardsPerGame,10-19,tier_4,-7,20,10
TE,tier_1,ScrimmageYardsPerGame,0-9,tier_5,-10,10,0
TE,tier_1,ScrimmageTDsPerGame,0.50-5.00,tier_0,2,5.01,0.50
TE,tier_1,ScrimmageTDsPerGame,0.40-0.49,tier_1,1,0.5,0.40
TE,tier_1,ScrimmageTDsPerGame,0.30-0.39,tier_2,-1,0.4,0.30
TE,tier_1,ScrimmageTDsPerGame,0.20-0.29,tier_3,-2,0.3,0.20
TE,tier_1,ScrimmageTDsPerGame,0.10-0.19,tier_4,-4,0.2,0.10
TE,tier_1,ScrimmageTDsPerGame,0.00-0.09,tier_5,-6,0.1,0.00
TE,tier_2,ScrimmageYardsPerGame,60-250,tier_0,4,251,60
TE,tier_2,ScrimmageYardsPerGame,50-59,tier_1,1,60,50
TE,tier_2,ScrimmageYardsPerGame,35-49,tier_2,-1,50,35
TE,tier_2,ScrimmageYardsPerGame,20-34,tier_3,-4,35,20
TE,tier_2,ScrimmageYardsPerGame,10-19,tier_4,-6,20,10
TE,tier_2,ScrimmageYardsPerGame,0-9,tier_5,-8,10,0
TE,tier_2,ScrimmageTDsPerGame,0.50-5.00,tier_0,4,5.01,0.50
TE,tier_2,ScrimmageTDsPerGame,0.40-0.49,tier_1,2,0.5,0.40
TE,tier_2,ScrimmageTDsPerGame,0.30-0.39,tier_2,0,0.4,0.30
TE,tier_2,ScrimmageTDsPerGame,0.20-0.29,tier_3,-1,0.3,0.20
TE,tier_2,ScrimmageTDsPerGame,0.10-0.19,tier_4,-3,0.2,0.10
TE,tier_2,ScrimmageTDsPerGame,0.00-0.09,tier_5,-5,0.1,0.00
TE,tier_3,ScrimmageYardsPerGame,60-250,tier_0,5,251,60
TE,tier_3,ScrimmageYardsPerGame,50-59,tier_1,2,60,50
TE,tier_3,ScrimmageYardsPerGame,35-49,tier_2,0,50,35
TE,tier_3,ScrimmageYardsPerGame,20-34,tier_3,-3,35,20
TE,tier_3,ScrimmageYardsPerGame,10-19,tier_4,-5,20,10
TE,tier_3,ScrimmageYardsPerGame,0-9,tier_5,-7,10,0
TE,tier_3,ScrimmageTDsPerGame,0.50-5.00,tier_0,5,5.01,0.50
TE,tier_3,ScrimmageTDsPerGame,0.40-0.49,tier_1,2,0.5,0.40
TE,tier_3,ScrimmageTDsPerGame,0.30-0.39,tier_2,0,0.4,0.30
TE,tier_3,ScrimmageTDsPerGame,0.20-0.29,tier_3,-1,0.3,0.20
TE,tier_3,ScrimmageTDsPerGame,0.10-0.19,tier_4,-2,0.2,0.10
TE,tier_3,ScrimmageTDsPerGame,0.00-0.09,tier_5,-4,0.1,0.00
TE,tier_4,ScrimmageYardsPerGame,60-250,tier_0,7,251,60
TE,tier_4,ScrimmageYardsPerGame,50-59,tier_1,3,60,50
TE,tier_4,ScrimmageYardsPerGame,35-49,tier_2,1,50,35
TE,tier_4,ScrimmageYardsPerGame,20-34,tier_3,-2,35,20
TE,tier_4,ScrimmageYardsPerGame,10-19,tier_4,-4,20,10
TE,tier_4,ScrimmageYardsPerGame,0-9,tier_5,-6,10,0
TE,tier_4,ScrimmageTDsPerGame,0.50-5.00,tier_0,6,5.01,0.50
TE,tier_4,ScrimmageTDsPerGame,0.40-0.49,tier_1,3,0.5,0.40
TE,tier_4,ScrimmageTDsPerGame,0.30-0.39,tier_2,1,0.4,0.30
TE,tier_4,ScrimmageTDsPerGame,0.20-0.29,tier_3,0,0.3,0.20
TE,tier_4,ScrimmageTDsPerGame,0.10-0.19,tier_4,-1,0.2,0.10
TE,tier_4,ScrimmageTDsPerGame,0.00-0.09,tier_5,-3,0.1,0.00
TE,tier_5,ScrimmageYardsPerGame,60-250,tier_0,9,251,60
TE,tier_5,ScrimmageYardsPerGame,50-59,tier_1,5,60,50
TE,tier_5,ScrimmageYardsPerGame,35-49,tier_2,2,50,35
TE,tier_5,ScrimmageYardsPerGame,20-34,tier_3,0,35,20
TE,tier_5,ScrimmageYardsPerGame,10-19,tier_4,-1,20,10
TE,tier_5,ScrimmageYardsPerGame,0-9,tier_5,-2,10,0
TE,tier_5,ScrimmageTDsPerGame,0.50-5.00,tier_0,8,5.01,0.50
TE,tier_5,ScrimmageTDsPerGame,0.40-0.49,tier_1,4,0.5,0.40
TE,tier_5,ScrimmageTDsPerGame,0.30-0.39,tier_2,2,0.4,0.30
TE,tier_5,ScrimmageTDsPerGame,0.20-0.29,tier_3,1,0.3,0.20
TE,tier_5,ScrimmageTDsPerGame,0.10-0.19,tier_4,0,0.2,0.10
TE,tier_5,ScrimmageTDsPerGame,0.00-0.09,tier_5,-1,0.1,0.00
TE,tier_6,ScrimmageYardsPerGame,60-250,tier_0,12,251,60
TE,tier_6,ScrimmageYardsPerGame,50-59,tier_1,7,60,50
TE,tier_6,ScrimmageYardsPerGame,35-49,tier_2,3,50,35
TE,tier_6,ScrimmageYardsPerGame,20-34,tier_3,2,35,20
TE,tier_6,ScrimmageYardsPerGame,10-19,tier_4,1,20,10
TE,tier_6,ScrimmageYardsPerGame,0-9,tier_5,0,10,0
TE,tier_6,ScrimmageTDsPerGame,0.50-5.00,tier_0,12,5.01,0.50
TE,tier_6,ScrimmageTDsPerGame,0.40-0.49,tier_1,7,0.5,0.40
TE,tier_6,ScrimmageTDsPerGame,0.30-0.39,tier_2,4,0.4,0.30
TE,tier_6,ScrimmageTDsPerGame,0.20-0.29,tier_3,1,0.3,0.20
TE,tier_6,ScrimmageTDsPerGame,0.10-0.19,tier_4,0,0.2,0.10
TE,tier_6,ScrimmageTDsPerGame,0.00-0.09,tier_5,0,0.1,0.00
LT,tier_0,SacksPer1000Snaps,0.00-6.00,tier_0,2,6.01,0.00
LT,tier_0,SacksPer1000Snaps,6.01-9.00,tier_1,0,9.01,6.01
LT,tier_0,SacksPer1000Snaps,9.01-12.00,tier_2,-2,12.01,9.01
LT,tier_0,SacksPer1000Snaps,12.01-15.00,tier_3,-6,15.01,12.01
LT,tier_0,SacksPer1000Snaps,15.01-20.00,tier_4,-8,20.01,15.01
LT,tier_0,SacksPer1000Snaps,20.01-100.00,tier_5,-12,100.01,20.01
LT,tier_1,SacksPer1000Snaps,0.00-6.00,tier_0,3,6.01,0.00
LT,tier_1,SacksPer1000Snaps,6.01-9.00,tier_1,1,9.01,6.01
LT,tier_1,SacksPer1000Snaps,9.01-12.00,tier_2,-1,12.01,9.01
LT,tier_1,SacksPer1000Snaps,12.01-15.00,tier_3,-5,15.01,12.01
LT,tier_1,SacksPer1000Snaps,15.01-20.00,tier_4,-7,20.01,15.01
LT,tier_1,SacksPer1000Snaps,20.01-100.00,tier_5,-10,100.01,20.01
LT,tier_2,SacksPer1000Snaps,0.00-6.00,tier_0,5,6.01,0.00
LT,tier_2,SacksPer1000Snaps,6.01-9.00,tier_1,2,9.01,6.01
LT,tier_2,SacksPer1000Snaps,9.01-12.00,tier_2,0,12.01,9.01
LT,tier_2,SacksPer1000Snaps,12.01-15.00,tier_3,-4,15.01,12.01
LT,tier_2,SacksPer1000Snaps,15.01-20.00,tier_4,-6,20.01,15.01
LT,tier_2,SacksPer1000Snaps,20.01-100.00,tier_5,-9,100.01,20.01
LT,tier_3,SacksPer1000Snaps,0.00-6.00,tier_0,7,6.01,0.00
LT,tier_3,SacksPer1000Snaps,6.01-9.00,tier_1,3,9.01,6.01
LT,tier_3,SacksPer1000Snaps,9.01-12.00,tier_2,1,12.01,9.01
LT,tier_3,SacksPer1000Snaps,12.01-15.00,tier_3,-3,15.01,12.01
LT,tier_3,SacksPer1000Snaps,15.01-20.00,tier_4,-4,20.01,15.01
LT,tier_3,SacksPer1000Snaps,20.01-100.00,tier_5,-8,100.01,20.01
LT,tier_4,SacksPer1000Snaps,0.00-6.00,tier_0,9,6.01,0.00
LT,tier_4,SacksPer1000Snaps,6.01-9.00,tier_1,4,9.01,6.01
LT,tier_4,SacksPer1000Snaps,9.01-12.00,tier_2,1,12.01,9.01
LT,tier_4,SacksPer1000Snaps,12.01-15.00,tier_3,-2,15.01,12.01
LT,tier_4,SacksPer1000Snaps,15.01-20.00,tier_4,-3,20.01,15.01
LT,tier_4,SacksPer1000Snaps,20.01-100.00,tier_5,-7,100.01,20.01
LT,tier_5,SacksPer1000Snaps,0.00-6.00,tier_0,10,6.01,0.00
LT,tier_5,SacksPer1000Snaps,6.01-9.00,tier_1,4,9.01,6.01
LT,tier_5,SacksPer1000Snaps,9.01-12.00,tier_2,1,12.01,9.01
LT,tier_5,SacksPer1000Snaps,12.01-15.00,tier_3,-1,15.01,12.01
LT,tier_5,SacksPer1000Snaps,15.01-20.00,tier_4,-3,20.01,15.01
LT,tier_5,SacksPer1000Snaps,20.01-100.00,tier_5,-6,100.01,20.01
LT,tier_6,SacksPer1000Snaps,0.00-6.00,tier_0,12,6.01,0.00
LT,tier_6,SacksPer1000Snaps,6.01-9.00,tier_1,4,9.01,6.01
LT,tier_6,SacksPer1000Snaps,9.01-12.00,tier_2,1,12.01,9.01
LT,tier_6,SacksPer1000Snaps,12.01-15.00,tier_3,0,15.01,12.01
LT,tier_6,SacksPer1000Snaps,15.01-20.00,tier_4,-2,20.01,15.01
LT,tier_6,SacksPer1000Snaps,20.01-100.00,tier_5,-5,100.01,20.01
RT,tier_0,SacksPer1000Snaps,0.00-5.00,tier_0,2,5.01,0.00
RT,tier_0,SacksPer1000Snaps,5.01-6.50,tier_1,0,6.51,5.01
RT,tier_0,SacksPer1000Snaps,6.51-7.50,tier_2,-2,7.51,6.51
RT,tier_0,SacksPer1000Snaps,7.51-12.00,tier_3,-6,12.01,7.51
RT,tier_0,SacksPer1000Snaps,12.01-15.00,tier_4,-8,15.01,12.01
