Row,Position,FirstName_x,LastName_x,FullName,TeamPrefixName,STAT_KEEP,DLINEFUMBLERECOVERYYARDS,DSECINTRETURNYARDS,DOWNSPLAYED,DLINEFUMBLERECOVERIES,ASSDEFTACKLES,BIGHITS,DEFTACKLES,DLINEHALFSACK,SEAS_YEAR,CTHALLOWED,DSECINTLONGESTRETURN,DLINESAFETIES,DSECINTS,DSECINTTDS,GAMERATING,DEFPASSDEFLECTIONS,DLINEBLOCKS,YEARBYYEARTEAMINDEX,DEFTACKLESFORLOSS,DLINEFORCEDFUMBLES,DLINESACKS,DLINEFUMBLETDS,GAMESPLAYED,GAMESSTARTED,FirstName_y,LastName_y,PLYR_ASSETNAME,Row Excel,Row Editor,YearsPro,Age,PLYR_DRAFTROUND,TeamIndex,ContractStatus,TraitDevelopment,OverallRating,SkillPoints,RegressionPoints,TeamName_x,RatingTier,DLSacksAndTFLPer1000Snaps,DTSacksAndTFLPer1000Snaps,TotalTurnoversPer1000Snaps,LBSacksTFLPassDeflPer1000Snaps,TacklesPer1000Snaps,CBPassDeflPer1000Snaps,CBCatchAllowPer100Snaps,SafetiesCatchAllowMinusPDPerGame,TeamName_y,SkillPointDef
1003,RE,Patrick,Cleary,Patrick Cleary,NO,True,48,0,812,3,6,25,37,1,9,0,0,0,0,0,0,0,0,26,14,3,3,0,16,16,Patrick,Cleary,PatrickCleary_32117,693.0,691.0,1.0,24.0,1.0,26.0,Signed,Star,84.0,0.0,0.0,NO,tier_3,24.630541871921185,26.47783251231527,7.389162561576354,20.935960591133004,52.95566502463054,0.0,0.0,0.0,NO,0
1004,CB,Percy,Samuels,Percy Samuels,NO,True,0,3,564,0,1,7,15,1,9,7,3,0,1,0,0,2,0,26,0,0,0,0,16,4,Percy,Samuels,PercySamuels_32114,652.0,650.0,1.0,24.0,1.0,26.0,Signed,Normal,73.0,0.0,0.0,NO,tier_5,0.0,0.0,1.7730496453900708,3.5460992907801416,28.368794326241133,3.5460992907801416,1.2411347517730498,0.3125,NO,-1
1005,SS,Jalen,Holliday,Jalen Holliday,NO,True,0,7,776,0,8,38,53,0,9,31,7,0,1,0,0,10,0,26,0,0,0,0,16,0,Jalen,Holliday,JalenHolliday_32717,2361.0,2359.0,1.0,24.0,7.0,26.0,Signed,Normal,72.0,0.0,0.0,NO,tier_5,0.0,0.0,1.288659793814433,12.886597938144329,78.6082474226804,12.886597938144329,3.994845360824742,1.3125,NO,3
1006,RE,Mason,Posa,Mason Posa,NO,True,0,0,494,0,6,12,19,1,9,0,0,0,0,0,0,0,0,26,2,0,1,0,16,0,Mason,Posa,MasonPosa_2963320,2064.0,2062.0,4.0,26.0,63.0,26.0,Signed,Normal,61.0,0.0,0.0,NO,tier_6,8.097165991902834,9.109311740890687,0.0,6.0728744939271255,50.607287449392715,0.0,0.0,0.0,NO,-4
1007,RE,Moses,Nash,Moses Nash,NO,True,0,0,583,0,6,18,26,1,9,0,0,0,0,0,0,0,0,26,6,0,0,0,13,2,Moses,Nash,MosesNash_3153,120.0,118.0,2.0,25.0,5.0,26.0,Signed,Normal,73.0,0.0,0.0,NO,tier_5,10.291595197255575,10.291595197255575,0.0,10.291595197255575,54.888507718696395,0.0,0.0,0.0,NO,-5
1009,ROLB,Rasheem,Jones,Rasheem Jones,NO,True,0,0,646,0,9,15,23,0,9,3,0,0,0,0,0,1,1,26,0,0,1,0,16,8,Rasheem,Jones,RasheemJones_3042,96.0,94.0,3.0,24.0,4.0,26.0,Signed,Normal,68.0,0.0,0.0,NO,tier_6,3.0959752321981426,3.869969040247678,1.5479876160990713,3.0959752321981426,49.53560371517028,1.5479876160990713,0.46439628482972134,0.125,NO,2
1011,MLB,Moses,Walker,Moses Walker,NO,True,4,0,1173,1,19,79,92,1,9,51,0,0,0,0,0,8,0,26,1,2,0,1,16,16,Moses,Walker,,2716.0,2714.0,6.0,28.0,1.0,26.0,Signed,XFactor,88.0,0.0,0.0,NO,tier_2,0.8525149190110827,0.8525149190110827,3.4100596760443307,7.672634271099745,94.62915601023019,6.820119352088661,4.3478260869565215,2.6875,NO,-1
1012,CB,Marcus,Washington,Marcus Washington,CAR,True,17,81,1289,1,14,44,64,1,9,35,29,0,4,0,0,16,0,20,1,1,0,0,16,0,Marcus,Washington,,2299.0,2297.0,6.0,29.0,3.0,20.0,Signed,Star,77.0,0.0,0.0,CAR,tier_4,0.7757951900698216,0.7757951900698216,4.654771140418929,13.188518231186967,60.51202482544608,12.412723041117145,2.7152831652443754,1.1875,CAR,3
1013,DT,Kaleem,Thomas,Kaleem Thomas,CAR,True,31,0,469,2,11,17,20,0,9,0,0,0,0,0,0,0,0,20,9,2,5,0,13,0,Kaleem,Thomas,KaleemThomas_33222,318.0,316.0,0.0,21.0,2.0,20.0,Signed,Normal,78.0,0.0,0.0,CAR,tier_4,40.51172707889126,45.84221748400853,8.528784648187633,29.850746268656717,66.09808102345416,0.0,0.0,0.0,CAR,4
1015,LOLB,Helaman,Ofahengaue,Helaman Ofahengaue,CAR,True,13,0,531,1,4,13,15,0,9,4,0,0,0,0,0,1,0,20,1,1,0,0,16,11,Helaman,Ofahengaue,,1299.0,1297.0,6.0,29.0,63.0,20.0,Signed,Normal,70.0,0.0,0.0,CAR,tier_5,1.8832391713747645,1.8832391713747645,3.766478342749529,3.766478342749529,35.781544256120526,1.8832391713747645,0.7532956685499058,0.1875,CAR,0
1016,MLB,Keylan,Moses,Keylan Moses,CAR,True,16,16,727,1,14,37,54,1,9,22,16,0,1,0,0,3,0,20,1,1,1,0,16,9,Keylan,Moses,KeylanMoses_29538,791.0,789.0,4.0,26.0,5.0,20.0,Signed,Normal,70.0,0.0,0.0,CAR,tier_5,4.126547455295736,4.814305364511692,4.126547455295736,6.87757909215956,93.53507565337001,4.126547455295736,3.0261348005502064,1.1875,CAR,4
1017,LOLB,Ayden,Cordle,Ayden Cordle,CAR,True,0,0,397,0,1,5,5,0,9,1,0,0,0,0,0,0,0,20,0,1,0,0,16,0,Ayden,Cordle,AydenCordle_3263372,2666.0,2664.0,1.0,24.0,63.0,20.0,Signed,Normal,64.0,0.0,0.0,CAR,tier_6,0.0,0.0,2.5188916876574305,0.0,15.113350125944583,0.0,0.2518891687657431,0.0625,CAR,-2
1019,DT,Chris,Ware,Chris Ware,TB,True,16,0,368,1,6,14,18,0,9,0,0,0,0,0,0,0,0,5,10,1,2,0,16,0,Chris,Ware,ChrisWare_33628,6.0,4.0,0.0,22.0,6.0,5.0,Signed,Normal,67.0,0.0,0.0,TB,tier_6,38.04347826086957,40.76086956521739,5.434782608695652,32.608695652173914,65.21739130434783,0.0,0.0,0.0,TB,3
1020,LOLB,Jelani,Zuniga,Jelani Zuniga,TB,True,15,0,941,1,18,69,83,1,9,42,0,0,0,0,0,2,0,5,0,1,0,0,14,14,Jelani,Zuniga,JelaniZuniga_30111,77.0,75.0,3.0,25.0,1.0,5.0,Signed,XFactor,90.0,0.0,0.0,TB,tier_1,0.0,0.0,2.1253985122210413,2.1253985122210413,107.3326248671626,2.1253985122210413,4.463336875664187,2.857142857142857,TB,-7
1021,FS,KJ,Bolden,KJ Bolden,CAR,True,0,38,1092,0,23,40,56,0,9,21,20,0,2,1,0,5,0,20,1,0,0,0,16,16,KJ,Bolden,,746.0,744.0,6.0,27.0,2.0,20.0,Signed,Superstar,88.0,0.0,0.0,CAR,tier_2,0.9157509157509157,0.9157509157509157,2.7472527472527473,5.4945054945054945,72.34432234432235,4.578754578754579,1.9230769230769231,1.0,CAR,-1
1022,SS,Mike,Conway,Mike Conway,PIT,True,0,0,734,0,36,2,40,0,9,0,0,0,0,0,0,3,0,28,7,2,2,0,13,13,Mike,Conway,MikeConway_33611,664.0,662.0,0.0,21.0,6.0,28.0,Signed,Normal,70.0,0.0,0.0,PIT,tier_5,14.986376021798364,16.34877384196185,2.7247956403269753,16.34877384196185,103.54223433242507,4.087193460490463,0.0,-0.23076923076923078,PIT,12
1024,CB,Max,Melton,Max Melton,TEN,True,18,35,1029,1,8,21,30,0,9,18,23,0,2,0,0,8,0,29,0,1,0,0,16,0,Max,Melton,MeltonMax_14953,3335.0,3333.0,9.0,31.0,3.0,29.0,Signed,Star,75.0,0.0,0.0,TEN,tier_4,0.0,0.0,3.887269193391642,7.774538386783284,36.9290573372206,7.774538386783284,1.749271137026239,0.625,TEN,3
1025,MLB,DeAndre,Clayborn,DeAndre Clayborn,BAL,True,0,0,528,1,8,11,22,1,9,6,0,0,0,0,0,0,0,24,1,1,0,0,16,3,DeAndre,Clayborn,DeAndreClayborn_33539,2228.0,2226.0,0.0,23.0,5.0,24.0,Signed,Normal,66.0,0.0,0.0,BAL,tier_6,1.893939393939394,1.893939393939394,3.787878787878788,1.893939393939394,56.81818181818181,0.0,1.1363636363636365,0.375,BAL,3
1026,ROLB,Jeremiah,Williams,Jeremiah Williams,BAL,True,0,0,538,0,11,10,15,0,9,0,0,0,0,0,0,1,0,24,10,0,2,0,11,11,Jeremiah,Williams,JeremiahWilliams_32216,893.0,891.0,1.0,22.0,2.0,24.0,Signed,Star,78.0,0.0,0.0,BAL,tier_4,26.022304832713754,27.881040892193308,0.0,24.163568773234203,48.32713754646841,1.858736059479554,0.0,-0.09090909090909091,BAL,2
1027,FS,Davon,Benjamin,Davon Benjamin,MIA,True,29,0,920,2,30,34,46,0,9,27,0,0,1,0,0,11,0,11,0,3,0,0,14,14,Davon,Benjamin,DavonBenjamin_29130,2842.0,2840.0,4.0,25.0,1.0,11.0,Signed,Star,79.0,0.0,0.0,MIA,tier_4,0.0,0.0,6.521739130434782,11.956521739130435,82.6086956521739,11.956521739130435,2.9347826086956523,1.1428571428571428,MIA,12
1028,LOLB,Nick,Brown,Nick Brown,IND,True,0,0,338,0,0,0,1,0,9,0,0,0,0,0,0,0,0,9,0,0,0,0,16,2,Nick,Brown,NickBrown_31520,3127.0,3125.0,2.0,25.0,5.0,9.0,Signed,Normal,60.0,0.0,0.0,IND,tier_6,0.0,0.0,0.0,0.0,2.9585798816568047,0.0,0.0,0.0,IND,-5
1029,CB,Turbo,Saxton,Turbo Saxton,NO,True,0,37,1060,0,8,26,29,0,9,24,31,0,2,0,0,12,0,26,0,0,0,0,16,16,Turbo,Saxton,TurboSaxton_3115,159.0,157.0,2.0,23.0,1.0,26.0,Signed,XFactor,96.0,0.0,0.0,NO,tier_0,0.0,0.0,1.8867924528301887,11.320754716981131,34.90566037735849,11.320754716981131,2.2641509433962264,0.75,NO,-2
1035,RE,Zay,Borden,Zay Borden,LV,True,20,0,352,1,3,10,14,0,9,1,0,0,0,0,0,0,0,22,3,1,4,0,16,16,Zay,Borden,ZayBorden_30114,640.0,638.0,3.0,24.0,1.0,22.0,Signed,Star,76.0,0.0,0.0,LV,tier_4,31.25,36.93181818181819,5.681818181818182,19.886363636363637,48.29545454545455,0.0,0.2840909090909091,0.0625,LV,2
1043,RE,Beau,Atkinson,Beau Atkinson,NYJ,True,0,0,706,0,13,37,43,1,9,0,0,0,0,0,0,0,0,17,15,0,6,0,16,16,Beau,Atkinson,,937.0,935.0,6.0,29.0,4.0,17.0,Signed,Star,86.0,0.0,0.0,NYJ,tier_2,38.243626062322946,42.492917847025495,0.0,29.745042492917847,79.3201133144476,0.0,0.0,0.0,NYJ,-2
1044,MLB,Bryson,Bush,Bryson Bush,TB,True,16,0,1063,1,24,68,95,0,9,45,0,0,0,0,0,4,0,5,3,1,4,0,13,13,Bryson,Bush,BrysonBush_3322,389.0,387.0,0.0,22.0,2.0,5.0,Signed,Normal,75.0,0.0,0.0,TB,tier_4,10.3480714957667,12.229539040451552,1.8814675446848543,10.3480714957667,111.94731890874883,3.7629350893697087,4.233301975540922,3.1538461538461537,TB,3
1045,SS,Derek,Williams Jr,Derek Williams Jr,TB,True,0,0,1287,0,31,64,80,0,9,33,0,1,0,0,0,5,0,5,0,0,0,0,16,16,Derek,Williams Jr,,157.0,155.0,6.0,28.0,3.0,5.0,Signed,Star,75.0,0.0,0.0,TB,tier_4,0.0,0.0,0.777000777000777,3.885003885003885,86.24708624708624,3.885003885003885,2.564102564102564,1.75,TB,-2
1046,FS,A.J.,Schwartz,A.J. Schwartz,NO,True,18,40,1166,1,23,61,83,0,9,28,26,0,2,0,0,5,0,26,0,1,0,0,16,16,A.J.,Schwartz,A.J.Schwartz_3032,3646.0,3644.0,3.0,26.0,3.0,26.0,Signed,XFactor,94.0,0.0,0.0,NO,tier_1,0.0,0.0,3.4305317324185247,4.288164665523157,90.9090909090909,4.288164665523157,2.401372212692967,1.4375,NO,-2
1047,DT,Keona,Woodyard,Keona Woodyard,NO,True,14,0,712,1,8,43,56,1,9,0,0,1,0,0,0,0,1,26,26,1,3,0,16,8,Keona,Woodyard,KeonaWoodyard_3012,1628.0,1626.0,3.0,23.0,1.0,26.0,Signed,Star,80.0,0.0,0.0,NO,tier_3,44.9438202247191,47.050561797752806,5.617977528089887,40.73033707865169,89.8876404494382,0.0,0.0,0.0,NO,1
1052,LOLB,Weston,Polk,Weston Polk,SF,True,0,0,409,0,1,11,16,0,9,2,0,0,0,0,0,0,0,14,1,0,0,0,16,4,Weston,Polk,WestonPolk_2963413,622.0,620.0,4.0,27.0,63.0,14.0,Signed,Normal,75.0,0.0,0.0,SF,tier_4,2.444987775061125,2.444987775061125,0.0,2.444987775061125,41.56479217603912,0.0,0.4889975550122249,0.125,SF,-7
