Row,Position,FirstName_x,LastName_x,FullName,TeamPrefixName,GAMESSTARTED,OLINEPANCAKES,OLINESACKSALLOWED,DOWNSPLAYED,STAT_KEEP,GAMESPLAYED,YEARBYYEARTEAMINDEX,GAMERATING,SEAS_YEAR,FirstName_y,LastName_y,Row Excel,Row Editor,YearsPro,TeamIndex,ContractStatus,OverallRating,SkillPoints,RegressionPoints,TeamName_x,RatingTier,SacksPer1000Snaps,TeamName_y,SkillPointOL
1217,RG,Tyree,Brooks,Tyree Brooks,CHI,15,0,1,1124,False,15,0,0,16,Tyree,Brooks,1161.0,1159.0,2.0,0.0,Signed,93.0,0.0,0.0,CHI,tier_1,0.889679715302491,CHI,4
1227,C,Mark,Finney,Mark Finney,BAL,10,0,2,636,False,11,24,0,16,Mark,Finney,2438.0,2436.0,7.0,24.0,Signed,67.0,0.0,0.0,BAL,tier_6,3.1446540880503147,BAL,0
1233,LG,Titus,Givens,Titus Givens,PIT,11,0,3,736,False,11,28,0,16,Titus,Givens,1307.0,1305.0,7.0,28.0,Signed,66.0,0.0,0.0,PIT,tier_6,4.076086956521739,PIT,1
1242,LG,R.J.,Dawkins,R.J. Dawkins,BAL,15,0,6,1067,False,15,24,0,16,R.J.,Dawkins,1827.0,1825.0,2.0,24.0,Signed,74.0,0.0,0.0,BAL,tier_5,5.623242736644799,BAL,-1
1254,RG,Logan,Starkey,Logan Starkey,NYJ,15,0,2,1094,False,15,17,0,16,Logan,Starkey,845.0,843.0,5.0,17.0,Signed,76.0,0.0,0.0,NYJ,tier_4,1.8281535648994516,NYJ,4
1259,RG,Paul,Carter,Paul Carter,DEN,15,0,6,1065,False,15,3,0,16,Paul,Carter,1759.0,1757.0,2.0,3.0,Signed,71.0,0.0,0.0,DEN,tier_5,5.633802816901409,DEN,-6
1266,LG,Tyval,Sheppard,Tyval Sheppard,WAS,15,0,7,1044,False,15,25,0,16,Tyval,Sheppard,1203.0,1201.0,0.0,25.0,Signed,74.0,0.0,0.0,WAS,tier_5,6.704980842911878,WAS,-1
1269,C,Josh,Abraham,Josh Abraham,DAL,15,0,1,1068,False,15,10,0,16,Josh,Abraham,958.0,956.0,2.0,10.0,Signed,92.0,0.0,0.0,DAL,tier_1,0.9363295880149812,DAL,2
1289,RG,Raheem,Adkins,Raheem Adkins,CIN,15,0,4,1050,False,15,1,0,16,Raheem,Adkins,2972.0,2970.0,0.0,1.0,Signed,77.0,0.0,0.0,CIN,tier_4,3.8095238095238093,CIN,-3
1309,LG,Dominique,Metcalf,Dominique Metcalf,CLE,11,0,4,703,False,11,4,0,16,Dominique,Metcalf,3599.0,3597.0,5.0,4.0,Signed,85.0,0.0,0.0,CLE,tier_2,5.689900426742533,CLE,-1
1326,LT,Carson,MacKenzie,Carson MacKenzie,MIA,13,0,3,918,False,13,11,0,16,Carson,MacKenzie,588.0,586.0,2.0,11.0,Signed,75.0,0.0,0.0,MIA,tier_4,3.2679738562091503,MIA,9
1348,RT,Jamison,Burgess,Jamison Burgess,DAL,15,0,8,1010,False,15,10,0,16,Jamison,Burgess,605.0,603.0,4.0,10.0,Signed,74.0,0.0,0.0,DAL,tier_5,7.920792079207921,DAL,0
1362,LT,Garth,Brewer,Garth Brewer,JAX,15,0,8,997,False,15,16,0,16,Garth,Brewer,2157.0,2155.0,4.0,16.0,Signed,69.0,0.0,0.0,JAX,tier_6,8.02407221664995,JAX,4
1390,C,Thad,Barber,Thad Barber,NE,15,0,2,1080,False,15,21,0,16,Thad,Barber,2513.0,2511.0,6.0,21.0,Signed,76.0,0.0,0.0,NE,tier_4,1.8518518518518519,NE,0
1395,C,Matt,Kendricks,Matt Kendricks,IND,15,0,0,1068,False,15,9,0,16,Matt,Kendricks,278.0,276.0,7.0,9.0,Signed,98.0,0.0,0.0,IND,tier_0,0.0,IND,3
1397,RT,Steven,Reynolds,Steven Reynolds,NO,14,0,8,1056,False,15,26,0,16,Steven,Reynolds,3087.0,3085.0,0.0,26.0,Signed,73.0,0.0,0.0,NO,tier_5,7.575757575757576,NO,0
1406,LG,Matthew,Cordani,Matthew Cordani,ATL,14,0,12,984,False,14,13,0,16,Matthew,Cordani,1165.0,1163.0,0.0,13.0,Signed,74.0,0.0,0.0,ATL,tier_5,12.195121951219512,ATL,-6
1415,LG,Daniel,Ellison,Daniel Ellison,CAR,15,0,5,973,False,15,20,0,16,Daniel,Ellison,3618.0,3616.0,7.0,20.0,Signed,72.0,0.0,0.0,CAR,tier_5,5.138746145940391,CAR,-1
1468,C,Darren,Backus,Darren Backus,TEN,15,0,4,1052,False,15,29,0,16,Darren,Backus,1446.0,1444.0,4.0,29.0,Signed,69.0,0.0,0.0,TEN,tier_6,3.802281368821293,TEN,-2
1475,C,Cameron,Jurgens,Cameron Jurgens,NO,11,0,2,733,False,11,26,0,16,Cameron,Jurgens,3273.0,3271.0,14.0,26.0,Signed,72.0,0.0,0.0,NO,tier_5,2.728512960436562,NO,-1
1509,RG,Jamie,Holliday,Jamie Holliday,PIT,14,0,4,978,False,14,28,0,16,Jamie,Holliday,1010.0,1008.0,4.0,28.0,Signed,74.0,0.0,0.0,PIT,tier_5,4.08997955010225,PIT,-3
1518,RG,Chris,Winslow,Chris Winslow,TEN,15,0,1,1052,False,15,29,0,16,Chris,Winslow,2250.0,2248.0,5.0,29.0,Signed,66.0,0.0,0.0,TEN,tier_6,0.9505703422053232,TEN,12
1533,LT,Caleb,Holloway,Caleb Holloway,SF,13,0,6,804,False,13,14,0,16,Caleb,Holloway,1976.0,1974.0,6.0,14.0,Signed,88.0,0.0,0.0,SF,tier_2,7.462686567164179,SF,6
1547,LG,Terrell,Keaton,Terrell Keaton,TB,14,0,3,966,False,14,5,0,16,Terrell,Keaton,1812.0,1810.0,3.0,5.0,Signed,66.0,0.0,0.0,TB,tier_6,3.105590062111801,TB,1
1550,RG,Justin,Foster,Justin Foster,NO,15,0,0,1120,False,15,26,0,16,Justin,Foster,740.0,738.0,6.0,26.0,Signed,85.0,0.0,0.0,NO,tier_2,0.0,NO,6
1561,C,Jeremiah,Mason,Jeremiah Mason,NYJ,12,0,1,898,False,12,17,0,16,Jeremiah,Mason,565.0,563.0,5.0,17.0,Signed,83.0,0.0,0.0,NYJ,tier_3,1.1135857461024499,NYJ,1
1564,LT,Mateo,Camarillo,Mateo Camarillo,PHI,13,0,8,721,False,13,12,0,16,Mateo,Camarillo,2869.0,2867.0,5.0,12.0,Signed,96.0,0.0,0.0,PHI,tier_0,11.095700416088766,PHI,0
1571,C,Klay,Donaghy,Klay Donaghy,KC,14,0,3,1012,False,14,8,0,16,Klay,Donaghy,1655.0,1653.0,5.0,8.0,Signed,80.0,0.0,0.0,KC,tier_3,2.9644268774703555,KC,-1
1596,C,Troy,Stearn,Troy Stearn,MIA,15,0,1,1138,False,15,11,0,16,Troy,Stearn,2687.0,2685.0,4.0,11.0,Signed,70.0,0.0,0.0,MIA,tier_5,0.8787346221441125,MIA,4
1624,RT,Danny,McCullers,Danny McCullers,IND,10,0,1,784,False,13,9,0,16,Danny,McCullers,2822.0,2820.0,1.0,9.0,Signed,71.0,0.0,0.0,IND,tier_5,1.2755102040816326,IND,10
1632,RT,Chuck,Garfield,Chuck Garfield,HOU,12,0,4,845,False,12,31,0,16,Chuck,Garfield,538.0,536.0,3.0,31.0,Signed,81.0,0.0,0.0,HOU,tier_3,4.733727810650888,HOU,4
1649,LT,Ben,Robinson,Ben Robinson,GB,15,0,12,1050,False,15,19,0,16,Ben,Robinson,3083.0,3081.0,0.0,19.0,Signed,80.0,0.0,0.0,GB,tier_3,11.428571428571429,GB,1
1671,C,Jakobi,Davis,Jakobi Davis,SF,13,0,5,789,False,13,14,0,16,Jakobi,Davis,3474.0,3472.0,0.0,14.0,Signed,74.0,0.0,0.0,SF,tier_5,6.337135614702154,SF,-6
1700,RG,Zach,Ferguson,Zach Ferguson,ARI,15,0,3,1067,False,15,6,0,16,Zach,Ferguson,3670.0,3668.0,4.0,6.0,Signed,83.0,0.0,0.0,ARI,tier_3,2.8116213683223994,ARI,-1
1732,LT,Dextrell,Irving,Dextrell Irving,LV,15,0,10,943,False,15,22,0,16,Dextrell,Irving,67.0,65.0,8.0,22.0,Signed,81.0,0.0,0.0,LV,tier_3,10.604453870625663,LV,1
1752,LG,Steven,Douglas,Steven Douglas,JAX,14,0,3,985,False,14,16,0,16,Steven,Douglas,1072.0,1070.0,6.0,16.0,Signed,86.0,0.0,0.0,JAX,tier_2,3.045685279187817,JAX,0
1778,LT,Nick,Gardner,Nick Gardner,NE,15,0,14,991,False,15,21,0,16,Nick,Gardner,2140.0,2138.0,4.0,21.0,Signed,69.0,0.0,0.0,NE,tier_6,14.127144298688194,NE,-1
1805,LG,Quandre,Brooks,Quandre Brooks,DET,14,0,2,925,False,14,18,0,16,Quandre,Brooks,1708.0,1706.0,8.0,18.0,Signed,70.0,0.0,0.0,DET,tier_5,2.1621621621621623,DET,4
1812,RT,Kamryn,Davis,Kamryn Davis,DEN,15,0,8,1058,False,15,3,0,16,Kamryn,Davis,2228.0,2226.0,4.0,3.0,Signed,75.0,0.0,0.0,DEN,tier_4,7.561436672967864,DEN,1
1839,RG,Zac,Hankins,Zac Hankins,BUF,12,0,1,817,False,12,2,0,16,Zac,Hankins,1860.0,1858.0,2.0,2.0,Signed,79.0,0.0,0.0,BUF,tier_4,1.2239902080783354,BUF,4
1858,RT,Phillip,Koerner,Phillip Koerner,ATL,15,0,10,1092,False,15,13,0,16,Phillip,Koerner,2774.0,2772.0,7.0,13.0,Signed,87.0,0.0,0.0,ATL,tier_2,9.157509157509159,ATL,0
1910,RT,Jahlil,Barnett,Jahlil Barnett,WAS,15,0,9,1021,False,15,25,0,16,Jahlil,Barnett,3359.0,3357.0,2.0,25.0,Signed,74.0,0.0,0.0,WAS,tier_5,8.81488736532811,WAS,-2
1920,RG,Darrius,Ryans,Darrius Ryans,CHI,15,0,2,1087,False,15,0,0,16,Darrius,Ryans,3271.0,3269.0,0.0,0.0,Signed,68.0,0.0,0.0,CHI,tier_6,1.8399264029438822,CHI,4
1921,RT,Roy,Barrett,Roy Barrett,NE,15,0,18,1007,False,15,21,0,16,Roy,Barrett,495.0,493.0,7.0,21.0,Signed,80.0,0.0,0.0,NE,tier_3,17.874875868917577,NE,-8
1925,LG,Oscar,Kramer,Oscar Kramer,HOU,15,0,5,1032,False,15,31,0,16,Oscar,Kramer,2890.0,2888.0,5.0,31.0,Signed,88.0,0.0,0.0,HOU,tier_2,4.844961240310077,HOU,0
1944,RT,Nigel,Poole,Nigel Poole,CLE,14,0,16,957,False,14,4,0,16,Nigel,Poole,3040.0,3038.0,1.0,4.0,Signed,74.0,0.0,0.0,CLE,tier_5,16.71891327063741,CLE,-6
1948,RG,Sean,McCormick,Sean McCormick,CAR,14,0,3,945,False,14,20,0,16,Sean,McCormick,1833.0,1831.0,3.0,20.0,Signed,68.0,0.0,0.0,CAR,tier_6,3.1746031746031744,CAR,0
1974,LT,Mykin,Greenard,Mykin Greenard,CAR,15,0,20,1014,False,15,20,0,16,Mykin,Greenard,1828.0,1826.0,1.0,20.0,Signed,77.0,0.0,0.0,CAR,tier_4,19.723865877712033,CAR,-7
1979,C,Najee,Bethel,Najee Bethel,CAR,14,0,2,979,False,14,20,0,16,Najee,Bethel,1063.0,1061.0,8.0,20.0,Signed,71.0,0.0,0.0,CAR,tier_5,2.042900919305414,CAR,-1
1986,LG,Gordon,Parks,Gordon Parks,KC,15,0,4,1058,False,15,8,0,16,Gordon,Parks,3303.0,3301.0,3.0,8.0,Signed,91.0,0.0,0.0,KC,tier_1,3.780718336483932,KC,0
1987,LG,Keenen,Ballard,Keenen Ballard,DAL,15,0,6,1011,False,15,10,0,16,Keenen,Ballard,3060.0,3058.0,1.0,10.0,Signed,74.0,0.0,0.0,DAL,tier_5,5.934718100890208,DAL,-1
1993,LG,Phillip,Rose-Williams,Phillip Rose-Williams,TEN,15,0,3,1125,False,15,29,0,16,Phillip,Rose-Williams,1309.0,1307.0,1.0,29.0,Signed,78.0,0.0,0.0,TEN,tier_4,2.6666666666666665,TEN,4
