Row,Position,FirstName_x,LastName_x,FullName,TeamPrefixName,STAT_KEEP,DLINEFUMBLERECOVERYYARDS,DSECINTRETURNYARDS,DOWNSPLAYED,DLINEFUMBLERECOVERIES,ASSDEFTACKLES,BIGHITS,DEFTACKLES,DLINEHALFSACK,SEAS_YEAR,CTHALLOWED,DSECINTLONGESTRETURN,DLINESAFETIES,DSECINTS,DSECINTTDS,GAMERATING,DEFPASSDEFLECTIONS,DLINEBLOCKS,YEARBYYEARTEAMINDEX,DEFTACKLESFORLOSS,DLINEFORCEDFUMBLES,DLINESACKS,DLINEFUMBLETDS,GAMESPLAYED,GAMESSTARTED,FirstName_y,LastName_y,Row Excel,Row Editor,YearsPro,TeamIndex,ContractStatus,OverallRating,SkillPoints,RegressionPoints,TeamName_x,RatingTier,DLSacksAndTFLPer1000Snaps,TotalTurnoversPer1000Snaps,LBSacksTFLPassDeflPer1000Snaps,TacklesPer1000Snaps,CBPassDeflPer1000Snaps,CBCatchAllowPer100Snaps,SafetiesCatchAllowMinusPDPerGame,TeamName_y,SkillPointDef
159,LE,Kenton,Belser,Kenton Belser,CIN,True,27,0,977,2,22,31,39,0,16,0,0,0,0,0,0,0,1,1,11,2,9,0,15,15,Kenton,Belser,1402.0,1400.0,3.0,1.0,Signed,79.0,0.0,0.0,CIN,tier_4,20.470829068577277,5.117707267144319,20.470829068577277,62.4360286591607,0.0,0.0,0.0,CIN,0
176,DT,Marlon,Toon,Marlon Toon,IND,True,62,0,998,2,19,28,37,1,16,1,0,0,0,0,0,2,0,9,8,2,3,0,15,15,Marlon,Toon,3370.0,3368.0,2.0,9.0,Signed,77.0,0.0,0.0,IND,tier_4,11.022044088176353,4.008016032064128,13.026052104208416,56.1122244488978,2.004008016032064,0.1002004008016032,-0.06666666666666667,IND,-3
188,SS,Devin,James,Devin James,NE,True,0,0,1101,0,29,35,42,0,16,31,0,0,0,0,0,7,0,21,0,0,0,0,15,15,Devin,James,508.0,506.0,7.0,21.0,Signed,87.0,0.0,0.0,NE,tier_2,0.0,0.0,6.357856494096277,64.48683015440508,6.357856494096277,2.815622161671208,1.6,NE,-5
190,LOLB,T.J.,Huffman,T.J. Huffman,JAX,True,0,0,960,0,31,50,65,0,16,47,0,0,0,0,0,3,0,16,4,1,2,0,15,15,T.J.,Huffman,2075.0,2073.0,0.0,16.0,Signed,75.0,0.0,0.0,JAX,tier_4,6.25,1.0416666666666667,9.375,100.0,3.125,4.895833333333333,2.933333333333333,JAX,1
197,ROLB,Cory,McMullen,Cory McMullen,NO,True,0,0,389,0,6,4,6,0,16,1,0,0,0,0,0,1,0,26,0,0,0,0,15,0,Cory,McMullen,1346.0,1344.0,0.0,26.0,Signed,64.0,0.0,0.0,NO,tier_6,0.0,0.0,2.5706940874035986,30.848329048843187,2.5706940874035986,0.2570694087403599,0.0,NO,0
198,SS,Travis,Okam Jr,Travis Okam Jr,LAR,True,0,0,321,0,3,8,13,0,16,8,0,0,0,0,0,0,0,23,0,0,0,0,14,1,Travis,Okam Jr,1362.0,1360.0,1.0,23.0,Signed,67.0,0.0,0.0,LAR,tier_6,0.0,0.0,0.0,49.84423676012461,0.0,2.4922118380062304,0.5714285714285714,LAR,-5
219,LE,Kyle,Walden,Kyle Walden,ARI,True,0,0,370,0,6,5,9,1,16,1,0,0,0,0,0,0,0,6,2,0,0,0,15,1,Kyle,Walden,2240.0,2238.0,6.0,6.0,Signed,69.0,0.0,0.0,ARI,tier_6,5.405405405405405,0.0,5.405405405405405,40.54054054054054,0.0,0.2702702702702703,0.06666666666666667,ARI,-4
224,LE,Tanner,Traylor,Tanner Traylor,DAL,True,44,0,965,1,28,31,39,1,16,0,0,0,0,0,0,0,0,10,11,3,5,1,15,15,Tanner,Traylor,2464.0,2462.0,1.0,10.0,Signed,84.0,0.0,0.0,DAL,tier_3,16.580310880829014,5.181347150259067,16.580310880829014,69.43005181347151,0.0,0.0,0.0,DAL,-3
225,CB,Nate,Stuckey,Nate Stuckey,BUF,True,0,99,838,0,17,34,44,1,16,31,41,0,5,0,0,10,0,2,0,0,0,0,13,13,Nate,Stuckey,1407.0,1405.0,4.0,2.0,Signed,80.0,0.0,0.0,BUF,tier_3,0.0,5.966587112171838,11.933174224343675,72.79236276849642,11.933174224343675,3.699284009546539,1.6153846153846154,BUF,3
232,CB,Damarious,Harmon,Damarious Harmon,DAL,True,0,4,971,0,33,27,39,0,16,25,4,0,1,0,0,5,0,10,0,0,0,0,15,15,Damarious,Harmon,2533.0,2531.0,7.0,10.0,Signed,81.0,0.0,0.0,DAL,tier_3,0.0,1.0298661174047374,5.149330587023687,74.15036045314109,5.149330587023687,2.5746652935118437,1.3333333333333333,DAL,-3
246,LE,Alfonso,Robinson,Alfonso Robinson,LAC,True,0,0,502,0,15,11,18,0,16,0,0,0,0,0,0,0,0,7,7,0,1,0,13,2,Alfonso,Robinson,1783.0,1781.0,2.0,7.0,Signed,68.0,0.0,0.0,LAC,tier_6,15.936254980079681,0.0,15.936254980079681,65.73705179282868,0.0,0.0,0.0,LAC,-2
258,ROLB,Jeremy,Northcutt,Jeremy Northcutt,DET,True,20,0,1082,1,28,39,54,1,16,12,0,0,0,0,0,1,0,18,9,2,15,0,15,15,Jeremy,Northcutt,2094.0,2092.0,2.0,18.0,Signed,80.0,0.0,0.0,DET,tier_3,22.181146025878004,2.7726432532347505,23.10536044362292,75.78558225508318,0.9242144177449169,1.1090573012939002,0.7333333333333333,DET,4
266,CB,Floyd,Richardson,Floyd Richardson,DEN,True,0,0,647,0,10,18,26,0,16,12,0,0,0,0,0,4,0,3,0,0,0,0,15,1,Floyd,Richardson,3544.0,3542.0,2.0,3.0,Signed,69.0,0.0,0.0,DEN,tier_6,0.0,0.0,6.182380216383307,55.64142194744977,6.182380216383307,1.8547140649149922,0.5333333333333333,DEN,1
267,MLB,Shelton,Hargrove,Shelton Hargrove,ARI,True,0,0,355,0,4,4,4,0,16,0,0,0,0,0,0,0,0,6,0,0,0,0,15,0,Shelton,Hargrove,3735.0,3733.0,5.0,6.0,Signed,71.0,0.0,0.0,ARI,tier_5,0.0,0.0,0.0,22.535211267605636,0.0,0.0,0.0,ARI,-7
277,CB,Jadin,Woodson,Jadin Woodson,MIN,True,20,9,677,1,8,33,42,0,16,30,9,0,1,0,0,7,0,30,0,1,0,0,11,11,Jadin,Woodson,2100.0,2098.0,4.0,30.0,Signed,83.0,0.0,0.0,MIN,tier_3,0.0,4.431314623338257,10.3397341211226,73.85524372230428,10.3397341211226,4.431314623338257,2.090909090909091,MIN,-1
282,FS,Jabari,Beckham,Jabari Beckham,NO,True,0,0,1063,0,31,23,40,0,16,17,0,0,0,0,0,1,0,26,0,0,1,0,15,14,Jabari,Beckham,2448.0,2446.0,3.0,26.0,Signed,62.0,0.0,0.0,NO,tier_6,0.9407337723424272,0.0,1.8814675446848543,66.79209783631232,0.9407337723424272,1.5992474129821261,1.0666666666666667,NO,-2
285,CB,Quentin,Burrell,Quentin Burrell,DET,True,33,0,608,1,11,19,28,0,16,11,0,0,0,0,0,7,0,18,1,1,0,1,15,1,Quentin,Burrell,2046.0,2044.0,0.0,18.0,Signed,72.0,0.0,0.0,DET,tier_5,1.644736842105263,4.934210526315789,13.157894736842104,64.14473684210527,11.51315789473684,1.8092105263157896,0.26666666666666666,DET,4
291,LE,Travis,Woods,Travis Woods,MIN,True,31,0,647,2,7,22,30,0,16,1,0,0,0,0,0,0,0,30,8,2,5,0,11,11,Travis,Woods,43.0,41.0,5.0,30.0,Signed,84.0,0.0,0.0,MIN,tier_3,20.09273570324575,6.182380216383307,20.09273570324575,57.1870170015456,0.0,0.1545595054095827,0.09090909090909091,MIN,0
296,FS,Terrance,Crossen,Terrance Crossen,CAR,True,0,3,1032,0,23,37,46,0,16,20,3,0,1,0,0,7,0,20,0,0,0,0,13,13,Terrance,Crossen,3251.0,3249.0,5.0,20.0,Signed,85.0,0.0,0.0,CAR,tier_2,0.0,0.9689922480620154,6.782945736434108,66.86046511627906,6.782945736434108,1.937984496124031,1.0,CAR,-1
308,ROLB,Joshua,Edwards,Joshua Edwards,JAX,True,0,0,581,0,12,16,28,0,16,14,0,0,0,0,0,2,0,16,0,0,0,0,15,15,Joshua,Edwards,468.0,466.0,4.0,16.0,Signed,67.0,0.0,0.0,JAX,tier_6,0.0,0.0,3.442340791738382,68.84681583476764,3.442340791738382,2.4096385542168677,0.8,JAX,2
312,CB,Johnny,Reynaud,Johnny Reynaud,SF,True,0,0,1029,0,31,44,55,1,16,35,0,0,0,0,0,5,0,14,0,0,0,0,15,15,Johnny,Reynaud,477.0,475.0,3.0,14.0,Signed,78.0,0.0,0.0,SF,tier_4,0.0,0.0,4.859086491739553,83.57628765792032,4.859086491739553,3.4013605442176873,2.0,SF,-4
323,CB,Josh,Broyles,Josh Broyles,NYG,True,0,77,758,0,21,37,49,0,16,24,66,0,2,1,0,9,0,15,0,0,1,0,12,12,Josh,Broyles,639.0,637.0,2.0,15.0,Signed,84.0,0.0,0.0,NYG,tier_3,1.3192612137203166,3.95778364116095,13.192612137203167,92.34828496042216,11.87335092348285,3.16622691292876,1.25,NYG,1
343,LOLB,Alton,Hawkins,Alton Hawkins,CHI,True,6,0,1033,1,33,73,85,1,16,63,0,0,0,0,0,14,0,0,1,1,2,0,15,15,Alton,Hawkins,1542.0,1540.0,8.0,0.0,Signed,78.0,0.0,0.0,CHI,tier_4,2.904162633107454,1.936108422071636,16.456921587608907,114.23039690222653,13.552758954501451,6.098741529525654,3.2666666666666666,CHI,5
371,RE,James,Jones,James Jones,JAX,True,55,0,436,2,7,19,23,0,16,5,0,0,0,0,0,1,0,16,7,2,3,1,11,5,James,Jones,3071.0,3069.0,3.0,16.0,Signed,72.0,0.0,0.0,JAX,tier_5,22.93577981651376,11.46788990825688,25.22935779816514,68.80733944954129,2.293577981651376,1.146788990825688,0.36363636363636365,JAX,9
372,DT,Travis,Peete,Travis Peete,SEA,True,2,0,903,1,16,25,35,0,16,0,0,1,0,0,0,1,0,27,11,1,3,0,15,15,Travis,Peete,261.0,259.0,5.0,27.0,Signed,82.0,0.0,0.0,SEA,tier_3,15.503875968992247,3.3222591362126246,16.611295681063122,56.47840531561462,1.1074197120708749,0.0,-0.06666666666666667,SEA,-1
384,LOLB,Kyngstonn,Viliamu-Asa,Kyngstonn Viliamu-Asa,KC,True,3,13,919,1,39,59,78,1,16,49,13,0,1,0,0,12,0,8,3,1,2,0,15,15,Kyngstonn,Viliamu-Asa,537.0,535.0,10.0,8.0,Signed,70.0,0.0,0.0,KC,tier_5,5.4406964091403704,3.264417845484222,18.498367791077257,127.31229597388466,13.057671381936888,5.331882480957562,2.466666666666667,KC,11
409,LE,Terrelle,Phillips,Terrelle Phillips,BUF,True,0,0,959,0,17,35,39,1,16,0,0,0,0,0,0,2,0,2,12,1,6,0,14,14,Terrelle,Phillips,1879.0,1877.0,4.0,2.0,Signed,82.0,0.0,0.0,BUF,tier_3,18.769551616266945,1.0427528675703859,20.855057351407716,58.394160583941606,2.0855057351407718,0.0,-0.14285714285714285,BUF,-3
419,ROLB,Tyrell,Mack,Tyrell Mack,ATL,True,44,0,624,1,23,42,53,0,16,35,0,0,0,0,0,0,1,13,1,1,0,0,11,11,Tyrell,Mack,2739.0,2737.0,6.0,13.0,Signed,80.0,0.0,0.0,ATL,tier_3,1.6025641025641024,4.807692307692308,1.6025641025641024,121.7948717948718,0.0,5.6089743589743595,3.1818181818181817,ATL,-1
439,LOLB,Jason,McLeod,Jason McLeod,KC,True,0,0,348,0,11,0,4,0,16,4,0,0,0,0,0,0,1,8,1,0,0,0,15,2,Jason,McLeod,1615.0,1613.0,3.0,8.0,Signed,62.0,0.0,0.0,KC,tier_6,2.8735632183908044,2.8735632183908044,2.8735632183908044,43.10344827586207,0.0,1.1494252873563218,0.26666666666666666,KC,0
440,ROLB,Jabari,Jackson,Jabari Jackson,CAR,True,0,0,822,0,23,28,47,0,16,15,0,0,0,0,0,1,0,20,8,0,5,0,15,14,Jabari,Jackson,3668.0,3666.0,0.0,20.0,Signed,76.0,0.0,0.0,CAR,tier_4,15.815085158150852,0.0,17.0316301703163,85.1581508515815,1.2165450121654502,1.824817518248175,0.9333333333333333,CAR,4
444,MLB,Phillip,Belton,Phillip Belton,LV,True,0,0,448,0,11,12,19,0,16,14,0,0,0,0,0,0,0,22,0,0,0,0,12,2,Phillip,Belton,3205.0,3203.0,4.0,22.0,Signed,60.0,0.0,0.0,LV,tier_6,0.0,0.0,0.0,66.96428571428571,0.0,3.125,1.1666666666666667,LV,-3
447,LE,Darien,Reddick,Darien Reddick,TEN,True,31,0,797,1,19,30,42,0,16,1,0,0,0,0,0,0,1,29,13,1,9,0,12,12,Darien,Reddick,1700.0,1698.0,1.0,29.0,Signed,72.0,0.0,0.0,TEN,tier_5,27.603513174404014,3.764115432873275,27.603513174404014,76.53701380175659,0.0,0.12547051442910914,0.08333333333333333,TEN,5
462,CB,Chandler,Lane,Chandler Lane,PIT,True,0,1,1035,0,27,36,47,0,16,25,1,0,1,0,0,5,0,28,0,0,0,0,15,15,Chandler,Lane,1955.0,1953.0,4.0,28.0,Signed,81.0,0.0,0.0,PIT,tier_3,0.0,0.966183574879227,4.830917874396135,71.4975845410628,4.830917874396135,2.4154589371980677,1.3333333333333333,PIT,-5
478,CB,Delonte,Ward,Delonte Ward,IND,True,0,26,1063,0,24,38,52,0,16,32,26,0,1,1,0,10,0,9,0,0,0,0,15,0,Delonte,Ward,3138.0,3136.0,7.0,9.0,Signed,78.0,0.0,0.0,IND,tier_4,0.0,1.8814675446848543,9.40733772342427,71.49576669802445,9.40733772342427,3.0103480714957667,1.4666666666666666,IND,-1
480,CB,Nate,Crockett,Nate Crockett,IND,True,27,99,1039,1,31,52,63,1,16,38,29,0,7,1,0,11,0,9,0,1,0,0,15,15,Nate,Crockett,2170.0,2168.0,3.0,9.0,Signed,80.0,0.0,0.0,IND,tier_3,0.0,9.624639076034649,10.587102983638113,90.4716073147257,10.587102983638113,3.6573628488931664,1.8,IND,5
486,CB,DeVante,Alexander,DeVante Alexander,TEN,True,76,93,917,2,22,52,55,0,16,35,27,0,5,1,0,7,0,29,0,2,1,0,14,14,DeVante,Alexander,107.0,105.0,4.0,29.0,Signed,93.0,0.0,0.0,TEN,tier_1,1.0905125408942202,10.905125408942203,8.724100327153762,83.96946564885496,7.633587786259541,3.816793893129771,2.0,TEN,2
488,SS,Trent,Baldwin,Trent Baldwin,HOU,True,0,0,851,0,26,40,54,0,16,30,0,0,0,0,0,3,0,31,1,0,1,0,14,4,Trent,Baldwin,1762.0,1760.0,4.0,31.0,Signed,68.0,0.0,0.0,HOU,tier_6,2.3501762632197414,0.0,5.875440658049354,94.00705052878966,3.5252643948296125,3.525264394829612,1.9285714285714286,HOU,3
509,CB,Troy,Davidson,Troy Davidson,BAL,True,0,74,1045,0,28,30,44,0,16,28,33,0,4,0,0,5,0,24,0,0,0,0,15,0,Troy,Davidson,1000.0,998.0,3.0,24.0,Signed,77.0,0.0,0.0,BAL,tier_4,0.0,3.827751196172249,4.784688995215311,68.89952153110048,4.784688995215311,2.6794258373205744,1.5333333333333334,BAL,-2
518,MLB,Deontez,Shepherd,Deontez Shepherd,PIT,True,0,0,352,0,9,12,21,0,16,13,0,0,0,0,0,0,0,28,0,0,0,0,10,2,Deontez,Shepherd,188.0,186.0,1.0,28.0,Signed,75.0,0.0,0.0,PIT,tier_4,0.0,0.0,0.0,85.22727272727272,0.0,3.6931818181818183,1.3,PIT,-7
527,LOLB,Rishard,Hilliard,Rishard Hilliard,BAL,True,36,0,598,1,14,13,16,0,16,11,0,0,0,0,0,2,0,24,2,1,0,1,14,9,Rishard,Hilliard,820.0,818.0,6.0,24.0,Signed,69.0,0.0,0.0,BAL,tier_6,3.3444816053511706,5.016722408026756,6.688963210702341,50.16722408026756,3.3444816053511706,1.839464882943144,0.6428571428571429,BAL,4
538,ROLB,Jonathan,Dunn,Jonathan Dunn,KC,True,0,0,378,0,4,14,21,1,16,11,0,0,0,0,0,0,0,8,0,0,0,0,14,13,Jonathan,Dunn,952.0,950.0,4.0,8.0,Signed,69.0,0.0,0.0,KC,tier_6,0.0,0.0,0.0,66.13756613756614,0.0,2.91005291005291,0.7857142857142857,KC,0
541,DT,Telvin,Archer,Telvin Archer,NYG,True,0,0,632,0,17,19,25,0,16,2,0,0,0,0,0,0,0,15,12,0,3,0,15,15,Telvin,Archer,1988.0,1986.0,2.0,15.0,Signed,78.0,0.0,0.0,NYG,tier_4,23.734177215189874,0.0,23.734177215189874,66.45569620253164,0.0,0.31645569620253167,0.13333333333333333,NYG,-1
556,ROLB,Darnell,Williams,Darnell Williams,HOU,True,0,0,669,0,7,11,20,0,16,11,0,0,0,0,0,1,0,31,1,1,1,0,15,6,Darnell,Williams,506.0,504.0,2.0,31.0,Signed,63.0,0.0,0.0,HOU,tier_6,2.9895366218236172,1.4947683109118086,4.484304932735426,40.35874439461883,1.4947683109118086,1.6442451420029895,0.6666666666666666,HOU,1
560,MLB,C.J.,Washington,C.J. Washington,IND,True,15,21,903,1,28,46,73,1,16,45,17,0,2,0,0,14,0,9,0,1,1,0,13,13,C.J.,Washington,2498.0,2496.0,10.0,9.0,Signed,75.0,0.0,0.0,IND,tier_4,1.1074197120708749,4.4296788482834994,16.611295681063122,111.84939091915837,15.503875968992247,4.983388704318937,2.3846153846153846,IND,6
567,ROLB,Jay,Moore,Jay Moore,MIA,True,0,0,363,0,1,4,6,0,16,1,0,0,0,0,0,0,0,11,0,0,0,0,15,1,Jay,Moore,118.0,116.0,1.0,11.0,Signed,64.0,0.0,0.0,MIA,tier_6,0.0,0.0,0.0,19.28374655647383,0.0,0.27548209366391185,0.06666666666666667,MIA,-4
572,MLB,Osman,Savage,Osman Savage,ARI,True,0,38,991,0,32,47,73,0,16,35,26,0,2,0,0,4,0,6,1,0,1,0,15,15,Osman,Savage,3718.0,3716.0,13.0,6.0,Signed,77.0,0.0,0.0,ARI,tier_4,2.0181634712411705,2.0181634712411705,6.054490413723511,105.95358224016145,4.036326942482341,3.5317860746720484,2.066666666666667,ARI,1
579,CB,A.J.,Bradford,A.J. Bradford,BUF,True,20,31,954,1,14,44,51,0,16,39,16,0,2,1,0,9,0,2,1,1,0,0,15,15,A.J.,Bradford,257.0,255.0,9.0,2.0,Signed,83.0,0.0,0.0,BUF,tier_3,1.0482180293501049,5.241090146750524,10.482180293501049,68.13417190775681,9.433962264150942,4.088050314465408,2.0,BUF,1
595,LE,Eddie,Rodgers,Eddie Rodgers,LV,True,27,0,975,1,24,27,36,1,16,1,0,0,0,0,0,1,0,22,11,2,6,1,15,15,Eddie,Rodgers,1308.0,1306.0,0.0,22.0,Signed,71.0,1.0,0.0,LV,tier_5,17.435897435897434,4.102564102564102,18.461538461538463,61.53846153846154,1.0256410256410255,0.10256410256410256,0.0,LV,0
614,ROLB,Eli,McPhee,Eli McPhee,NE,True,0,0,827,0,15,20,30,1,16,3,0,0,0,0,0,0,0,21,6,0,1,0,14,4,Eli,McPhee,1581.0,1579.0,7.0,21.0,Signed,73.0,0.0,0.0,NE,tier_5,8.464328899637243,0.0,8.464328899637243,54.41354292623942,0.0,0.36275695284159615,0.21428571428571427,NE,-1
618,FS,Tevan,Brothers,Tevan Brothers,LAC,True,0,0,321,0,3,9,12,0,16,1,0,0,0,0,0,1,0,7,0,0,0,0,15,2,Tevan,Brothers,3634.0,3632.0,3.0,7.0,Signed,69.0,0.0,0.0,LAC,tier_6,0.0,0.0,3.115264797507788,46.72897196261682,3.115264797507788,0.3115264797507788,0.0,LAC,-4
627,DT,Jabari,Benford Sr,Jabari Benford Sr,MIN,True,26,0,695,1,14,24,30,0,16,0,0,0,0,0,0,0,0,30,12,1,2,1,12,1,Jabari,Benford Sr,2966.0,2964.0,6.0,30.0,Signed,72.0,0.0,0.0,MIN,tier_5,20.14388489208633,4.316546762589928,20.14388489208633,63.30935251798561,0.0,0.0,0.0,MIN,3
650,SS,Eric,Parker,Eric Parker,LV,True,0,22,376,0,9,13,18,0,16,9,22,0,1,0,0,1,0,22,0,0,0,0,12,2,Eric,Parker,3695.0,3693.0,3.0,22.0,Signed,65.0,0.0,0.0,LV,tier_6,0.0,2.6595744680851063,2.6595744680851063,71.80851063829788,2.6595744680851063,2.393617021276596,0.6666666666666666,LV,-2
651,CB,Chris,Dawkins,Chris Dawkins,MIA,True,23,132,1014,1,37,37,54,0,16,25,28,0,7,2,0,8,0,11,0,1,0,0,15,15,Chris,Dawkins,42.0,40.0,7.0,11.0,Signed,81.0,0.0,0.0,MIA,tier_3,0.0,10.848126232741617,7.889546351084813,89.74358974358974,7.889546351084813,2.465483234714004,1.1333333333333333,MIA,5
658,RE,Stefan,Beckham,Stefan Beckham,LAR,True,30,0,515,1,11,14,21,0,16,0,0,0,0,0,0,0,0,23,7,2,1,1,15,14,Stefan,Beckham,3397.0,3395.0,2.0,23.0,Signed,69.0,0.0,0.0,LAR,tier_6,15.533980582524272,7.766990291262136,15.533980582524272,62.13592233009709,0.0,0.0,0.0,LAR,4
680,LOLB,Glen,Ellington,Glen Ellington,NO,True,0,0,433,0,9,6,15,1,16,2,0,0,0,0,0,0,0,26,2,0,0,0,11,3,Glen,Ellington,676.0,674.0,4.0,26.0,Signed,64.0,0.0,0.0,NO,tier_6,4.618937644341801,0.0,4.618937644341801,55.42725173210162,0.0,0.4618937644341801,0.18181818181818182,NO,1
681,SS,Eddie,Clay,Eddie Clay,GB,True,0,146,767,0,18,31,44,0,16,25,38,0,6,0,0,11,0,19,0,0,0,0,15,1,Eddie,Clay,2159.0,2157.0,6.0,19.0,Signed,74.0,0.0,0.0,GB,tier_5,0.0,7.822685788787484,14.341590612777052,80.83441981747066,14.341590612777052,3.259452411994785,0.9333333333333333,GB,7
682,RE,Jarell,Jackson,Jarell Jackson,KC,True,42,0,847,1,18,21,28,0,16,1,0,0,0,0,0,1,0,8,6,1,6,1,14,7,Jarell,Jackson,1649.0,1647.0,6.0,8.0,Signed,78.0,0.0,0.0,KC,tier_4,14.167650531286895,3.541912632821724,15.348288075560802,54.30932703659976,1.1806375442739079,0.11806375442739078,0.0,KC,-4
700,CB,Nolan,LaMontagne,Nolan LaMontagne,SF,True,0,25,1070,0,25,43,59,0,16,38,25,0,1,0,0,3,0,14,1,1,1,0,15,0,Nolan,LaMontagne,1972.0,1970.0,1.0,14.0,Signed,73.0,0.0,0.0,SF,tier_5,1.8691588785046729,1.8691588785046729,4.672897196261682,78.50467289719626,2.803738317757009,3.551401869158879,2.3333333333333335,SF,-4
708,LOLB,Tavon,Talib,Tavon Talib,LV,True,0,0,491,0,4,9,14,0,16,5,0,0,0,0,0,1,0,22,1,0,0,0,15,4,Tavon,Talib,1838.0,1836.0,1.0,22.0,Signed,70.0,0.0,0.0,LV,tier_5,2.0366598778004072,0.0,4.0733197556008145,36.65987780040733,2.0366598778004072,1.0183299389002036,0.26666666666666666,LV,-4
