Row,Position,FirstName_x,LastName_x,FullName,TeamPrefixName,RUSHYARDS,PASSYARDS,RECEIVEDROPS,RUSHYARDSAFTER1STHIT,RECEIVEYARDS,RECEIVELONGEST,DOWNSPLAYED,RECEIVEYARDSAFTER,STAT_KEEP,PASSCOMPLETED,RUSHATTEMPTS,PASSATTEMPTS,PASSINTS,RECEIVECATCHES,FIRSTDOWNS,RUSH20YARDRUNS,SEAS_YEAR,RUSHLONGEST,PASSLONGEST,RUSHBROKENTACKLES,4QCOMEBACKS,GAMERATING,PASSSACKED,PASSTDS,RECEIVETDS,GAMESPLAYED,GAMESSTARTED,RUSHFUMBLES,YEARBYYEARTEAMINDEX,RUSHTDS,FirstName_y,LastName_y,Row Excel,Row Editor,YearsPro,TeamIndex,ContractStatus,OverallRating,SkillPoints,RegressionPoints,TeamName_x,RatingTier,ScrimmageYardsPer1000DownsPlayed,RBScrimmageYardsPer300Touches,RBScrimmageTDsPerGame,TDsPer1000DownsPlayed,TeamName_y,SkillPointOff
237,WR,Tetairoa,McMillan,Tetairoa McMillan,CHI,0,0,0,0,765,24,912,297,True,0,0,0,0,65,0,0,16,0,0,0,0,0,0,0,4,15,15,0,0,0,Tetairoa,McMillan,2758.0,2756.0,12.0,0.0,Signed,80.0,0.0,0.0,CHI,tier_3,838.8157894736842,1694.7692307692307,0.26666666666666666,4.385964912280701,CHI,-4.0
253,WR,Kelvin,Stroud,Kelvin Stroud,TEN,8,0,0,0,593,26,747,233,True,0,2,0,0,48,0,0,16,4,0,0,0,0,0,0,2,13,13,0,29,0,Kelvin,Stroud,1189.0,1187.0,5.0,29.0,Signed,79.0,0.0,0.0,TEN,tier_4,804.5515394912985,1755.8399999999997,0.15384615384615385,2.677376171352075,TEN,-4.0
257,TE,Kentrell,Poe,Kentrell Poe,NYG,0,0,0,0,510,25,805,227,True,0,0,0,0,50,0,0,16,0,0,2,0,0,0,0,5,14,14,0,15,0,Kentrell,Poe,1740.0,1738.0,8.0,15.0,Signed,73.0,0.0,0.0,NYG,tier_5,633.5403726708074,1468.8,0.35714285714285715,6.211180124223602,NYG,5.0
312,QB,Tavon,Byars,Tavon Byars,MIA,445,3814,0,176,0,0,996,0,True,349,85,494,10,0,0,3,16,70,26,6,0,0,21,36,0,15,15,4,11,6,Tavon,Byars,930.0,928.0,6.0,11.0,Signed,92.0,0.0,0.0,MIA,tier_1,446.7871485943775,1570.5882352941176,0.4,6.024096385542169,,
355,WR,Jacoby,Owens,Jacoby Owens,SEA,0,0,1,0,1095,26,959,431,True,0,0,0,0,85,0,0,16,0,0,0,0,0,0,0,4,15,15,0,27,0,Jacoby,Owens,369.0,367.0,9.0,27.0,Signed,87.0,0.0,0.0,SEA,tier_2,1141.8143899895724,1855.0588235294117,0.26666666666666666,4.1710114702815435,SEA,0.0
383,WR,Joesph,Doaks,Joesph Doaks,KC,32,0,1,0,879,28,950,297,True,0,15,0,0,64,0,0,16,4,0,1,0,0,0,0,9,15,15,1,8,0,Joesph,Doaks,839.0,837.0,3.0,8.0,Signed,80.0,0.0,0.0,KC,tier_3,958.9473684210527,1723.7468354430378,0.6,9.473684210526317,KC,0.0
393,TE,Logan,Brown,Logan Brown,ATL,0,0,0,0,196,21,449,76,True,0,0,0,0,18,0,0,16,0,0,0,0,0,0,0,0,15,1,1,13,0,Logan,Brown,3340.0,3338.0,0.0,13.0,Signed,68.0,0.0,0.0,ATL,tier_6,436.5256124721604,1568.0,0.0,0.0,ATL,0.0
396,TE,Nolan,Hawkins,Nolan Hawkins,TB,0,0,2,0,128,17,668,69,True,0,0,0,0,17,0,0,16,0,0,0,0,0,0,0,1,14,1,0,5,0,Nolan,Hawkins,3430.0,3428.0,7.0,5.0,Signed,71.0,0.0,0.0,TB,tier_5,191.61676646706587,1084.235294117647,0.07142857142857142,1.4970059880239521,TB,-6.0
403,WR,DeAndre,Jennings,DeAndre Jennings,SF,19,0,0,0,1035,29,889,374,True,0,5,0,0,74,0,0,16,4,0,0,0,0,0,0,4,15,15,0,14,0,DeAndre,Jennings,1439.0,1437.0,6.0,14.0,Signed,82.0,0.0,0.0,SF,tier_3,1185.6017997750282,1958.7341772151897,0.26666666666666666,4.499437570303712,SF,1.0
414,WR,Javonti,Felix,Javonti Felix,BAL,0,0,0,0,481,26,512,177,True,0,0,0,0,36,0,0,16,0,0,0,0,0,0,0,3,11,11,0,24,0,Javonti,Felix,2067.0,2065.0,0.0,24.0,Signed,76.0,0.0,0.0,BAL,tier_4,939.453125,1924.0,0.2727272727272727,5.859375,BAL,-1.0
421,HB,Nazir,Aaitui,Nazir Aaitui,PHI,863,0,1,452,133,28,374,121,True,0,184,0,0,16,0,3,16,41,0,10,0,0,0,0,0,11,11,1,12,10,Nazir,Aaitui,3689.0,3687.0,2.0,12.0,Signed,82.0,0.0,0.0,PHI,tier_3,2663.101604278075,1390.26,0.9090909090909091,26.737967914438503,PHI,5.0
425,QB,Dakota,Patterson,Dakota Patterson,CHI,214,3996,0,52,0,0,1026,0,True,366,55,538,8,0,0,1,16,55,29,1,0,0,23,27,0,15,15,1,0,2,Dakota,Patterson,1058.0,1056.0,5.0,0.0,Signed,98.0,0.0,0.0,CHI,tier_0,208.57699805068225,1167.2727272727273,0.13333333333333333,1.949317738791423,,
436,QB,Derek,McQuay II,Derek McQuay II,WAS,164,3633,0,35,0,0,906,0,True,339,43,495,15,0,0,1,16,38,44,4,0,0,39,24,0,15,14,3,25,0,Derek,McQuay II,2697.0,2695.0,0.0,25.0,Signed,73.0,0.0,0.0,WAS,tier_5,181.01545253863137,1144.1860465116279,0.0,0.0,,
438,WR,Bryce,Thurston,Bryce Thurston,MIA,28,0,0,0,1214,24,979,425,True,0,12,0,0,94,0,0,16,4,0,0,0,0,0,0,14,15,15,0,11,0,Bryce,Thurston,1821.0,1819.0,6.0,11.0,Signed,86.0,0.0,0.0,MIA,tier_2,1268.641470888662,1728.4528301886794,0.9333333333333333,14.300306435137896,MIA,6.0
448,WR,Darrell,Adams,Darrell Adams,LAR,0,0,0,0,1177,27,1006,369,True,0,0,0,0,86,0,0,16,0,0,0,0,0,0,0,10,15,15,1,23,0,Darrell,Adams,979.0,977.0,3.0,23.0,Signed,86.0,0.0,0.0,LAR,tier_2,1169.9801192842942,1970.7906976744182,0.6666666666666666,9.940357852882704,LAR,1.0
477,TE,Chris,Adkins,Chris Adkins,LAC,0,0,1,0,714,25,1086,328,True,0,0,0,0,69,0,0,16,0,0,3,0,0,0,0,3,15,15,1,7,0,Chris,Adkins,1244.0,1242.0,5.0,7.0,Signed,81.0,0.0,0.0,LAC,tier_3,657.4585635359116,1490.086956521739,0.2,2.7624309392265194,LAC,-3.0
486,WR,Omarion,Miller,Omarion Miller,CIN,22,0,0,0,781,29,888,262,True,0,8,0,0,64,0,0,16,4,0,0,0,0,0,0,4,15,15,0,1,0,Omarion,Miller,3619.0,3617.0,10.0,1.0,Signed,77.0,0.0,0.0,CIN,tier_4,904.2792792792793,1653.6666666666667,0.26666666666666666,4.504504504504505,CIN,-1.0
499,TE,Johnny,McKay,Johnny McKay,NE,0,0,0,0,134,24,506,63,True,0,0,0,0,16,0,0,16,0,0,1,0,0,0,0,1,15,2,1,21,0,Johnny,McKay,825.0,823.0,4.0,21.0,Signed,66.0,0.0,0.0,NE,tier_6,264.8221343873518,1205.9999999999998,0.06666666666666667,1.976284584980237,NE,-1.0
555,WR,Joshua,Ware,Joshua Ware,DEN,0,0,1,0,1099,27,983,441,True,0,0,0,0,86,0,0,16,0,0,3,0,0,0,0,2,15,15,0,3,0,Joshua,Ware,1012.0,1010.0,4.0,3.0,Signed,84.0,0.0,0.0,DEN,tier_3,1118.006103763988,1840.1860465116279,0.13333333333333333,2.0345879959308237,DEN,0.0
568,QB,Ace,Williams,Ace Williams,LAR,837,4162,0,276,0,0,1060,0,True,359,177,521,8,0,0,6,16,55,28,13,0,0,36,27,0,15,15,7,23,7,Ace,Williams,3709.0,3707.0,2.0,23.0,Signed,89.0,0.0,0.0,LAR,tier_2,789.622641509434,1418.6440677966102,0.4666666666666667,6.60377358490566,,
574,HB,Velvario,Martin,Velvario Martin,JAX,821,0,0,461,160,23,619,108,True,0,137,0,0,20,0,12,16,68,0,16,0,0,0,0,2,11,7,5,16,4,Velvario,Martin,315.0,313.0,1.0,16.0,Signed,74.0,0.0,0.0,JAX,tier_5,1584.8142164781907,1715.5414012738854,0.5454545454545454,9.693053311793214,JAX,8.0
584,WR,Antoine,Terry,Antoine Terry,CIN,0,0,0,0,819,25,980,306,True,0,0,0,0,62,0,0,16,0,0,0,0,0,0,0,8,15,15,0,1,0,Antoine,Terry,462.0,460.0,9.0,1.0,Signed,79.0,0.0,0.0,CIN,tier_4,835.7142857142858,1902.1935483870968,0.5333333333333333,8.16326530612245,CIN,-2.0
588,HB,Zaire,Bradfield,Zaire Bradfield,PIT,394,0,1,86,208,22,520,162,True,0,141,0,0,31,0,3,16,34,0,6,0,0,0,0,0,12,12,0,28,3,Zaire,Bradfield,183.0,181.0,0.0,28.0,Signed,75.0,0.0,0.0,PIT,tier_4,1157.6923076923078,861.3488372093024,0.25,5.769230769230769,PIT,-5.0
606,HB,Chris,Monroe,Chris Monroe,ARI,859,0,0,370,144,13,570,123,True,0,190,0,0,27,0,9,16,76,0,15,0,0,0,0,1,15,15,7,6,10,Chris,Monroe,3508.0,3506.0,2.0,6.0,Signed,81.0,0.0,0.0,ARI,tier_3,1759.6491228070174,1283.115207373272,0.7333333333333333,19.29824561403509,ARI,0.0
625,TE,Forrest,Walden,Forrest Walden,WAS,0,0,2,0,596,23,702,204,True,0,0,0,0,64,0,0,16,0,0,5,0,0,0,0,8,10,10,0,25,0,Forrest,Walden,1344.0,1342.0,5.0,25.0,Signed,86.0,0.0,0.0,WAS,tier_2,849.0028490028491,1341.0,0.8,11.396011396011396,WAS,8.0
642,HB,Will,Baldwin Jr,Will Baldwin Jr,HOU,795,0,1,160,421,38,798,381,True,0,242,0,0,40,0,4,16,50,0,11,0,0,0,0,0,13,13,0,31,6,Will,Baldwin Jr,274.0,272.0,7.0,31.0,Signed,90.0,0.0,0.0,HOU,tier_1,1523.8095238095236,1060.723404255319,0.46153846153846156,7.518796992481203,HOU,-9.0
667,TE,Nathan,Bishop,Nathan Bishop,NE,0,0,2,0,636,25,911,251,True,0,0,0,0,59,0,0,16,0,0,2,0,0,0,0,5,14,14,1,21,0,Nathan,Bishop,906.0,904.0,1.0,21.0,Signed,66.0,0.0,0.0,NE,tier_6,698.1339187705818,1552.2711864406776,0.35714285714285715,5.488474204171241,NE,7.0
695,WR,Tyreek,Faulk,Tyreek Faulk,LAR,2,0,0,0,843,28,738,266,True,0,5,0,0,62,0,0,16,3,0,1,0,0,0,0,5,12,12,0,23,0,Tyreek,Faulk,128.0,126.0,9.0,23.0,Signed,81.0,0.0,0.0,LAR,tier_3,1144.9864498644986,1820.7761194029852,0.4166666666666667,6.775067750677507,LAR,2.0
698,TE,Donovan,Meriweather,Donovan Meriweather,GB,0,0,2,0,771,24,1081,323,True,0,0,0,0,70,0,0,16,0,0,2,0,0,0,0,6,15,15,0,19,0,Donovan,Meriweather,1313.0,1311.0,4.0,19.0,Signed,71.0,0.0,0.0,GB,tier_5,713.2284921369103,1586.0571428571427,0.4,5.550416281221091,GB,6.0
701,HB,B.J.,Belton,B.J. Belton,SEA,342,0,0,45,206,24,410,125,True,0,121,0,0,27,0,2,16,27,0,3,0,0,0,0,0,13,6,5,27,2,B.J.,Belton,1270.0,1268.0,0.0,27.0,Signed,73.0,0.0,0.0,SEA,tier_5,1336.5853658536587,893.6756756756756,0.15384615384615385,4.878048780487805,SEA,-7.0
721,HB,Tyron,Price,Tyron Price,LAR,437,0,3,36,244,22,720,188,True,0,173,0,0,25,0,0,16,14,0,4,0,0,0,0,2,12,12,0,23,2,Tyron,Price,379.0,377.0,3.0,23.0,Signed,79.0,0.0,0.0,LAR,tier_4,945.8333333333333,839.5757575757575,0.3333333333333333,5.555555555555555,LAR,-4.0
779,QB,Marcus,Feldman,Marcus Feldman,CIN,194,827,0,81,0,0,310,0,True,76,36,127,3,0,0,2,16,65,29,4,0,0,12,7,0,15,3,3,1,2,Marcus,Feldman,3034.0,3032.0,0.0,1.0,Signed,63.0,0.0,0.0,CIN,tier_6,625.8064516129033,1616.6666666666667,0.13333333333333333,6.451612903225806,,
787,FB,Ron,Lynn,Ron Lynn,CHI,6,0,0,0,57,10,393,54,True,0,4,0,0,11,0,0,16,4,0,0,0,0,0,0,1,15,0,0,0,1,Ron,Lynn,1427.0,1425.0,2.0,0.0,Signed,75.0,0.0,0.0,CHI,tier_4,160.30534351145036,667.1999999999999,0.13333333333333333,5.089058524173028,,
791,HB,Braelon,Allen,Braelon Allen,MIA,894,0,1,336,214,26,566,169,True,0,194,0,0,26,0,7,16,59,0,15,0,0,0,0,0,10,10,0,11,5,Braelon,Allen,2947.0,2945.0,13.0,11.0,Signed,87.0,0.0,0.0,MIA,tier_2,1957.5971731448763,1359.1636363636364,0.5,8.8339222614841,MIA,1.0
798,WR,DeVante,Allen,DeVante Allen,DEN,19,0,2,0,891,23,727,312,True,0,7,0,0,69,0,0,16,4,0,1,0,0,0,0,3,15,15,0,3,0,DeVante,Allen,1603.0,1601.0,1.0,3.0,Signed,73.0,0.0,0.0,DEN,tier_5,1251.7193947730398,1763.2105263157894,0.2,4.126547455295736,DEN,4.0
835,WR,Quan,Odom,Quan Odom,DEN,0,0,1,0,699,65,876,245,True,0,0,0,0,51,0,0,16,0,0,0,0,0,0,0,4,14,14,1,3,0,Quan,Odom,2224.0,2222.0,2.0,3.0,Signed,75.0,0.0,0.0,DEN,tier_4,797.945205479452,1973.6470588235293,0.2857142857142857,4.5662100456621,DEN,-3.0
877,TE,Nicholas,Rivers,Nicholas Rivers,CLE,27,0,1,0,106,17,617,46,True,0,7,0,0,12,0,0,16,4,0,1,0,0,0,0,1,15,1,1,4,0,Nicholas,Rivers,3506.0,3504.0,1.0,4.0,Signed,69.0,0.0,0.0,CLE,tier_6,215.55915721231767,1229.6842105263158,0.06666666666666667,1.6207455429497568,CLE,-1.0
921,TE,Ronnie,McKinley,Ronnie McKinley,BAL,64,0,0,21,26,10,410,28,True,0,21,0,0,6,0,1,16,25,0,1,0,0,0,0,0,15,0,0,24,0,Ronnie,McKinley,1798.0,1796.0,2.0,24.0,Signed,61.0,0.0,0.0,BAL,tier_6,219.5121951219512,849.7777777777778,0.0,0.0,BAL,-2.0
928,WR,Richard,Turner,Richard Turner,CLE,0,0,0,0,269,23,337,107,True,0,0,0,0,20,0,0,16,0,0,0,0,0,0,0,1,15,15,0,4,0,Richard,Turner,2888.0,2886.0,1.0,4.0,Signed,72.0,0.0,0.0,CLE,tier_5,798.219584569733,1936.8000000000002,0.06666666666666667,2.967359050445104,CLE,-3.0
944,HB,Tremaine,Crosby,Tremaine Crosby,NYJ,918,0,1,467,158,22,479,132,True,0,185,0,0,20,0,12,16,73,0,17,0,0,0,0,0,10,10,1,17,9,Tremaine,Crosby,2810.0,2808.0,5.0,17.0,Signed,90.0,0.0,0.0,NYJ,tier_1,2246.3465553235906,1454.3999999999999,0.9,18.789144050104383,NYJ,3.0
949,QB,Jeremiah,Phillips,Jeremiah Phillips,DET,135,3703,0,2,0,0,936,0,True,314,47,474,10,0,0,0,16,4,49,0,0,0,26,25,0,15,15,2,18,1,Jeremiah,Phillips,990.0,988.0,1.0,18.0,Signed,76.0,0.0,0.0,DET,tier_4,144.23076923076923,861.7021276595744,0.06666666666666667,1.0683760683760686,,
964,WR,Casean,Green,Casean Green,BAL,4,0,0,0,319,21,362,150,True,0,1,0,0,33,0,0,16,4,0,0,0,0,0,0,1,15,7,0,24,0,Casean,Green,2967.0,2965.0,3.0,24.0,Signed,69.0,0.0,0.0,BAL,tier_6,892.2651933701658,1386.3529411764705,0.06666666666666667,2.7624309392265194,BAL,1.0
973,WR,Martin,Jackson,Martin Jackson,SF,28,0,0,0,707,29,747,278,True,0,11,0,0,60,0,0,16,4,0,0,0,0,0,0,5,12,12,0,14,0,Martin,Jackson,1583.0,1581.0,3.0,14.0,Signed,86.0,0.0,0.0,SF,tier_2,983.9357429718875,1552.2253521126763,0.4166666666666667,6.693440428380187,SF,-2.0
981,HB,Patrick,Northcutt,Patrick Northcutt,GB,977,0,1,412,284,20,634,202,True,0,198,0,0,37,0,10,16,59,0,15,0,0,0,0,0,11,11,0,19,6,Patrick,Northcutt,428.0,426.0,2.0,19.0,Signed,78.0,0.0,0.0,GB,tier_4,1988.9589905362777,1421.259574468085,0.5454545454545454,9.46372239747634,GB,7.0
989,WR,Marquell,Sawyer,Marquell Sawyer,LAC,25,0,2,0,792,26,949,290,True,0,10,0,0,61,0,0,16,4,0,1,0,0,0,0,6,15,15,0,7,0,Marquell,Sawyer,3192.0,3190.0,2.0,7.0,Signed,83.0,0.0,0.0,LAC,tier_3,860.9062170706006,1711.9436619718308,0.4,6.322444678609062,LAC,-3.0
995,FB,John,Hitchcock,John Hitchcock,LV,52,0,0,0,31,11,445,23,True,0,17,0,0,7,0,0,16,4,0,0,0,0,0,0,0,15,2,1,22,1,John,Hitchcock,2769.0,2767.0,2.0,22.0,Signed,73.0,0.0,0.0,LV,tier_5,186.51685393258427,836.0,0.06666666666666667,2.247191011235955,,
1013,WR,Lashawn,Richardson,Lashawn Richardson,BUF,28,0,1,0,671,24,785,292,True,0,10,0,0,56,0,0,16,4,0,0,0,0,0,0,2,15,15,0,2,0,Lashawn,Richardson,390.0,388.0,0.0,2.0,Signed,77.0,0.0,0.0,BUF,tier_4,890.4458598726114,1591.272727272727,0.13333333333333333,2.5477707006369426,BUF,-2.0
1016,HB,Jaylen,Austin,Jaylen Austin,NE,1092,0,0,481,419,20,810,251,True,0,248,0,0,52,0,11,16,64,0,23,0,0,0,0,1,15,15,3,21,6,Jaylen,Austin,2479.0,2477.0,1.0,21.0,Signed,74.0,0.0,0.0,NE,tier_5,1865.432098765432,1293.12,0.4666666666666667,8.641975308641975,NE,2.0
1041,WR,Kendrick,McIntyre,Kendrick McIntyre,GB,0,0,0,0,805,21,943,265,True,0,0,0,0,65,0,0,16,0,0,0,0,0,0,0,4,15,15,0,19,0,Kendrick,McIntyre,1916.0,1914.0,7.0,19.0,Signed,85.0,0.0,0.0,GB,tier_2,853.6585365853658,1783.3846153846155,0.26666666666666666,4.241781548250265,GB,-5.0
1048,WR,Xavi,Wharton,Xavi Wharton,BUF,4,0,0,0,751,27,764,271,True,0,5,0,0,60,0,0,16,4,0,0,0,0,0,0,8,13,13,0,2,0,Xavi,Wharton,2590.0,2588.0,2.0,2.0,Signed,82.0,0.0,0.0,BUF,tier_3,988.219895287958,1682.2153846153844,0.6153846153846154,10.471204188481677,BUF,2.0
1051,QB,Kenny,Pickett,Kenny Pickett,IND,165,4015,0,25,0,0,1004,0,True,379,45,589,14,0,0,1,16,29,28,1,0,0,15,28,0,15,15,3,9,3,Kenny,Pickett,3570.0,3568.0,15.0,9.0,Signed,91.0,0.0,0.0,IND,tier_1,164.34262948207171,1100.0,0.2,2.9880478087649402,,
1052,WR,Terrance,Smith,Terrance Smith,DET,14,0,0,0,835,25,874,315,True,0,4,0,0,63,0,0,16,4,0,0,0,0,0,0,4,15,15,1,18,0,Terrance,Smith,1257.0,1255.0,5.0,18.0,Signed,81.0,0.0,0.0,DET,tier_3,971.395881006865,1857.313432835821,0.26666666666666666,4.576659038901602,DET,-1.0
1095,WR,Danny,Barber,Danny Barber,HOU,14,0,0,0,904,30,729,340,True,0,7,0,0,66,0,0,16,4,0,0,0,0,0,0,3,11,11,0,31,0,Danny,Barber,184.0,182.0,5.0,31.0,Signed,82.0,0.0,0.0,HOU,tier_3,1259.2592592592594,1840.767123287671,0.2727272727272727,4.11522633744856,HOU,3.0
1118,QB,Jacoby,Obada,Jacoby Obada,LAC,237,1448,0,53,0,0,489,0,True,136,42,237,6,0,0,1,16,32,27,5,0,0,17,9,0,15,7,2,7,2,Jacoby,Obada,3453.0,3451.0,0.0,7.0,Signed,71.0,0.0,0.0,LAC,tier_5,484.66257668711654,1692.857142857143,0.13333333333333333,4.08997955010225,,
1147,TE,Nicholas,Hawley,Nicholas Hawley,MIN,0,0,3,0,872,26,1033,425,True,0,0,0,0,84,0,0,16,0,0,6,0,0,0,0,4,14,14,0,30,0,Nicholas,Hawley,413.0,411.0,2.0,30.0,Signed,75.0,0.0,0.0,MIN,tier_4,844.1432720232333,1494.857142857143,0.2857142857142857,3.872216844143272,MIN,6.0
1196,WR,Joel,Clifford,Joel Clifford,CLE,8,0,8,0,532,31,616,189,True,0,4,0,0,42,0,0,16,4,0,0,0,0,0,0,2,15,2,0,4,0,Joel,Clifford,1697.0,1695.0,0.0,4.0,Signed,72.0,0.0,0.0,CLE,tier_5,876.6233766233767,1717.5652173913043,0.13333333333333333,3.246753246753247,CLE,-1.0
1203,WR,Robert,Cobbs,Robert Cobbs,MIN,0,0,1,0,697,24,881,270,True,0,0,0,0,61,0,0,16,0,0,0,0,0,0,0,8,15,15,1,30,0,Robert,Cobbs,3341.0,3339.0,1.0,30.0,Signed,83.0,0.0,0.0,MIN,tier_3,791.1464245175937,1645.3770491803277,0.5333333333333333,9.080590238365494,MIN,-3.0
1240,TE,Luke,Drescher,Luke Drescher,SEA,0,0,1,0,533,23,1107,278,True,0,0,0,0,60,0,0,16,0,0,1,0,0,0,0,5,15,15,3,27,0,Luke,Drescher,2848.0,2846.0,3.0,27.0,Signed,74.0,0.0,0.0,SEA,tier_5,481.48148148148147,1279.2,0.3333333333333333,4.5167118337850045,SEA,1.0
1241,WR,Darius,Kidd,Darius Kidd,ATL,0,0,0,0,765,26,959,289,True,0,0,0,0,61,0,0,16,0,0,0,0,0,0,0,5,15,15,0,13,0,Darius,Kidd,3738.0,3736.0,4.0,13.0,Signed,84.0,0.0,0.0,ATL,tier_3,797.7059436913452,1805.9016393442623,0.3333333333333333,5.213764337851929,ATL,-4.0
