Position,RatingTier,StatCheck,StatValue,StatTier,SkillPoint,StatHigh,StatLow
HB,tier_2,RUSHFUMBLES,5-25,tier_5,-4,26,5
HB,tier_3,RBScrimmageYardsPer300Touches,1500-7500,tier_0,5,7501,1500
HB,tier_3,RBScrimmageYardsPer300Touches,1350-1499,tier_1,3,1500,1350
HB,tier_3,RBScrimmageYardsPer300Touches,1150-1349,tier_2,0,1350,1150
HB,tier_3,RBScrimmageYardsPer300Touches,1000-1149,tier_3,-2,1150,1000
HB,tier_3,RBScrimmageYardsPer300Touches,900-999,tier_4,-4,1000,900
HB,tier_3,RBScrimmageYardsPer300Touches,0-899,tier_5,-6,900,0
HB,tier_3,RBScrimmageTDsPerGame,0.80-5.00,tier_0,5,5.01,0.80
HB,tier_3,RBScrimmageTDsPerGame,0.60-0.79,tier_1,3,0.8,0.60
HB,tier_3,RBScrimmageTDsPerGame,0.45-0.59,tier_2,2,0.6,0.45
HB,tier_3,RBScrimmageTDsPerGame,0.25-0.44,tier_3,0,0.45,0.25
HB,tier_3,RBScrimmageTDsPerGame,0.10-0.24,tier_4,-1,0.25,0.10
HB,tier_3,RBScrimmageTDsPerGame,0.00-0.09,tier_5,-3,0.1,0.00
HB,tier_3,RUSHFUMBLES,0,tier_0,0,0,0
HB,tier_3,RUSHFUMBLES,1,tier_1,0,1,1
HB,tier_3,RUSHFUMBLES,2,tier_2,0,2,2
HB,tier_3,RUSHFUMBLES,3,tier_3,-1,3,3
HB,tier_3,RUSHFUMBLES,4,tier_4,-2,4,4
HB,tier_3,RUSHFUMBLES,5-25,tier_5,-3,26,5
HB,tier_4,RBScrimmageYardsPer300Touches,1500-7500,tier_0,7,7501,1500
HB,tier_4,RBScrimmageYardsPer300Touches,1350-1499,tier_1,4,1500,1350
HB,tier_4,RBScrimmageYardsPer300Touches,1150-1349,tier_2,1,1350,1150
HB,tier_4,RBScrimmageYardsPer300Touches,1000-1149,tier_3,-1,1150,1000
HB,tier_4,RBScrimmageYardsPer300Touches,900-999,tier_4,-3,1000,900
HB,tier_4,RBScrimmageYardsPer300Touches,0-899,tier_5,-5,900,0
HB,tier_4,RBScrimmageTDsPerGame,0.80-5.00,tier_0,7,5.01,0.80
HB,tier_4,RBScrimmageTDsPerGame,0.60-0.79,tier_1,4,0.8,0.60
HB,tier_4,RBScrimmageTDsPerGame,0.45-0.59,tier_2,3,0.6,0.45
HB,tier_4,RBScrimmageTDsPerGame,0.25-0.44,tier_3,1,0.45,0.25
HB,tier_4,RBScrimmageTDsPerGame,0.10-0.24,tier_4,0,0.25,0.10
HB,tier_4,RBScrimmageTDsPerGame,0.00-0.09,tier_5,-2,0.1,0.00
HB,tier_4,RUSHFUMBLES,0,tier_0,0,0,0
HB,tier_4,RUSHFUMBLES,1,tier_1,0,1,1
HB,tier_4,RUSHFUMBLES,2,tier_2,0,2,2
HB,tier_4,RUSHFUMBLES,3,tier_3,-1,3,3
HB,tier_4,RUSHFUMBLES,4,tier_4,-2,4,4
HB,tier_4,RUSHFUMBLES,5-25,tier_5,-3,26,5
HB,tier_5,RBScrimmageYardsPer300Touches,1500-7500,tier_0,8,7501,1500
HB,tier_5,RBScrimmageYardsPer300Touches,1350-1499,tier_1,5,1500,1350
HB,tier_5,RBScrimmageYardsPer300Touches,1150-1349,tier_2,2,1350,1150
HB,tier_5,RBScrimmageYardsPer300Touches,1000-1149,tier_3,0,1150,1000
HB,tier_5,RBScrimmageYardsPer300Touches,900-999,tier_4,-2,1000,900
HB,tier_5,RBScrimmageYardsPer300Touches,0-899,tier_5,-4,900,0
HB,tier_5,RBScrimmageTDsPerGame,0.80-5.00,tier_0,8,5.01,0.80
HB,tier_5,RBScrimmageTDsPerGame,0.60-0.79,tier_1,6,0.8,0.60
HB,tier_5,RBScrimmageTDsPerGame,0.45-0.59,tier_2,4,0.6,0.45
HB,tier_5,RBScrimmageTDsPerGame,0.25-0.44,tier_3,2,0.45,0.25
HB,tier_5,RBScrimmageTDsPerGame,0.10-0.24,tier_4,0,0.25,0.10
HB,tier_5,RBScrimmageTDsPerGame,0.00-0.09,tier_5,-1,0.1,0.00
HB,tier_5,RUSHFUMBLES,0,tier_0,0,0,0
HB,tier_5,RUSHFUMBLES,1,tier_1,0,1,1
HB,tier_5,RUSHFUMBLES,2,tier_2,0,2,2
HB,tier_5,RUSHFUMBLES,3,tier_3,-1,3,3
HB,tier_5,RUSHFUMBLES,4,tier_4,-2,4,4
HB,tier_5,RUSHFUMBLES,5-25,tier_5,-3,26,5
HB,tier_6,RBScrimmageYardsPer300Touches,1500-7500,tier_0,10,7501,1500
HB,tier_6,RBScrimmageYardsPer300Touches,1350-1499,tier_1,7,1500,1350
HB,tier_6,RBScrimmageYardsPer300Touches,1150-1349,tier_2,4,1350,1150
HB,tier_6,RBScrimmageYardsPer300Touches,1000-1149,tier_3,1,1150,1000
HB,tier_6,RBScrimmageYardsPer300Touches,900-999,tier_4,0,1000,900
HB,tier_6,RBScrimmageYardsPer300Touches,0-899,tier_5,-2,900,0
HB,tier_6,RBScrimmageTDsPerGame,0.80-5.00,tier_0,10,5.01,0.80
HB,tier_6,RBScrimmageTDsPerGame,0.60-0.79,tier_1,8,0.8,0.60
HB,tier_6,RBScrimmageTDsPerGame,0.45-0.59,tier_2,5,0.6,0.45
HB,tier_6,RBScrimmageTDsPerGame,0.25-0.44,tier_3,3,0.45,0.25
HB,tier_6,RBScrimmageTDsPerGame,0.10-0.24,tier_4,1,0.25,0.10
HB,tier_6,RBScrimmageTDsPerGame,0.00-0.09,tier_5,0,0.1,0.00
HB,tier_6,RUSHFUMBLES,0,tier_0,0,0,0
HB,tier_6,RUSHFUMBLES,1,tier_1,0,1,1
HB,tier_6,RUSHFUMBLES,2,tier_2,0,2,2
HB,tier_6,RUSHFUMBLES,3,tier_3,-1,3,3
HB,tier_6,RUSHFUMBLES,4,tier_4,-2,4,4
HB,tier_6,RUSHFUMBLES,5-25,tier_5,-3,26,5
WR,tier_0,ScrimmageYardsPer1000DownsPlayed,1300-5000,tier_0,1,5001,1300
WR,tier_0,ScrimmageYardsPer1000DownsPlayed,1150-1299,tier_1,0,1300,1150
WR,tier_0,ScrimmageYardsPer1000DownsPlayed,1000-1149,tier_2,-2,1150,1000
WR,tier_0,ScrimmageYardsPer1000DownsPlayed,851-999,tier_3,-5,1000,851
WR,tier_0,ScrimmageYardsPer1000DownsPlayed,600-850,tier_4,-7,851,600
WR,tier_0,ScrimmageYardsPer1000DownsPlayed,0-599,tier_5,-12,600,0
WR,tier_0,TDsPer1000DownsPlayed,12.00-50.00,tier_0,2,50.01,12.00
WR,tier_0,TDsPer1000DownsPlayed,10.00-11.99,tier_1,0,12.0,10.00
WR,tier_0,TDsPer1000DownsPlayed,7.00-9.99,tier_2,-1,10.0,7.00
WR,tier_0,TDsPer1000DownsPlayed,4.00-6.99,tier_3,-2,7.0,4.00
WR,tier_0,TDsPer1000DownsPlayed,2.00-3.99,tier_4,-4,4.0,2.00
WR,tier_0,TDsPer1000DownsPlayed,0.00-1.99,tier_5,-6,2.0,0.00
WR,tier_1,ScrimmageYardsPer1000DownsPlayed,1300-5000,tier_0,2,5001,1300
WR,tier_1,ScrimmageYardsPer1000DownsPlayed,1150-1299,tier_1,1,1300,1150
WR,tier_1,ScrimmageYardsPer1000DownsPlayed,1000-1149,tier_2,-1,1150,1000
WR,tier_1,ScrimmageYardsPer1000DownsPlayed,851-999,tier_3,-4,1000,851
WR,tier_1,ScrimmageYardsPer1000DownsPlayed,600-850,tier_4,-6,851,600
WR,tier_1,ScrimmageYardsPer1000DownsPlayed,0-599,tier_5,-10,600,0
WR,tier_1,TDsPer1000DownsPlayed,12.00-50.00,tier_0,3,50.01,12.00
WR,tier_1,TDsPer1000DownsPlayed,10.00-11.99,tier_1,1,12.0,10.00
WR,tier_1,TDsPer1000DownsPlayed,7.00-9.99,tier_2,0,10.0,7.00
WR,tier_1,TDsPer1000DownsPlayed,4.00-6.99,tier_3,-1,7.0,4.00
WR,tier_1,TDsPer1000DownsPlayed,2.00-3.99,tier_4,-3,4.0,2.00
WR,tier_1,TDsPer1000DownsPlayed,0.00-1.99,tier_5,-5,2.0,0.00
WR,tier_2,ScrimmageYardsPer1000DownsPlayed,1300-5000,tier_0,4,5001,1300
WR,tier_2,ScrimmageYardsPer1000DownsPlayed,1150-1299,tier_1,2,1300,1150
WR,tier_2,ScrimmageYardsPer1000DownsPlayed,1000-1149,tier_2,0,1150,1000
WR,tier_2,ScrimmageYardsPer1000DownsPlayed,851-999,tier_3,-3,1000,851
WR,tier_2,ScrimmageYardsPer1000DownsPlayed,600-850,tier_4,-5,851,600
WR,tier_2,ScrimmageYardsPer1000DownsPlayed,0-599,tier_5,-8,600,0
WR,tier_2,TDsPer1000DownsPlayed,12.00-50.00,tier_0,4,50.01,12.00
WR,tier_2,TDsPer1000DownsPlayed,10.00-11.99,tier_1,2,12.0,10.00
WR,tier_2,TDsPer1000DownsPlayed,7.00-9.99,tier_2,1,10.0,7.00
WR,tier_2,TDsPer1000DownsPlayed,4.00-6.99,tier_3,0,7.0,4.00
WR,tier_2,TDsPer1000DownsPlayed,2.00-3.99,tier_4,-2,4.0,2.00
WR,tier_2,TDsPer1000DownsPlayed,0.00-1.99,tier_5,-4,2.0,0.00
WR,tier_3,ScrimmageYardsPer1000DownsPlayed,1300-5000,tier_0,5,5001,1300
WR,tier_3,ScrimmageYardsPer1000DownsPlayed,1150-1299,tier_1,3,1300,1150
WR,tier_3,ScrimmageYardsPer1000DownsPlayed,1000-1149,tier_2,1,1150,1000
WR,tier_3,ScrimmageYardsPer1000DownsPlayed,851-999,tier_3,-1,1000,851
WR,tier_3,ScrimmageYardsPer1000DownsPlayed,600-850,tier_4,-4,851,600
WR,tier_3,ScrimmageYardsPer1000DownsPlayed,0-599,tier_5,-6,600,0
WR,tier_3,TDsPer1000DownsPlayed,12.00-50.00,tier_0,5,50.01,12.00
WR,tier_3,TDsPer1000DownsPlayed,10.00-11.99,tier_1,3,12.0,10.00
WR,tier_3,TDsPer1000DownsPlayed,7.00-9.99,tier_2,1,10.0,7.00
WR,tier_3,TDsPer1000DownsPlayed,4.00-6.99,tier_3,0,7.0,4.00
WR,tier_3,TDsPer1000DownsPlayed,2.00-3.99,tier_4,-1,4.0,2.00
WR,tier_3,TDsPer1000DownsPlayed,0.00-1.99,tier_5,-3,2.0,0.00
WR,tier_4,ScrimmageYardsPer1000DownsPlayed,1300-5000,tier_0,6,5001,1300
WR,tier_4,ScrimmageYardsPer1000DownsPlayed,1150-1299,tier_1,4,1300,1150
WR,tier_4,ScrimmageYardsPer1000DownsPlayed,1000-1149,tier_2,1,1150,1000
WR,tier_4,ScrimmageYardsPer1000DownsPlayed,851-999,tier_3,-1,1000,851
WR,tier_4,ScrimmageYardsPer1000DownsPlayed,600-850,tier_4,-3,851,600
WR,tier_4,ScrimmageYardsPer1000DownsPlayed,0-599,tier_5,-5,600,0
WR,tier_4,TDsPer1000DownsPlayed,12.00-50.00,tier_0,6,50.01,12.00
WR,tier_4,TDsPer1000DownsPlayed,10.00-11.99,tier_1,4,12.0,10.00
WR,tier_4,TDsPer1000DownsPlayed,7.00-9.99,tier_2,1,10.0,7.00
WR,tier_4,TDsPer1000DownsPlayed,4.00-6.99,tier_3,0,7.0,4.00
WR,tier_4,TDsPer1000DownsPlayed,2.00-3.99,tier_4,-1,4.0,2.00
WR,tier_4,TDsPer1000DownsPlayed,0.00-1.99,tier_5,-3,2.0,0.00
WR,tier_5,ScrimmageYardsPer1000DownsPlayed,1300-5000,tier_0,7,5001,1300
WR,tier_5,ScrimmageYardsPer1000DownsPlayed,1150-1299,tier_1,4,1300,1150
WR,tier_5,ScrimmageYardsPer1000DownsPlayed,1000-1149,tier_2,2,1150,1000
WR,tier_5,ScrimmageYardsPer1000DownsPlayed,851-999,tier_3,0,1000,851
WR,tier_5,ScrimmageYardsPer1000DownsPlayed,600-850,tier_4,-2,851,600
WR,tier_5,ScrimmageYardsPer1000DownsPlayed,0-599,tier_5,-4,600,0
WR,tier_5,TDsPer1000DownsPlayed,12.00-50.00,tier_0,7,50.01,12.00
WR,tier_5,TDsPer1000DownsPlayed,10.00-11.99,tier_1,4,12.0,10.00
WR,tier_5,TDsPer1000DownsPlayed,7.00-9.99,tier_2,2,10.0,7.00
WR,tier_5,TDsPer1000DownsPlayed,4.00-6.99,tier_3,0,7.0,4.00
WR,tier_5,TDsPer1000DownsPlayed,2.00-3.99,tier_4,-1,4.0,2.00
WR,tier_5,TDsPer1000DownsPlayed,0.00-1.99,tier_5,-2,2.0,0.00
WR,tier_6,ScrimmageYardsPer1000DownsPlayed,1300-5000,tier_0,8,5001,1300
WR,tier_6,ScrimmageYardsPer1000DownsPlayed,1150-1299,tier_1,6,1300,1150
WR,tier_6,ScrimmageYardsPer1000DownsPlayed,1000-1149,tier_2,4,1150,1000
WR,tier_6,ScrimmageYardsPer1000DownsPlayed,851-999,tier_3,1,1000,851
WR,tier_6,ScrimmageYardsPer1000DownsPlayed,600-850,tier_4,0,851,600
WR,tier_6,ScrimmageYardsPer1000DownsPlayed,0-599,tier_5,-1,600,0
WR,tier_6,TDsPer1000DownsPlayed,12.00-50.00,tier_0,8,50.01,12.00
WR,tier_6,TDsPer1000DownsPlayed,10.00-11.99,tier_1,6,12.0,10.00
WR,tier_6,TDsPer1000DownsPlayed,7.00-9.99,tier_2,4,10.0,7.00
WR,tier_6,TDsPer1000DownsPlayed,4.00-6.99,tier_3,1,7.0,4.00
WR,tier_6,TDsPer1000DownsPlayed,2.00-3.99,tier_4,0,4.0,2.00
WR,tier_6,TDsPer1000DownsPlayed,0.00-1.99,tier_5,-1,2.0,0.00
TE,tier_0,ScrimmageYardsPer1000DownsPlayed,750-2500,tier_0,1,2501,750
TE,tier_0,ScrimmageYardsPer1000DownsPlayed,600-749,tier_1,-1,750,600
TE,tier_0,ScrimmageYardsPer1000DownsPlayed,500-599,tier_2,-3,600,500
TE,tier_0,ScrimmageYardsPer1000DownsPlayed,350-499,tier_3,-6,500,350
TE,tier_0,ScrimmageYardsPer1000DownsPlayed,200-349,tier_4,-9,350,200
TE,tier_0,ScrimmageYardsPer1000DownsPlayed,0-199,tier_5,-12,200,0
TE,tier_0,TDsPer1000DownsPlayed,10.00-50.00,tier_0,1,50.01,10.00
TE,tier_0,TDsPer1000DownsPlayed,6.50-9.99,tier_1,0,10.0,6.50
TE,tier_0,TDsPer1000DownsPlayed,4.50-6.49,tier_2,-1,6.5,4.50
TE,tier_0,TDsPer1000DownsPlayed,3.00-4.49,tier_3,-3,4.5,3.00
TE,tier_0,TDsPer1000DownsPlayed,1.50-2.99,tier_4,-5,3.0,1.50
TE,tier_0,TDsPer1000DownsPlayed,0.00-1.49,tier_5,-7,1.5,0.00
TE,tier_1,ScrimmageYardsPer1000DownsPlayed,750-2500,tier_0,2,2501,750
TE,tier_1,ScrimmageYardsPer1000DownsPlayed,600-749,tier_1,0,750,600
TE,tier_1,ScrimmageYardsPer1000DownsPlayed,500-599,tier_2,-3,600,500
TE,tier_1,ScrimmageYardsPer1000DownsPlayed,350-499,tier_3,-5,500,350
TE,tier_1,ScrimmageYardsPer1000DownsPlayed,200-349,tier_4,-7,350,200
TE,tier_1,ScrimmageYardsPer1000DownsPlayed,0-199,tier_5,-10,200,0
TE,tier_1,TDsPer1000DownsPlayed,10.00-50.00,tier_0,2,50.01,10.00
TE,tier_1,TDsPer1000DownsPlayed,6.50-9.99,tier_1,1,10.0,6.50
TE,tier_1,TDsPer1000DownsPlayed,4.50-6.49,tier_2,-1,6.5,4.50
TE,tier_1,TDsPer1000DownsPlayed,3.00-4.49,tier_3,-2,4.5,3.00
TE,tier_1,TDsPer1000DownsPlayed,1.50-2.99,tier_4,-4,3.0,1.50
TE,tier_1,TDsPer1000DownsPlayed,0.00-1.49,tier_5,-6,1.5,0.00
TE,tier_2,ScrimmageYardsPer1000DownsPlayed,750-2500,tier_0,4,2501,750
TE,tier_2,ScrimmageYardsPer1000DownsPlayed,600-749,tier_1,1,750,600
TE,tier_2,ScrimmageYardsPer1000DownsPlayed,500-599,tier_2,-2,600,500
TE,tier_2,ScrimmageYardsPer1000DownsPlayed,350-499,tier_3,-4,500,350
TE,tier_2,ScrimmageYardsPer1000DownsPlayed,200-349,tier_4,-6,350,200
TE,tier_2,ScrimmageYardsPer1000DownsPlayed,0-199,tier_5,-8,200,0
TE,tier_2,TDsPer1000DownsPlayed,10.00-50.00,tier_0,4,50.01,10.00
TE,tier_2,TDsPer1000DownsPlayed,6.50-9.99,tier_1,2,10.0,6.50
TE,tier_2,TDsPer1000DownsPlayed,4.50-6.49,tier_2,0,6.5,4.50
TE,tier_2,TDsPer1000DownsPlayed,3.00-4.49,tier_3,-1,4.5,3.00
TE,tier_2,TDsPer1000DownsPlayed,1.50-2.99,tier_4,-3,3.0,1.50
TE,tier_2,TDsPer1000DownsPlayed,0.00-1.49,tier_5,-5,1.5,0.00
TE,tier_3,ScrimmageYardsPer1000DownsPlayed,750-2500,tier_0,5,2501,750
TE,tier_3,ScrimmageYardsPer1000DownsPlayed,600-749,tier_1,2,750,600
TE,tier_3,ScrimmageYardsPer1000DownsPlayed,500-599,tier_2,-1,600,500
TE,tier_3,ScrimmageYardsPer1000DownsPlayed,350-499,tier_3,-3,500,350
TE,tier_3,ScrimmageYardsPer1000DownsPlayed,200-349,tier_4,-5,350,200
TE,tier_3,ScrimmageYardsPer1000DownsPlayed,0-199,tier_5,-7,200,0
TE,tier_3,TDsPer1000DownsPlayed,10.00-50.00,tier_0,5,50.01,10.00
TE,tier_3,TDsPer1000DownsPlayed,6.50-9.99,tier_1,2,10.0,6.50
TE,tier_3,TDsPer1000DownsPlayed,4.50-6.49,tier_2,0,6.5,4.50
TE,tier_3,TDsPer1000DownsPlayed,3.00-4.49,tier_3,-1,4.5,3.00
TE,tier_3,TDsPer1000DownsPlayed,1.50-2.99,tier_4,-2,3.0,1.50
TE,tier_3,TDsPer1000DownsPlayed,0.00-1.49,tier_5,-4,1.5,0.00
TE,tier_4,ScrimmageYardsPer1000DownsPlayed,750-2500,tier_0,7,2501,750
TE,tier_4,ScrimmageYardsPer1000DownsPlayed,600-749,tier_1,3,750,600
TE,tier_4,ScrimmageYardsPer1000DownsPlayed,500-599,tier_2,0,600,500
TE,tier_4,ScrimmageYardsPer1000DownsPlayed,350-499,tier_3,-2,500,350
TE,tier_4,ScrimmageYardsPer1000DownsPlayed,200-349,tier_4,-4,350,200
TE,tier_4,ScrimmageYardsPer1000DownsPlayed,0-199,tier_5,-6,200,0
TE,tier_4,TDsPer1000DownsPlayed,10.00-50.00,tier_0,6,50.01,10.00
TE,tier_4,TDsPer1000DownsPlayed,6.50-9.99,tier_1,3,10.0,6.50
TE,tier_4,TDsPer1000DownsPlayed,4.50-6.49,tier_2,1,6.5,4.50
TE,tier_4,TDsPer1000DownsPlayed,3.00-4.49,tier_3,-1,4.5,3.00
TE,tier_4,TDsPer1000DownsPlayed,1.50-2.99,tier_4,-2,3.0,1.50
TE,tier_4,TDsPer1000DownsPlayed,0.00-1.49,tier_5,-3,1.5,0.00
TE,tier_5,ScrimmageYardsPer1000DownsPlayed,750-2500,tier_0,8,2501,750
TE,tier_5,ScrimmageYardsPer1000DownsPlayed,600-749,tier_1,4,750,600
TE,tier_5,ScrimmageYardsPer1000DownsPlayed,500-599,tier_2,1,600,500
TE,tier_5,ScrimmageYardsPer1000DownsPlayed,350-499,tier_3,-1,500,350
TE,tier_5,ScrimmageYardsPer1000DownsPlayed,200-349,tier_4,-2,350,200
TE,tier_5,ScrimmageYardsPer1000DownsPlayed,0-199,tier_5,-4,200,0
TE,tier_5,TDsPer1000DownsPlayed,10.00-50.00,tier_0,7,50.01,10.00
TE,tier_5,TDsPer1000DownsPlayed,6.50-9.99,tier_1,4,10.0,6.50
TE,tier_5,TDsPer1000DownsPlayed,4.50-6.49,tier_2,2,6.5,4.50
TE,tier_5,TDsPer1000DownsPlayed,3.00-4.49,tier_3,0,4.5,3.00
TE,tier_5,TDsPer1000DownsPlayed,1.50-2.99,tier_4,-1,3.0,1.50
TE,tier_5,TDsPer1000DownsPlayed,0.00-1.49,tier_5,-2,1.5,0.00
TE,tier_6,ScrimmageYardsPer1000DownsPlayed,750-2500,tier_0,10,2501,750
TE,tier_6,ScrimmageYardsPer1000DownsPlayed,600-749,tier_1,6,750,600
TE,tier_6,ScrimmageYardsPer1000DownsPlayed,500-599,tier_2,3,600,500
TE,tier_6,ScrimmageYardsPer1000DownsPlayed,350-499,tier_3,1,500,350
TE,tier_6,ScrimmageYardsPer1000DownsPlayed,200-349,tier_4,-1,350,200
TE,tier_6,ScrimmageYardsPer1000DownsPlayed,0-199,tier_5,-2,200,0
TE,tier_6,TDsPer1000DownsPlayed,10.00-50.00,tier_0,10,50.01,10.00
TE,tier_6,TDsPer1000DownsPlayed,6.50-9.99,tier_1,6,10.0,6.50
TE,tier_6,TDsPer1000DownsPlayed,4.50-6.49,tier_2,4,6.5,4.50
TE,tier_6,TDsPer1000DownsPlayed,3.00-4.49,tier_3,1,4.5,3.00
TE,tier_6,TDsPer1000DownsPlayed,1.50-2.99,tier_4,0,3.0,1.50
TE,tier_6,TDsPer1000DownsPlayed,0.00-1.49,tier_5,-1,1.5,0.00
LT,tier_0,SacksPer1000Snaps,0.00-7.00,tier_0,3,7.01,0.00
LT,tier_0,SacksPer1000Snaps,7.01-10.00,tier_1,1,10.01,7.01
LT,tier_0,SacksPer1000Snaps,10.01-13.00,tier_2,0,13.01,10.01
LT,tier_0,SacksPer1000Snaps,13.01-17.00,tier_3,-2,17.01,13.01
LT,tier_0,SacksPer1000Snaps,17.01-20.00,tier_4,-6,20.01,17.01
LT,tier_0,SacksPer1000Snaps,20.01-100.00,tier_5,-12,100.01,20.01
LT,tier_1,SacksPer1000Snaps,0.00-7.00,tier_0,4,7.01,0.00
LT,tier_1,SacksPer1000Snaps,7.01-10.00,tier_1,2,10.01,7.01
LT,tier_1,SacksPer1000Snaps,10.01-13.00,tier_2,1,13.01,10.01
LT,tier_1,SacksPer1000Snaps,13.01-17.00,tier_3,-1,17.01,13.01
LT,tier_1,SacksPer1000Snaps,17.01-20.00,tier_4,-5,20.01,17.01
LT,tier_1,SacksPer1000Snaps,20.01-100.00,tier_5,-10,100.01,20.01
LT,tier_2,SacksPer1000Snaps,0.00-7.00,tier_0,6,7.01,0.00
LT,tier_2,SacksPer1000Snaps,7.01-10.00,tier_1,3,10.01,7.01
LT,tier_2,SacksPer1000Snaps,10.01-13.00,tier_2,1,13.01,10.01
LT,tier_2,SacksPer1000Snaps,13.01-17.00,tier_3,0,17.01,13.01
LT,tier_2,SacksPer1000Snaps,17.01-20.00,tier_4,-4,20.01,17.01
LT,tier_2,SacksPer1000Snaps,20.01-100.00,tier_5,-9,100.01,20.01
LT,tier_3,SacksPer1000Snaps,0.00-7.00,tier_0,8,7.01,0.00
LT,tier_3,SacksPer1000Snaps,7.01-10.00,tier_1,4,10.01,7.01
LT,tier_3,SacksPer1000Snaps,10.01-13.00,tier_2,1,13.01,10.01
LT,tier_3,SacksPer1000Snaps,13.01-17.00,tier_3,0,17.01,13.01
LT,tier_3,SacksPer1000Snaps,17.01-20.00,tier_4,-3,20.01,17.01
