Row,Position,FirstName_x,LastName_x,FullName,TeamPrefixName,RUSHYARDS,PASSYARDS,RECEIVEDROPS,RUSHYARDSAFTER1STHIT,RECEIVEYARDS,RECEIVELONGEST,DOWNSPLAYED,RECEIVEYARDSAFTER,STAT_KEEP,PASSCOMPLETED,RUSHATTEMPTS,PASSATTEMPTS,PASSINTS,RECEIVECATCHES,FIRSTDOWNS,RUSH20YARDRUNS,SEAS_YEAR,RUSHLONGEST,PASSLONGEST,RUSHBROKENTACKLES,4QCOMEBACKS,GAMERATING,PASSSACKED,PASSTDS,RECEIVETDS,GAMESPLAYED,GAMESSTARTED,RUSHFUMBLES,YEARBYYEARTEAMINDEX,RUSHTDS,FirstName_y,LastName_y,Row Excel,Row Editor,YearsPro,TeamIndex,ContractStatus,OverallRating,SkillPoints,RegressionPoints,TeamName_x,RatingTier,ScrimmageYardsPer1000DownsPlayed,RBScrimmageYardsPer300Touches,RBScrimmageTDsPerGame,TDsPer1000DownsPlayed,TeamName_y,SkillPointOff
589,WR,Shawn,Peters,Shawn Peters,IND,17,0,0,1,896,55,850,280,True,0,5,0,0,70,0,0,13,4,0,0,0,0,0,0,4,15,15,0,9,0,Shawn,Peters,279.0,277.0,3.0,9.0,Signed,80.0,0.0,0.0,IND,tier_3,1074.1176470588236,1788.32,0.26666666666666666,4.705882352941176,IND,1.0
599,WR,Tetairoa,McMillan,Tetairoa McMillan,KC,19,0,0,0,871,29,773,356,True,0,8,0,0,71,0,0,13,4,0,0,0,0,0,0,8,13,13,0,8,0,Tetairoa,McMillan,2758.0,2756.0,9.0,8.0,Signed,78.0,0.0,0.0,KC,tier_4,1151.3583441138421,1659.7974683544303,0.6153846153846154,10.34928848641656,KC,8.0
612,QB,Scott,Chandler,Scott Chandler,KC,407,3723,0,161,0,0,964,0,True,322,74,497,8,0,0,4,13,50,33,8,0,0,28,28,0,15,15,8,8,4,Scott,Chandler,2267.0,2265.0,1.0,8.0,Signed,79.0,0.0,0.0,KC,tier_4,422.1991701244813,1650.0,0.26666666666666666,4.149377593360996,,
616,WR,Emeka,Egubka,Emeka Egubka,MIA,3,0,0,0,665,21,838,270,True,0,1,0,0,61,0,0,13,3,0,0,0,0,0,0,3,14,14,0,11,0,Emeka,Egubka,2784.0,2782.0,10.0,11.0,Signed,77.0,0.0,0.0,MIA,tier_4,797.1360381861575,1559.032258064516,0.21428571428571427,3.579952267303103,MIA,-4.0
635,WR,Bryce,Hilliard Jr,Bryce Hilliard Jr,TB,0,0,0,0,643,41,685,230,True,0,0,0,0,47,0,0,13,0,0,0,0,0,0,0,4,12,12,0,5,0,Bryce,Hilliard Jr,1912.0,1910.0,3.0,5.0,Signed,85.0,0.0,0.0,TB,tier_2,938.6861313868613,1970.0425531914893,0.3333333333333333,5.839416058394161,TB,-3.0
654,WR,Trumaine,Collins,Trumaine Collins,SEA,0,0,1,0,937,26,911,336,True,0,0,0,0,71,0,0,13,0,0,0,0,0,0,0,5,15,15,0,27,0,Trumaine,Collins,285.0,283.0,6.0,27.0,Signed,87.0,0.0,0.0,SEA,tier_2,1028.5400658616907,1900.394366197183,0.3333333333333333,5.488474204171241,SEA,0.0
656,HB,Jacquez,Jones,Jacquez Jones,ATL,429,0,1,115,264,22,418,166,True,0,131,0,0,29,0,4,13,40,0,6,0,0,0,0,1,11,5,2,13,6,Jacquez,Jones,1967.0,1965.0,1.0,13.0,Signed,67.0,0.0,0.0,ATL,tier_6,1657.8947368421052,1041.9750000000001,0.6363636363636364,16.74641148325359,ATL,9.0
658,TE,Antonio,Parker,Antonio Parker,IND,0,0,1,0,407,24,611,219,True,0,0,0,0,40,0,0,13,0,0,5,0,0,0,0,4,10,10,0,9,0,Antonio,Parker,2831.0,2829.0,3.0,9.0,Signed,75.0,0.0,0.0,IND,tier_4,666.1211129296236,1465.1999999999998,0.4,6.546644844517186,IND,6.0
660,WR,Omarion,Miller,Omarion Miller,MIN,0,0,1,0,1080,30,905,403,True,0,0,0,0,75,0,0,13,0,0,1,0,0,0,0,4,15,15,0,30,0,Omarion,Miller,3619.0,3617.0,7.0,30.0,Signed,85.0,0.0,0.0,MIN,tier_2,1193.3701657458564,2073.6,0.26666666666666666,4.419889502762431,MIN,2.0
674,WR,James,Gatewood,James Gatewood,TEN,24,0,0,0,737,33,803,278,True,0,8,0,0,60,0,0,13,4,0,0,0,0,0,0,5,14,14,2,29,0,James,Gatewood,1989.0,1987.0,2.0,29.0,Signed,76.0,0.0,0.0,TEN,tier_4,947.6961394769614,1666.5882352941176,0.35714285714285715,6.226650062266501,TEN,-1.0
686,TE,Joey,O'Neill,Joey O'Neill,GB,0,0,1,0,396,38,997,186,True,0,0,0,0,38,0,0,13,0,0,1,0,0,0,0,2,15,15,0,19,0,Joey,O'Neill,3486.0,3484.0,1.0,19.0,Signed,79.0,0.0,0.0,GB,tier_4,397.1915747241725,1500.631578947368,0.13333333333333333,2.0060180541624875,GB,-4.0
693,FB,Jeremiah,Hall,Jeremiah Hall,ATL,60,0,0,4,39,16,411,31,True,0,21,0,0,6,0,0,13,7,0,1,0,0,0,0,0,15,0,0,13,0,Jeremiah,Hall,3546.0,3544.0,12.0,13.0,Signed,65.0,0.0,0.0,ATL,tier_6,240.87591240875915,874.6666666666667,0.0,0.0,,
711,TE,Grant,Borden,Grant Borden,ARI,0,0,2,0,495,29,748,216,True,0,0,0,0,42,0,0,13,0,0,6,0,0,0,0,4,12,12,0,6,0,Grant,Borden,326.0,324.0,5.0,6.0,Signed,96.0,0.0,0.0,ARI,tier_0,661.7647058823529,1697.1428571428569,0.3333333333333333,5.347593582887701,ARI,-2.0
719,QB,Lamar,Jackson,Lamar Jackson,NE,248,2342,0,42,0,0,673,0,True,207,67,315,4,0,0,2,13,28,29,2,0,0,36,16,0,15,11,9,21,3,Lamar,Jackson,1312.0,1310.0,16.0,21.0,Signed,71.0,0.0,0.0,NE,tier_5,368.4992570579495,1110.44776119403,0.2,4.457652303120357,,
738,HB,Malachi,Woodson,Malachi Woodson,NO,773,0,1,274,253,26,775,201,True,0,197,0,0,32,0,6,13,64,0,12,0,0,0,0,2,13,13,0,26,5,Malachi,Woodson,947.0,945.0,0.0,26.0,Signed,79.0,0.0,0.0,NO,tier_4,1323.8709677419356,1171.7554585152839,0.5384615384615384,9.03225806451613,NO,4.0
768,WR,Ja'Marr,Chase,Ja'Marr Chase,CIN,11,0,1,0,758,26,840,256,True,0,6,0,0,63,0,0,13,4,0,0,0,0,0,0,8,15,15,0,1,0,Ja'Marr,Chase,444.0,442.0,13.0,1.0,Signed,80.0,0.0,0.0,CIN,tier_3,915.4761904761905,1629.7391304347825,0.5333333333333333,9.523809523809526,CIN,0.0
775,QB,Kenny,Pickett,Kenny Pickett,ATL,152,4400,0,36,0,0,1012,0,True,390,41,569,8,0,0,1,13,40,34,1,0,0,21,34,0,15,15,4,13,2,Kenny,Pickett,3570.0,3568.0,12.0,13.0,Signed,95.0,0.0,0.0,ATL,tier_0,150.19762845849803,1112.1951219512196,0.13333333333333333,1.976284584980237,,
795,TE,Bret,Staat,Bret Staat,CIN,10,0,0,0,143,20,829,92,True,0,3,1,0,17,0,0,13,4,0,0,0,0,0,0,2,15,2,0,1,0,Bret,Staat,2416.0,2414.0,0.0,1.0,Signed,76.0,0.0,0.0,CIN,tier_4,184.55971049457176,1179.6,0.13333333333333333,2.4125452352231602,CIN,-8.0
856,HB,Will,Crockett,Will Crockett,CAR,323,0,0,85,114,23,477,70,True,0,104,0,0,14,0,2,13,41,0,4,0,0,0,0,2,15,4,1,20,3,Will,Crockett,1045.0,1043.0,6.0,20.0,Signed,70.0,0.0,0.0,CAR,tier_5,916.1425576519916,960.3050847457628,0.3333333333333333,10.482180293501049,CAR,0.0
881,HB,Mark,Fletcher,Mark Fletcher,MIA,864,0,1,344,288,24,543,223,True,0,193,0,0,33,0,9,13,75,0,14,0,0,0,0,0,10,10,0,11,5,Mark,Fletcher,1324.0,1322.0,7.0,11.0,Signed,88.0,0.0,0.0,MIA,tier_2,2121.5469613259665,1330.4070796460178,0.5,9.208103130755065,MIA,1.0
884,WR,Jerod,Felder Jr,Jerod Felder Jr,WAS,0,0,1,0,1005,35,871,343,True,0,0,0,0,75,0,0,13,0,0,1,0,0,0,0,8,15,15,0,25,0,Jerod,Felder Jr,290.0,288.0,1.0,25.0,Signed,81.0,0.0,0.0,WAS,tier_3,1153.8461538461538,1929.6,0.5333333333333333,9.184845005740529,WAS,4.0
893,QB,Jamar,Stephenson,Jamar Stephenson,WAS,135,4015,0,2,0,0,918,0,True,355,39,532,13,0,0,0,13,6,47,2,0,0,41,24,0,15,15,2,25,1,Jamar,Stephenson,146.0,144.0,6.0,25.0,Signed,77.0,0.0,0.0,WAS,tier_4,147.05882352941177,1038.4615384615386,0.06666666666666667,1.0893246187363836,,
921,TE,Thomas,Fidone,Thomas Fidone,ATL,0,0,0,0,245,21,665,122,True,0,0,0,0,24,0,0,13,0,0,0,0,0,0,0,2,15,3,0,13,0,Thomas,Fidone,1962.0,1960.0,10.0,13.0,Signed,67.0,0.0,0.0,ATL,tier_6,368.4210526315789,1469.9999999999998,0.13333333333333333,3.0075187969924815,ATL,2.0
926,QB,Jordan,King Jr,Jordan King Jr,PIT,172,2882,0,58,0,0,817,0,True,267,40,432,6,0,0,1,13,60,30,2,0,0,38,20,0,13,13,9,28,2,Jordan,King Jr,617.0,615.0,5.0,28.0,Signed,77.0,0.0,0.0,PIT,tier_4,210.52631578947367,1290.0,0.15384615384615385,2.4479804161566707,,
951,TE,Nick,Klein,Nick Klein,LV,0,0,1,0,117,18,406,67,True,0,0,0,0,15,0,0,13,0,0,0,0,0,0,0,0,14,2,0,22,0,Nick,Klein,622.0,620.0,0.0,22.0,Signed,71.0,1.0,0.0,LV,tier_5,288.1773399014778,1123.1999999999998,0.0,0.0,LV,-4.0
954,HB,Joshua,Thompkins,Joshua Thompkins,CIN,604,0,0,132,118,18,509,90,True,0,192,0,0,14,0,4,13,33,0,10,0,0,0,0,0,13,13,3,1,6,Joshua,Thompkins,1343.0,1341.0,1.0,1.0,Signed,80.0,0.0,0.0,CIN,tier_3,1418.467583497053,962.0970873786408,0.46153846153846156,11.787819253438114,CIN,-3.0
956,WR,Ryan,Wingo,Ryan Wingo,CAR,0,0,0,0,750,25,829,305,True,0,0,0,0,62,0,0,13,0,0,0,0,0,0,0,5,15,15,0,20,0,Ryan,Wingo,708.0,706.0,7.0,20.0,Signed,78.0,0.0,0.0,CAR,tier_4,904.7044632086852,1741.9354838709678,0.3333333333333333,6.031363088057901,CAR,-1.0
