FullName,Position,TeamName,SkillPointDef
Jalan Catalon,SS,NYJ,-5
Jalen Carter,DT,PHI,1
Jalen Graham,LOLB,SF,-3
Jalen Hargrove,DT,LAR,-3
Jalen Ramsey,CB,DAL,-3
Jalon Walker,MLB,LV,-9
James Bradberry IV,CB,BUF,-5
James Houston IV,RE,CHI,-4
James Pearce Jr.,RE,CAR,13
James Williams,SS,ARI,-4
Jamien Sherwood,LOLB,BUF,-2
Jamin Davis,ROLB,MIN,0
Jammie Robinson,SS,CAR,-2
Jamon Dumas-Johnson,MLB,GB,-3
Jaquan Brisker,SS,IND,4
Jardin Gilbert,FS,SEA,-3
Jared Ivey,LE,NYG,-3
Jared Verse,LE,LAR,-3
Jaren Kanak,MLB,TB,-3
Jartavius Martin,CB,WAS,1
Jasheen Davis,LE,DAL,-3
Jason Henderson,MLB,MIA,-5
Jason Pinnock,SS,LAC,2
Javon Bullard,FS,CAR,-5
Jaycee Horn,CB,CAR,-6
Jaylan Ford,MLB,CLE,-1
Jaylen Reed,FS,SF,-1
Jaylen Watson,CB,NE,4
Jaylin Davies,CB,NYG,1
Jaylin Simpson,FS,CIN,12
Jaylon Braxton,CB,ATL,-2
Jaylon Guilbeau,CB,ATL,-1
Jaylon Johnson,CB,CHI,1
Jeff Okudah,CB,LAC,-6
Jeffery Simmons,DT,TEN,-4
Jeffrey Bassa,MLB,CHI,2
Jeffrey M'ba,DT,MIN,10
Jer'Zhan Newton,DT,NYG,0
Jeremiah Alexander,RE,LAR,-3
Jeremiah Cooper,FS,ARI,4
Jeremiah Owusu-Koramoah,ROLB,CLE,1
Jeremiah Trotter Jr.,LOLB,NE,-3
Jeremy Chinn,CB,HOU,-3
Jermaine Johnson II,RE,NYJ,4
Jerome Baker,MLB,MIN,1
Jerry Jacobs,CB,NYG,-2
Jessie Bates III,FS,ATL,0
Jestin Jacobs,MLB,DEN,-5
Jevon Holland,FS,NYG,-5
Joe Tryon-Shoyinka,RE,BAL,2
Joey Bosa,RE,LAC,-4
Joey Porter Jr,CB,PIT,6
John Franklin-Myers,LE,TEN,4
John Walker,DT,DEN,11
Johnny Hodges,MLB,CIN,-4
Jonathan Allen,DT,CHI,7
Jonathan Greenard,RE,LV,-2
Jonathon Cooper,LE,ARI,1
Jordan Battle,SS,CIN,-2
Jordan Bertagnole,DT,PIT,1
Jordan Howden,SS,NO,4
Jordan Renaud,LE,KC,-5
Jordan Riley,SS,SF,2
Jordyn Brooks,LOLB,SEA,1
Joseph Ossai,RE,CAR,-1
Josey Jewell,MLB,WAS,6
Josh Allen,LE,JAX,-2
Josh Newton,CB,NO,2
Josh Proctor,FS,TEN,1
Josh Sweat,RE,PHI,-4
Joshua Harris,DT,CLE,-1
Josiaiah Stewart,RE,JAX,-1
Jowon Briggs,DT,WAS,8
Juan Thornhill,FS,DET,-3
Julian Love,SS,SEA,2
Julius Brents,CB,IND,1
Junior Colson,MLB,LAC,3
Junior Tafuna,DT,GB,2
Justice Finkley,RE,HOU,-2
Justin Flowe,MLB,WAS,-2
Justin Madubuike,DT,BAL,-1
K.C. Ossai,MLB,DET,1
K.J. Henry,RE,WAS,-1
Kader Kohou,CB,GB,0
Kaevon Merriweather,SS,TB,1
Kalen King,CB,DEN,-2
Kamal Hadden,CB,CIN,-2
Kamari Lassiter,CB,NYJ,-1
Kamren Curl,SS,ATL,-8
Kamren Kinchens,FS,CHI,-5
Karene Reid,ROLB,HOU,-1
Keeanu Benton,DT,PIT,-6
Keionte Scott,CB,CIN,0
Keith Brown,LOLB,DET,0
Keith Randolph Jr.,DT,PHI,5
Kendall Fuller,CB,LAR,-4
Kendy Charles,DT,BUF,-2
Kenneth Grant,DT,DEN,-2
Kenneth Murray Jr,LOLB,PIT,8
Kenny Clark,DT,IND,-2
Kenny Logan Jr.,SS,CAR,-6
Kenny Moore II,CB,NE,8
Kenyatta Watson II,CB,HOU,-6
Keondre Coburn,DT,KC,-2
Kerby Joseph,SS,DEN,-6
Khalil Mack,LE,SF,2
Khari Coleman,LOLB,NYG,-5
Khyree Jackson,CB,KC,-3
Kitan Oladapo,SS,CIN,3
Kobe King,MLB,NYG,4
Kobie Turner,DT,LAR,-2
Kool-Aid McKinstry,CB,TEN,-2
Kris Abrams-Draine,CB,JAX,1
Kwity Paye,LE,IND,-2
Kwon Alexander,LOLB,DEN,6
Kyle Dugger,SS,TB,-5
Kyle Hamilton,SS,BAL,-2
Kyu Blu Kelly,CB,SEA,2
L'Jarius Sneed,CB,DET,-3
LT Overton,LE,JAX,-4
Laiatu Latu,RE,CHI,-4
Lander Barton,MLB,TEN,3
Landon Jackson,LE,GB,-1
Lavonte David,ROLB,NE,5
Leo Chenal,ROLB,KC,-3
Leonard Taylor III,DT,TEN,1
Leonard Williams,DT,SEA,5
Lewis Cine,FS,MIN,-4
Logan Wilson,ROLB,CIN,1
Lukas Van Ness,LE,GB,0
Luke Reimer,MLB,MIN,-7
MJ Sherman,ROLB,MIN,-9
Makari Paige,SS,LAR,1
Malachi Moore,FS,BUF,0
Malaki Starks,FS,KC,4
Malcolm Britt,ROLB,WAS,-4
Malick Sylla,RE,NE,3
Malik Dunlap,CB,NO,2
Malik Muhammad,CB,MIN,0
Maliki Crawford,CB,MIN,-2
Mansoor Delane,FS,CLE,-7
Marcellas Dial,CB,SF,-1
Marcus Allen,CB,CHI,2
Marcus Harris,CB,PIT,11
Marcus Hooker,FS,PHI,-4
Marcus Jones,CB,PHI,5
Marcus Williams,FS,LAC,-4
Mark Perry,SS,KC,9
Marlon Humphrey,CB,BAL,1
Marshon Lattimore,CB,CIN,0
Martin Emerson Jr,CB,ARI,-6
Marvin Jones Jr.,RE,CIN,-3
Mason Graham,DT,SF,-1
Matayo Uiagalelei,LE,MIN,2
Matt Milano,ROLB,BUF,1
Matthew Salopek,ROLB,BAL,-7
Max Melton,CB,BAL,0
Max Tooley,LOLB,BAL,-4
Maxen Hook,SS,SEA,-3
Maxx Crosby,LE,LV,-1
Mazi Smith,DT,DAL,-2
Mekhi Blackmon,CB,MIN,0
Micah McFadden,ROLB,CAR,-8
Micah Parsons,RE,DAL,2
Michael Barrett,MLB,BUF,1
Michael Carter II,CB,BAL,0
Mike Danna,RE,KC,3
Mike Edwards,SS,BUF,-5
Mike Hall,DT,CIN,-1
Mike Sainristil,CB,NO,0
Minkah Fitzpatrick,FS,SEA,-7
Mishael Powell,FS,ATL,-4
Mohamed Kamara,RE,IND,-4
Montez Sweat,LE,CHI,4
Moses Alexander,CB,PHI,-3
Mykel Williams,LE,NYG,-2
Myles Garrett,RE,ATL,0
Myles Murphy,LE,CIN,11
Myles Rowser,SS,PHI,-5
Nash Hutmacher,DT,MIA,3
Nate Landman,LOLB,JAX,9
Nehemiah Pritchett,CB,LAC,3
Nelson Ceaser,LE,WAS,5
Nic Scourton,RE,DEN,1
Nicholas Morrow,LOLB,CAR,2
Nick Bolton,MLB,KC,-2
Nick Bosa,RE,SF,1
Nick Cross,SS,LAR,2
Nick Emmanwori,SS,NYG,-4
Nick Henrich,ROLB,NO,-11
Nick Jackson,ROLB,GB,-5
Nik Bonitto,RE,PIT,2
Nikai Martinez,FS,IND,3
Noah Sewell,MLB,CHI,4
Nolan Smith Jr,LE,MIA,-5
Nyjalik Kelly,LE,LAC,9
Oluwafemi Oladejo,MLB,LAC,-5
Osa Odighizuwa,DT,DAL,-4
Osaiasi Taueli,ROLB,DET,-6
Ovie Oghoufo,LE,CLE,-3
P.J. Jules,SS,TEN,3
Patrick Payton,LE,DET,1
Patrick Queen,LOLB,PHI,3
Paulson Adebo,CB,NO,-4
Payton Wilson,LOLB,KC,-8
Pete Werner,LOLB,NO,8
Peter Woods,DT,LV,2
Peyton Bowen,SS,WAS,4
Popeye Williams,LE,NYJ,7
Porter Gustin,ROLB,WAS,5
Power Echols,MLB,NYJ,-2
Princely Umanmielen,LE,TEN,-1
Quay Walker,LOLB,GB,3
Quincey McAdoo,CB,SF,-1
Quincy Williams,ROLB,NYJ,-3
Quinnen Williams,DT,NYJ,1
Quinyon Mitchell,CB,TB,-1
Rashan Gary,LE,GB,-1
Rasul Douglas,CB,BUF,-3
Reid Carrico,LOLB,IND,-11
Richie Grant,SS,CHI,-4
Richie Hagarty,LE,CLE,-5
Riley Moss,CB,DEN,-3
Robert Spillane,ROLB,LV,-2
Roger McCreary,CB,LV,-2
Roman Harrison,LOLB,CIN,-5
Ron Stone Jr.,LOLB,CLE,-3
Ronnie Hickman,FS,CLE,3
Roquan Smith,MLB,BAL,-4
Rueben Bain Jr,LE,NE,-4
Ruke Orhorhoro,DT,CLE,0
Ryan Neal,SS,PIT,5
Sage Ryan,FS,NYJ,-4
Sai'vion Jones,RE,TEN,-3
Sauce Gardner,CB,NYJ,-3
Scooby Williams,MLB,ATL,1
Sean Martin,DT,LAC,-3
Sean Murphy-Bunting,CB,ARI,0
Sebastian Valdez,LE,NO,4
Shane Lee,MLB,DEN,3
Shemar Turner,DT,JAX,-2
Sheridan Jones,CB,DAL,3
Shilo Sanders,SS,LAC,-4
Simeon Barrow Jr.,DT,ARI,-2
Simote Pepa,DT,LAC,-4
SirVocea Dennis,LOLB,TB,9
Smael Mondon,LOLB,BAL,3
Steele Chambers,ROLB,NYG,-4
Steven Nelson,CB,TEN,-1
Stone Blanton,ROLB,CIN,2
Sundiata Anderson,RE,GB,5
Suntarine Perkins,LE,PIT,4
Sydney Brown,SS,PHI,-1
T.J. Tampa,CB,DAL,-2
T.J. Watt,LE,BAL,-2
Tahveon Nicholson,CB,NYJ,-1
Talanoa Hufanga,SS,NE,3
Tariq Woolen,CB,DEN,-1
Taron Johnson,CB,LV,-2
Taylor Upshaw,LE,DET,4
TeRah Edwards,DT,LAR,-4
Terrel Bernard,MLB,LAR,-2
Terrell Burgess,FS,NYJ,-3
Terrion Arnold,CB,IND,-1
Tim Settle Jr,DT,CIN,-4
Tommy Eichenberg,ROLB,NYG,-6
Travis Hunter,CB,TEN,1
Travon Walker,RE,CLE,-4
Tre Brown,CB,GB,0
Tre Freeman,MLB,CIN,6
Tre'Davious White,CB,DET,-2
Tre'Vius Hodges-Tomlinson,CB,LAR,5
Tre'jon Lewis,RE,LAC,1
Tre'von Moehrig,FS,NO,5
Trent McDuffie,CB,KC,-3
Trenton Dickey,DT,NYJ,-2
Trenton Simpson,MLB,BAL,-4
Trevin Wallace,ROLB,MIA,9
Trevon Diggs,CB,DAL,-9
Trey Hendrickson,RE,CIN,2
Trey Moore,LOLB,GB,-8
Troy Andersen,ROLB,DET,11
Tuli Tuipulotu,LE,LAC,2
Tunmise Adeleye,LE,NO,-1
TyRon Hopper,ROLB,ARI,-2
Tyleik Williams,DT,IND,0
Tyler Batty,LE,PHI,9
Tyler Davis,DT,NYG,-4
Tyler Grubbs,MLB,NE,-4
Tyler Nubin,FS,ARI,-6
Tyrann Mathieu,FS,WAS,6
Tyree Wilson,RE,LV,-7
Tyreek Chappell,CB,DET,-3
Tyrique Stevenson,CB,CHI,-2
Tysheem Johnson,FS,LV,-1
Tyson Campbell,CB,JAX,-2
Uchenna Nwosu,RE,SEA,7
Van Fillinger,LE,DEN,11
Vita Vea,DT,TB,6
Walter Nolen,DT,CAR,1
Will Anderson Jr,LE,HOU,4
Will Johnson,CB,CLE,2
Will McDonald IV,RE,NYJ,5
Will McLaughlin,ROLB,ARI,-8
Woodi Washington,FS,SF,-3
Wyatt Ekeler,FS,DAL,-3
Xander Mueller,ROLB,CLE,-4
Xavier Nwankpa,SS,MIN,0
YaYa Diaby,LE,TB,-5
Yasir Abdullah,ROLB,JAX,6
Zach Harrison,LE,ATL,-3
Zaire Barnes,LOLB,NYJ,-6
Zaire Franklin,MLB,CAR,4
Zaire Patterson,RE,TB,2
Zamari Walton,CB,NYG,-1
Zion Tupuola-Fetui,RE,BUF,5
