Row,Position,FirstName_x,LastName_x,FullName,TeamPrefixName,STAT_KEEP,DLINEFUMBLERECOVERYYARDS,DSECINTRETURNYARDS,DOWNSPLAYED,DLINEFUMBLERECOVERIES,ASSDEFTACKLES,BIGHITS,DEFTACKLES,DLINEHALFSACK,SEAS_YEAR,CTHALLOWED,DSECINTLONGESTRETURN,DLINESAFETIES,DSECINTS,DSECINTTDS,GAMERATING,DEFPASSDEFLECTIONS,DLINEBLOCKS,YEARBYYEARTEAMINDEX,DEFTACKLESFORLOSS,DLINEFORCEDFUMBLES,DLINESACKS,DLINEFUMBLETDS,GAMESPLAYED,GAMESSTARTED,FirstName_y,LastName_y,Row Excel,Row Editor,YearsPro,Age,TeamIndex,ContractStatus,TraitDevelopment,OverallRating,SkillPoints,RegressionPoints,TeamName_x,RatingTier,DLSacksAndTFLPer1000Snaps,DTSacksAndTFLPer1000Snaps,TotalTurnoversPer1000Snaps,LBSacksTFLPassDeflPer1000Snaps,TacklesPer1000Snaps,CBPassDeflPer1000Snaps,CBCatchAllowPer100Snaps,SafetiesCatchAllowMinusPDPerGame,TeamName_y,SkillPointDef
130,RE,Joey,Bosa,Joey Bosa,LAC,True,28,0,840,2,16,40,40,0,3,0,0,0,0,0,0,0,0,7,8,2,8,0,16,16,Joey,Bosa,267.0,269.0,10.0,31.0,7.0,Signed,Superstar,90.0,0.0,0.0,LAC,tier_1,26.19047619047619,30.476190476190474,4.761904761904763,19.04761904761905,66.66666666666667,0.0,0.0,0.0,LAC,-4
131,LE,Dayo,Odeyingbo,Dayo Odeyingbo,CAR,True,0,0,568,0,9,22,28,1,3,0,0,0,0,0,0,0,0,20,12,0,1,0,11,11,Dayo,Odeyingbo,2093.0,2095.0,5.0,26.0,20.0,Signed,Normal,80.0,0.0,0.0,CAR,tier_3,24.20774647887324,24.999999999999996,0.0,22.887323943661972,65.14084507042253,0.0,0.0,0.0,CAR,-6
135,DT,Jordan,Bertagnole,Jordan Bertagnole,PIT,True,0,0,653,0,14,0,25,0,3,0,0,0,0,0,0,0,0,28,19,0,4,0,14,14,Jordan,Bertagnole,1855.0,1857.0,1.0,24.0,28.0,Signed,Star,75.0,0.0,0.0,PIT,tier_4,39.81623277182236,42.57274119448699,0.0,35.22205206738132,59.724349157733535,0.0,0.0,0.0,PIT,1
143,SS,Myles,Rowser,Myles Rowser,PHI,True,0,0,721,0,10,23,32,0,3,21,0,0,0,0,0,5,0,12,0,0,0,0,16,6,Myles,Rowser,334.0,336.0,0.0,23.0,12.0,Signed,Normal,72.0,0.0,0.0,PHI,tier_5,0.0,0.0,0.0,6.934812760055479,58.25242718446602,6.934812760055479,2.912621359223301,1.0,PHI,-5
154,CB,Corey,Coley Jr.,Corey Coley Jr.,HOU,True,0,27,1084,0,23,38,62,0,3,30,16,0,2,0,0,10,0,31,1,0,0,0,16,1,Corey,Coley Jr.,1146.0,1148.0,1.0,24.0,31.0,Signed,Normal,72.0,0.0,0.0,HOU,tier_5,0.9225092250922509,0.9225092250922509,1.8450184501845017,10.14760147601476,78.41328413284134,9.22509225092251,2.7675276752767526,1.25,HOU,0
165,DT,Keith,Randolph Jr.,Keith Randolph Jr.,PHI,True,41,0,666,3,13,22,31,0,3,1,0,1,0,0,0,0,0,12,11,3,4,0,16,0,Keith,Randolph Jr.,1284.0,1286.0,1.0,24.0,12.0,Signed,Normal,77.0,0.0,0.0,PHI,tier_4,27.027027027027028,29.72972972972973,10.510510510510512,22.52252252252252,66.06606606606606,0.0,0.15015015015015015,0.0625,PHI,5
175,CB,Asante,Samuel Jr,Asante Samuel Jr,LAC,True,0,0,993,0,18,33,37,1,3,22,0,0,0,0,0,10,0,7,0,0,0,0,16,16,Asante,Samuel Jr,2456.0,2458.0,5.0,26.0,7.0,Signed,Superstar,87.0,0.0,0.0,LAC,tier_2,0.0,0.0,0.0,10.070493454179255,55.3877139979859,10.070493454179255,2.2155085599194364,0.75,LAC,-2
179,MLB,Michael,Barrett,Michael Barrett,BUF,True,0,0,447,0,15,13,19,0,3,8,0,0,0,0,0,2,0,2,1,0,0,0,16,2,Michael,Barrett,3412.0,3414.0,2.0,25.0,2.0,Signed,Normal,68.0,0.0,0.0,BUF,tier_6,2.237136465324385,2.237136465324385,0.0,6.7114093959731544,76.06263982102908,4.47427293064877,1.7897091722595078,0.375,BUF,1
184,ROLB,Quincy,Williams,Quincy Williams,NYJ,True,0,4,1246,0,38,61,86,0,3,41,3,0,2,0,0,3,0,17,3,0,1,0,16,16,Quincy,Williams,3065.0,3067.0,7.0,30.0,17.0,Signed,Star,80.0,0.0,0.0,NYJ,tier_3,3.812199036918138,4.173354735152488,1.6051364365971108,5.617977528089887,99.51845906902086,2.407704654895666,3.2905296950240768,2.375,NYJ,-3
196,FS,Sage,Ryan,Sage Ryan,NYJ,True,0,0,1034,0,20,28,43,0,3,25,0,0,0,0,0,1,0,17,0,0,0,0,14,14,Sage,Ryan,693.0,695.0,0.0,23.0,17.0,Signed,Normal,72.0,0.0,0.0,NYJ,tier_5,0.0,0.0,0.0,0.9671179883945842,60.928433268858804,0.9671179883945842,2.4177949709864603,1.7142857142857142,NYJ,-4
203,FS,Juan,Thornhill,Juan Thornhill,DET,True,0,11,880,0,29,28,40,1,3,17,11,0,1,0,0,1,0,18,1,0,0,0,13,12,Juan,Thornhill,2802.0,2804.0,7.0,30.0,18.0,Signed,Star,75.0,0.0,0.0,DET,tier_4,1.1363636363636362,1.1363636363636362,1.1363636363636362,2.2727272727272725,78.40909090909092,1.1363636363636362,1.9318181818181817,1.2307692307692308,DET,-3
206,LE,Nolan,Smith Jr,Nolan Smith Jr,MIA,True,0,0,424,0,11,8,18,0,3,0,0,0,0,0,0,0,0,11,3,0,2,0,16,16,Nolan,Smith Jr,2580.0,2582.0,3.0,25.0,11.0,Signed,Normal,73.0,0.0,0.0,MIA,tier_5,15.330188679245284,17.452830188679243,0.0,11.79245283018868,68.39622641509433,0.0,0.0,0.0,MIA,-5
214,FS,Terrell,Burgess,Terrell Burgess,NYJ,True,0,0,449,0,9,15,20,0,3,9,0,0,0,0,0,1,0,17,0,0,0,0,16,2,Terrell,Burgess,383.0,385.0,6.0,27.0,17.0,Signed,Normal,67.0,0.0,0.0,NYJ,tier_6,0.0,0.0,0.0,2.2271714922048997,64.5879732739421,2.2271714922048997,2.0044543429844097,0.5,NYJ,-3
234,RE,Chop,Robinson,Chop Robinson,WAS,True,0,0,527,0,14,20,25,1,3,0,0,0,0,0,0,0,0,25,7,1,5,0,10,10,Chop,Robinson,3206.0,3208.0,2.0,23.0,25.0,Signed,Normal,76.0,0.0,0.0,WAS,tier_4,29.88614800759013,34.15559772296015,1.8975332068311195,22.770398481973434,74.00379506641366,0.0,0.0,0.0,WAS,-2
257,LE,Tuli,Tuipulotu,Tuli Tuipulotu,LAC,True,37,0,769,3,22,40,39,0,3,0,0,0,0,0,0,0,0,7,14,3,9,0,16,16,Tuli,Tuipulotu,2854.0,2856.0,3.0,23.0,7.0,Signed,Star,90.0,0.0,0.0,LAC,tier_1,38.68660598179454,43.953185955786736,7.802340702210663,29.90897269180754,79.32379713914175,0.0,0.0,0.0,LAC,2
259,ROLB,Anthony,Hill Jr,Anthony Hill Jr,CAR,True,28,0,435,1,7,14,22,0,3,9,0,0,0,0,0,0,0,20,0,1,0,0,16,9,Anthony,Hill Jr,258.0,260.0,0.0,21.0,20.0,Signed,Normal,73.0,0.0,0.0,CAR,tier_5,0.0,0.0,4.597701149425287,0.0,66.66666666666667,0.0,2.0689655172413794,0.5625,CAR,-1
277,RE,Nic,Scourton,Nic Scourton,DEN,True,19,0,791,1,22,41,48,0,3,0,0,0,0,0,0,1,0,3,15,1,7,1,16,16,Nic,Scourton,349.0,351.0,1.0,23.0,3.0,Signed,Normal,75.0,0.0,0.0,DEN,tier_4,34.450063211125155,38.43236409608091,3.7926675094816686,29.077117572692796,88.49557522123894,1.2642225031605563,0.0,-0.0625,DEN,1
289,SS,Jalan,Catalon,Jalan Catalon,NYJ,True,0,0,1346,0,27,49,74,0,3,52,0,0,0,0,0,3,0,17,0,0,0,0,16,16,Jalan,Catalon,3482.0,3484.0,2.0,25.0,17.0,Signed,Star,75.0,0.0,0.0,NYJ,tier_4,0.0,0.0,0.0,2.2288261515601784,75.037147102526,2.2288261515601784,3.863298662704309,3.0625,NYJ,-5
312,SS,Jammie,Robinson,Jammie Robinson,CAR,True,0,30,867,0,12,25,40,0,3,26,18,0,2,0,0,6,0,20,1,1,0,0,16,9,Jammie,Robinson,2397.0,2399.0,3.0,25.0,20.0,Signed,Normal,74.0,0.0,0.0,CAR,tier_5,1.1534025374855825,1.1534025374855825,3.4602076124567476,8.073817762399077,59.976931949250286,6.920415224913495,2.9988465974625145,1.25,CAR,-2
316,CB,Cooper,DeJean,Cooper DeJean,LAC,True,0,2,836,0,21,32,36,1,3,21,2,0,1,0,0,11,0,7,0,0,0,0,13,2,Cooper,DeJean,3219.0,3221.0,2.0,23.0,7.0,Signed,Normal,75.0,0.0,0.0,LAC,tier_4,0.0,0.0,1.1961722488038278,13.157894736842104,68.18181818181817,13.157894736842104,2.511961722488038,0.7692307692307693,LAC,1
319,LE,Deonte,Anderson,Deonte Anderson,CAR,True,0,0,365,0,13,9,16,0,3,0,0,0,0,0,0,1,1,20,5,0,5,0,16,1,Deonte,Anderson,783.0,785.0,0.0,22.0,20.0,Signed,Normal,66.0,0.0,0.0,CAR,tier_6,37.671232876712324,43.83561643835616,2.73972602739726,30.136986301369863,79.45205479452055,2.73972602739726,0.0,-0.0625,CAR,3
327,DT,Trenton,Dickey,Trenton Dickey,NYJ,True,0,0,523,0,19,18,23,0,3,0,0,0,0,0,0,0,0,17,10,0,3,0,16,0,Trenton,Dickey,967.0,969.0,0.0,22.0,17.0,Signed,Normal,67.0,0.0,0.0,NYJ,tier_6,29.15869980879541,31.739961759082217,0.0,24.8565965583174,80.30592734225621,0.0,0.0,0.0,NYJ,-2
338,CB,Carlton,Davis III,Carlton Davis III,BUF,True,0,5,1231,0,22,35,57,0,3,44,5,0,1,0,0,6,0,2,0,0,0,0,16,11,Carlton,Davis III,645.0,647.0,8.0,29.0,2.0,Signed,Star,77.0,0.0,0.0,BUF,tier_4,0.0,0.0,0.8123476848090982,4.87408610885459,64.17546709991876,4.87408610885459,3.5743298131600327,2.375,BUF,-5
339,ROLB,Dasan,McCullough,Dasan McCullough,PHI,True,10,0,717,1,21,34,52,0,3,24,0,0,0,0,0,2,0,12,1,1,0,0,13,13,Dasan,McCullough,1958.0,1960.0,1.0,23.0,12.0,Signed,Normal,70.0,0.0,0.0,PHI,tier_5,1.3947001394700138,1.3947001394700138,2.7894002789400276,4.184100418410042,101.81311018131102,2.7894002789400276,3.3472803347280333,1.6923076923076923,PHI,4
342,RE,A.J.,Epenesa,A.J. Epenesa,BUF,True,0,0,417,0,10,13,14,1,3,0,0,0,0,0,0,0,0,2,7,0,2,0,15,15,A.J.,Epenesa,819.0,821.0,6.0,27.0,2.0,Signed,Star,85.0,0.0,0.0,BUF,tier_2,25.179856115107913,27.33812949640288,0.0,21.58273381294964,57.55395683453238,0.0,0.0,0.0,BUF,-7
345,CB,Kalen,King,Kalen King,DEN,True,37,3,1280,1,32,56,76,0,3,47,3,0,1,0,0,10,0,3,3,1,1,0,16,6,Kalen,King,3210.0,3212.0,2.0,23.0,3.0,Signed,Star,78.0,0.0,0.0,DEN,tier_4,3.7109375,4.0625,2.34375,10.9375,84.375,7.8125,3.671875,2.3125,DEN,-2
354,CB,Dee,Alford,Dee Alford,DET,True,0,45,939,0,21,37,46,1,3,30,27,0,3,2,0,8,0,18,0,0,0,0,13,3,Dee,Alford,37.0,39.0,5.0,28.0,18.0,Signed,Star,75.0,0.0,0.0,DET,tier_4,0.0,0.0,5.324813631522897,8.519701810436635,71.35250266240682,8.519701810436635,3.1948881789137378,1.6923076923076923,DET,4
360,CB,Joey,Porter Jr,Joey Porter Jr,PIT,True,0,27,917,0,17,0,64,0,3,0,16,0,4,0,0,15,0,28,3,0,0,0,16,16,Joey,Porter Jr,2263.0,2265.0,3.0,26.0,28.0,Signed,Star,87.0,0.0,0.0,PIT,tier_2,3.271537622682661,3.271537622682661,4.362050163576881,19.629225736095965,88.33151581243185,16.357688113413307,0.0,-0.9375,PIT,6
369,CB,Kamari,Lassiter,Kamari Lassiter,NYJ,True,0,0,803,0,14,12,16,0,3,12,0,0,0,0,0,5,0,17,0,0,0,0,11,0,Kamari,Lassiter,3283.0,3285.0,2.0,23.0,17.0,Signed,Normal,77.0,0.0,0.0,NYJ,tier_4,0.0,0.0,0.0,6.226650062266501,37.359900373599004,6.226650062266501,1.4943960149439601,0.6363636363636364,NYJ,-1
386,RE,Jermaine,Johnson II,Jermaine Johnson II,NYJ,True,23,0,819,1,25,38,53,0,3,0,0,0,0,0,0,0,0,17,16,2,10,0,16,13,Jermaine,Johnson II,1449.0,1451.0,4.0,27.0,17.0,Signed,Star,76.0,0.0,0.0,NYJ,tier_4,40.90354090354091,46.3980463980464,3.663003663003663,31.746031746031743,95.23809523809523,0.0,0.0,0.0,NYJ,4
406,MLB,Jestin,Jacobs,Jestin Jacobs,DEN,True,0,0,550,0,9,9,15,1,3,7,0,0,0,0,0,0,0,3,0,0,0,0,16,2,Jestin,Jacobs,3360.0,3362.0,2.0,24.0,3.0,Signed,Normal,74.0,0.0,0.0,DEN,tier_5,0.0,0.0,0.0,0.0,43.63636363636364,0.0,1.2727272727272727,0.4375,DEN,-5
418,LE,Daylan,Dotson,Daylan Dotson,MIA,True,4,0,408,1,9,12,15,0,3,0,0,0,0,0,0,0,0,11,4,1,4,1,16,0,Daylan,Dotson,2443.0,2445.0,1.0,24.0,11.0,Signed,Normal,64.0,0.0,0.0,MIA,tier_6,26.96078431372549,31.372549019607842,7.352941176470588,19.607843137254903,58.8235294117647,0.0,0.0,0.0,MIA,6
428,LOLB,Zaire,Barnes,Zaire Barnes,NYJ,True,0,0,345,0,2,0,4,0,3,0,0,0,0,0,0,0,0,17,1,0,0,0,16,3,Zaire,Barnes,152.0,154.0,3.0,26.0,17.0,Signed,Normal,58.0,0.0,0.0,NYJ,tier_6,2.898550724637681,2.898550724637681,0.0,2.898550724637681,17.391304347826086,0.0,0.0,0.0,NYJ,-6
482,LOLB,Jamien,Sherwood,Jamien Sherwood,BUF,True,0,0,551,0,16,19,28,0,3,11,0,0,0,0,0,1,0,2,4,0,0,0,11,11,Jamien,Sherwood,2533.0,2535.0,5.0,26.0,2.0,Signed,Normal,73.0,0.0,0.0,BUF,tier_5,7.259528130671506,7.259528130671506,0.0,9.074410163339383,79.85480943738656,1.8148820326678765,1.9963702359346642,0.9090909090909091,BUF,-2
500,FS,Javon,Bullard,Javon Bullard,CAR,True,0,8,1142,0,27,27,36,0,3,9,8,0,1,0,0,3,0,20,2,0,0,0,16,12,Javon,Bullard,3325.0,3327.0,2.0,24.0,20.0,Signed,Star,75.0,0.0,0.0,CAR,tier_4,1.7513134851138354,1.7513134851138354,0.8756567425569177,4.378283712784588,55.166374781085814,2.626970227670753,0.7880910683012259,0.375,CAR,-5
504,SS,Jacoby,Mathews,Jacoby Mathews,NO,True,0,23,1277,0,31,49,73,0,3,49,14,0,3,0,0,11,0,26,4,0,0,0,16,16,Jacoby,Mathews,420.0,422.0,1.0,23.0,26.0,Signed,Normal,74.0,0.0,0.0,NO,tier_5,3.1323414252153485,3.1323414252153485,2.3492560689115116,11.746280344557558,81.44087705559906,8.613938919342209,3.837118245888802,2.375,NO,2
507,ROLB,Ben,Bywater,Ben Bywater,CAR,True,0,0,393,0,4,6,11,0,3,0,0,0,0,0,0,0,0,20,0,0,0,0,16,1,Ben,Bywater,3351.0,3353.0,2.0,25.0,20.0,Signed,Normal,66.0,0.0,0.0,CAR,tier_6,0.0,0.0,0.0,0.0,38.16793893129771,0.0,0.0,0.0,CAR,-5
517,CB,Tahveon,Nicholson,Tahveon Nicholson,NYJ,True,0,40,1357,0,24,53,76,1,3,52,14,0,5,0,0,9,0,17,0,0,1,0,16,3,Tahveon,Nicholson,578.0,580.0,1.0,24.0,17.0,Signed,Star,79.0,0.0,0.0,NYJ,tier_4,1.2896094325718497,1.621223286661754,3.6845983787767134,7.369196757553427,73.69196757553426,6.632277081798084,3.831982313927782,2.6875,NYJ,-1
527,CB,D.J.,Reed Jr,D.J. Reed Jr,NYJ,True,0,13,948,0,18,60,74,1,3,47,9,0,2,0,0,11,0,17,0,0,0,0,13,13,D.J.,Reed Jr,2332.0,2334.0,8.0,29.0,17.0,Signed,Normal,85.0,0.0,0.0,NYJ,tier_2,0.0,0.0,2.109704641350211,11.603375527426161,97.0464135021097,11.603375527426161,4.957805907172996,2.769230769230769,NYJ,-6
535,ROLB,Karene,Reid,Karene Reid,HOU,True,0,0,1092,0,30,61,83,1,3,41,0,0,0,0,0,2,0,31,7,0,0,0,15,15,Karene,Reid,3301.0,3303.0,2.0,23.0,31.0,Signed,Star,85.0,0.0,0.0,HOU,tier_2,6.41025641025641,6.41025641025641,0.0,8.241758241758243,103.47985347985347,1.8315018315018314,3.7545787545787546,2.6,HOU,-1
537,DT,Walter,Nolen,Walter Nolen,CAR,True,13,0,862,1,19,51,54,0,3,0,0,0,0,0,0,0,0,20,16,2,14,0,16,16,Walter,Nolen,1794.0,1796.0,1.0,23.0,20.0,Signed,XFactor,95.0,0.0,0.0,CAR,tier_0,46.98375870069606,54.292343387471,3.480278422273782,34.80278422273782,84.68677494199537,0.0,0.0,0.0,CAR,1
549,DT,DeWayne,Carter,DeWayne Carter,NYJ,True,22,0,567,2,18,15,19,1,3,0,0,0,0,0,0,0,0,17,9,2,1,0,11,3,DeWayne,Carter,3404.0,3406.0,2.0,25.0,17.0,Signed,Normal,76.0,0.0,0.0,NYJ,tier_4,18.95943562610229,19.753086419753085,7.054673721340388,17.636684303350968,65.25573192239858,0.0,0.0,0.0,NYJ,1
556,DT,Kendy,Charles,Kendy Charles,BUF,True,0,0,633,0,12,37,38,1,3,2,0,1,0,0,0,2,0,2,13,0,4,0,12,12,Kendy,Charles,441.0,443.0,1.0,24.0,2.0,Signed,Superstar,84.0,0.0,0.0,BUF,tier_3,31.5955766192733,34.439178515007896,1.5797788309636651,30.015797788309637,78.98894154818325,3.1595576619273302,0.315955766192733,0.0,BUF,-2
561,CB,Jaycee,Horn,Jaycee Horn,CAR,True,0,0,1146,0,21,37,47,0,3,42,0,0,1,0,0,13,0,20,0,0,0,0,16,16,Jaycee,Horn,1300.0,1302.0,5.0,26.0,20.0,Signed,Star,90.0,0.0,0.0,CAR,tier_1,0.0,0.0,0.8726003490401396,11.343804537521814,59.3368237347295,11.343804537521814,3.664921465968586,1.8125,CAR,-6
567,ROLB,Drew,Sanders,Drew Sanders,DEN,True,0,0,966,0,26,28,38,1,3,0,0,0,0,0,0,0,0,3,12,0,1,0,16,16,Drew,Sanders,2464.0,2466.0,3.0,24.0,3.0,Signed,Star,80.0,0.0,0.0,DEN,tier_3,14.233954451345756,14.699792960662524,0.0,13.457556935817806,66.25258799171843,0.0,0.0,0.0,DEN,1
595,LOLB,Nicholas,Morrow,Nicholas Morrow,CAR,True,0,13,1112,0,40,61,78,0,3,35,13,0,1,0,0,12,0,20,3,0,1,0,14,14,Nicholas,Morrow,1997.0,1999.0,9.0,31.0,20.0,Signed,Star,79.0,0.0,0.0,CAR,tier_4,4.27158273381295,4.676258992805756,0.8992805755395684,14.388489208633095,106.11510791366908,10.79136690647482,3.147482014388489,1.6428571428571428,CAR,2
600,SS,Kenny,Logan Jr.,Kenny Logan Jr.,CAR,True,0,14,693,0,17,20,27,0,3,13,14,0,1,0,0,2,0,20,1,0,0,0,16,8,Kenny,Logan Jr.,3631.0,3633.0,2.0,25.0,20.0,Signed,Normal,75.0,0.0,0.0,CAR,tier_4,1.443001443001443,1.443001443001443,1.443001443001443,4.329004329004329,63.49206349206349,2.886002886002886,1.875901875901876,0.6875,CAR,-6
622,RE,Will,McDonald IV,Will McDonald IV,NYJ,True,77,0,781,3,24,30,37,1,3,0,0,0,0,0,0,2,0,17,13,4,4,1,16,16,Will,McDonald IV,1862.0,1864.0,3.0,27.0,17.0,Signed,Normal,78.0,0.0,0.0,NYJ,tier_4,25.60819462227913,27.912932138284255,10.243277848911651,24.327784891165173,78.10499359795134,2.560819462227913,0.0,-0.125,NYJ,5
632,LE,Deontae,Craig,Deontae Craig,BUF,True,0,0,706,0,17,25,34,0,3,0,0,0,0,0,0,1,1,2,14,0,4,0,16,2,Deontae,Craig,1620.0,1622.0,1.0,23.0,2.0,Signed,Normal,70.0,0.0,0.0,BUF,tier_5,29.745042492917847,32.29461756373938,1.41643059490085,26.912181303116146,72.23796033994334,1.41643059490085,0.0,-0.0625,BUF,-1
666,MLB,Jason,Henderson,Jason Henderson,MIA,True,0,0,620,0,16,18,32,1,3,19,0,0,0,0,0,0,0,11,0,0,0,0,16,10,Jason,Henderson,482.0,484.0,1.0,23.0,11.0,Signed,Star,70.0,0.0,0.0,MIA,tier_5,0.0,0.0,0.0,0.0,77.41935483870968,0.0,3.064516129032258,1.1875,MIA,-5
681,CB,Sauce,Gardner,Sauce Gardner,NYJ,True,0,17,1135,0,25,36,37,0,3,28,17,0,1,1,0,10,0,17,0,0,0,0,16,16,Sauce,Gardner,970.0,972.0,4.0,26.0,17.0,Signed,XFactor,99.0,0.0,0.0,NYJ,tier_0,0.0,0.0,1.762114537444934,8.81057268722467,54.62555066079295,8.81057268722467,2.4669603524229076,1.125,NYJ,-3
713,MLB,C.J.,Mosley,C.J. Mosley,NYJ,True,0,0,659,0,18,35,46,1,3,27,0,0,0,0,0,7,0,17,0,0,0,0,13,13,C.J.,Mosley,2004.0,2006.0,12.0,34.0,17.0,Signed,Star,83.0,0.0,0.0,NYJ,tier_3,0.0,0.0,0.0,10.622154779969652,97.11684370257967,10.622154779969652,4.09711684370258,1.5384615384615385,NYJ,0
734,RE,Fadil,Diggs,Fadil Diggs,MIA,True,0,0,419,0,15,11,15,1,3,0,0,0,0,0,0,0,0,11,6,0,0,0,16,1,Fadil,Diggs,1645.0,1647.0,1.0,24.0,11.0,Signed,Normal,68.0,0.0,0.0,MIA,tier_6,14.319809069212411,14.319809069212411,0.0,14.319809069212411,71.59904534606206,0.0,0.0,0.0,MIA,-3
