Row,Position,FirstName_x,LastName_x,FullName,TeamPrefixName,RUSHYARDS,PASSYARDS,RECEIVEDROPS,RUSHYARDSAFTER1STHIT,RECEIVEYARDS,RECEIVELONGEST,DOWNSPLAYED,RECEIVEYARDSAFTER,STAT_KEEP,PASSCOMPLETED,RUSHATTEMPTS,PASSATTEMPTS,PASSINTS,RECEIVECATCHES,FIRSTDOWNS,RUSH20YARDRUNS,SEAS_YEAR,RUSHLONGEST,PASSLONGEST,RUSHBROKENTACKLES,4QCOMEBACKS,GAMERATING,PASSSACKED,PASSTDS,RECEIVETDS,GAMESPLAYED,GAMESSTARTED,RUSHFUMBLES,YEARBYYEARTEAMINDEX,RUSHTDS,FirstName_y,LastName_y,Row Excel,Row Editor,YearsPro,TeamIndex,ContractStatus,OverallRating,SkillPoints,RegressionPoints,TeamName_x,RatingTier,ScrimmageYardsPer1000DownsPlayed,RBScrimmageYardsPer300Touches,RBScrimmageTDsPerGame,TDsPer1000DownsPlayed,TeamName_y,SkillPointOff
226,WR,Agiye,Hall,Agiye Hall,LAC,0,0,0,0,777,24,776,305,True,0,0,0,0,60,0,0,10,0,0,0,0,0,0,0,5,12,12,0,7,0,Agiye,Hall,2644.0,2642.0,6.0,7.0,Signed,86.0,0.0,0.0,LAC,tier_2,1001.2886597938144,1864.7999999999997,0.4166666666666667,6.443298969072164,LAC,-3.0
236,WR,Daniel,Kennard,Daniel Kennard,ATL,0,0,0,0,936,29,924,336,True,0,0,0,0,72,0,0,10,0,0,0,0,0,0,0,7,15,15,0,13,0,Daniel,Kennard,2215.0,2213.0,2.0,13.0,Signed,81.0,0.0,0.0,ATL,tier_3,1012.9870129870129,1871.9999999999998,0.4666666666666667,7.575757575757576,ATL,0.0
238,WR,Matthew,Jeffries,Matthew Jeffries,BUF,7,0,0,0,562,21,531,208,True,0,2,0,0,45,0,0,10,4,0,0,0,0,0,0,2,12,11,0,2,0,Matthew,Jeffries,2249.0,2247.0,0.0,2.0,Signed,73.0,0.0,0.0,BUF,tier_5,1071.5630885122412,1766.5531914893618,0.16666666666666666,3.766478342749529,BUF,1.0
302,QB,Trevor,Lawrence,Trevor Lawrence,JAX,308,4070,0,65,0,0,1002,0,True,342,82,514,9,0,0,2,10,38,29,2,0,0,25,25,0,15,15,1,16,1,Trevor,Lawrence,1560.0,1558.0,10.0,16.0,Signed,91.0,0.0,0.0,JAX,tier_1,307.3852295409182,1126.8292682926829,0.06666666666666667,0.998003992015968,,
309,WR,Jacoby,Owens,Jacoby Owens,ARI,3,0,0,0,967,27,804,317,True,0,2,0,0,72,0,0,10,4,0,0,0,0,0,0,10,14,14,1,6,0,Jacoby,Owens,369.0,367.0,3.0,6.0,Signed,86.0,0.0,0.0,ARI,tier_2,1206.4676616915422,1893.8918918918919,0.7142857142857143,12.437810945273633,ARI,6.0
319,QB,Elliott,McCain,Elliott McCain,TB,303,3203,0,92,0,0,939,0,True,298,64,456,10,0,0,2,10,62,30,2,0,0,33,15,0,15,15,5,5,2,Elliott,McCain,817.0,815.0,2.0,5.0,Signed,71.0,0.0,0.0,TB,tier_5,322.6837060702875,1420.3125,0.13333333333333333,2.1299254526091587,,
360,WR,Garrett,Wilson,Garrett Wilson,PHI,10,0,7,6,890,69,802,290,True,0,2,0,0,48,0,0,10,8,0,1,0,0,0,0,6,15,15,0,12,0,Garrett,Wilson,3311.0,3309.0,9.0,12.0,Signed,95.0,0.0,0.0,PHI,tier_0,1122.1945137157109,2623.2,0.4,7.481296758104738,PHI,-3.0
382,TE,Blake,Kinney,Blake Kinney,NO,0,0,4,0,531,24,978,235,True,0,0,0,0,50,0,0,10,0,0,2,0,0,0,0,3,15,15,1,26,0,Blake,Kinney,2302.0,2300.0,1.0,26.0,Signed,70.0,0.0,0.0,NO,tier_5,542.9447852760736,1529.28,0.2,3.067484662576687,NO,1.0
422,QB,Quinn,Ewers,Quinn Ewers,MIN,128,3613,0,20,0,0,932,0,True,313,38,521,15,0,0,1,10,23,61,1,0,0,52,13,0,15,15,4,30,2,Quinn,Ewers,368.0,366.0,6.0,30.0,Signed,72.0,0.0,0.0,MIN,tier_5,137.3390557939914,1010.5263157894736,0.13333333333333333,2.1459227467811157,,
490,HB,Javonte,Williams,Javonte Williams,BUF,299,0,1,72,271,22,457,196,True,0,88,0,0,26,0,2,10,40,0,5,0,0,0,0,0,14,9,1,2,3,Javonte,Williams,2845.0,2843.0,10.0,2.0,Signed,80.0,0.0,0.0,BUF,tier_3,1247.2647702407003,1129.157894736842,0.21428571428571427,6.564551422319474,BUF,-3.0
529,QB,Sam,Horn,Sam Horn,DEN,167,3564,0,0,0,0,945,0,True,329,60,532,10,0,0,0,10,4,29,0,0,0,41,22,0,15,15,4,3,1,Sam,Horn,1882.0,1880.0,5.0,3.0,Signed,82.0,0.0,0.0,DEN,tier_3,176.7195767195767,835.0,0.06666666666666667,1.0582010582010584,,
569,TE,Daryl,Thorne,Daryl Thorne,SEA,0,0,2,0,632,26,1115,294,True,0,0,0,0,59,0,0,10,0,0,1,0,0,0,0,2,15,10,6,27,0,Daryl,Thorne,1839.0,1837.0,2.0,27.0,Signed,68.0,0.0,0.0,SEA,tier_6,566.8161434977579,1542.5084745762713,0.13333333333333333,1.7937219730941705,SEA,3.0
637,HB,Treyvon,Stamper,Treyvon Stamper,LAC,368,0,0,159,165,22,437,113,True,0,85,0,0,22,0,4,10,50,0,9,0,0,0,0,0,15,5,3,7,2,Treyvon,Stamper,1269.0,1267.0,3.0,7.0,Signed,66.0,0.0,0.0,LAC,tier_6,1219.6796338672768,1253.8317757009345,0.13333333333333333,4.576659038901602,LAC,3.0
641,TE,Dalton,Stockton,Dalton Stockton,PIT,3,0,0,0,154,22,610,73,True,0,1,0,0,14,0,0,10,3,0,0,0,0,0,0,1,15,0,0,28,0,Dalton,Stockton,1160.0,1158.0,0.0,28.0,Signed,75.0,0.0,0.0,PIT,tier_4,257.3770491803279,1538.4,0.06666666666666667,1.639344262295082,PIT,-6.0
645,TE,Braden,Galloway,Braden Galloway,GB,0,0,0,0,468,24,1010,201,True,0,0,0,0,42,0,0,10,0,0,3,0,0,0,0,7,14,14,0,19,0,Braden,Galloway,3443.0,3441.0,9.0,19.0,Signed,81.0,0.0,0.0,GB,tier_3,463.36633663366337,1604.5714285714284,0.5,6.930693069306931,GB,-1.0
670,HB,Anthony,Rutherford,Anthony Rutherford,LAC,468,0,0,157,127,22,361,98,True,0,121,0,0,15,0,5,10,73,0,5,0,0,0,0,0,10,10,2,7,4,Anthony,Rutherford,1580.0,1578.0,1.0,7.0,Signed,73.0,0.0,0.0,LAC,tier_5,1648.1994459833795,1166.8235294117649,0.4,11.0803324099723,LAC,2.0
703,QB,Josh,Allen,Josh Allen,LV,477,3620,0,235,0,0,961,0,True,315,69,519,21,0,0,6,10,69,32,9,0,0,36,23,0,15,15,11,22,3,Josh,Allen,46.0,44.0,13.0,22.0,Signed,77.0,0.0,0.0,LV,tier_4,496.3579604578564,2073.9130434782605,0.2,3.1217481789802286,,
718,WR,Mario,Williams,Mario Williams,NO,24,0,0,0,740,25,825,283,True,0,8,0,0,58,0,0,10,4,0,0,0,0,0,0,5,14,14,0,26,0,Mario,Williams,2467.0,2465.0,7.0,26.0,Signed,87.0,0.0,0.0,NO,tier_2,926.060606060606,1723.6363636363635,0.35714285714285715,6.0606060606060606,NO,-3.0
726,WR,Tony,Carmichael,Tony Carmichael,DEN,8,0,0,0,881,24,874,368,True,0,2,0,0,74,0,0,10,4,0,0,0,0,0,0,6,15,15,0,3,0,Tony,Carmichael,334.0,332.0,3.0,3.0,Signed,81.0,0.0,0.0,DEN,tier_3,1017.1624713958809,1700.842105263158,0.4,6.864988558352402,DEN,-1.0
736,QB,Matt,Thomas,Matt Thomas,CAR,380,2281,0,180,0,0,705,0,True,210,65,342,9,0,0,3,10,84,29,7,0,0,27,16,0,15,11,6,20,2,Matt,Thomas,1969.0,1967.0,0.0,20.0,Signed,72.0,0.0,0.0,CAR,tier_5,539.0070921985815,1753.8461538461538,0.13333333333333333,2.8368794326241136,,
753,TE,Jake,Briningstol,Jake Briningstol,TB,0,0,2,0,576,26,1021,325,True,0,0,0,0,56,0,0,10,0,0,3,0,0,0,0,2,14,14,2,5,0,Jake,Briningstol,1730.0,1728.0,7.0,5.0,Signed,76.0,0.0,0.0,TB,tier_4,564.152791380999,1481.1428571428573,0.14285714285714285,1.9588638589618022,TB,-2.0
791,QB,Lamar,Jackson,Lamar Jackson,NE,662,2744,0,272,0,0,836,0,True,242,127,377,7,0,0,5,10,75,43,10,0,0,23,21,0,13,13,4,21,5,Lamar,Jackson,1312.0,1310.0,13.0,21.0,Signed,78.0,0.0,0.0,NE,tier_4,791.866028708134,1563.779527559055,0.38461538461538464,5.980861244019139,,
798,WR,Jordan,Whittington,Jordan Whittington,LV,19,0,0,0,999,28,973,337,True,0,9,0,0,70,0,0,10,4,0,0,0,0,0,0,6,15,15,0,22,0,Jordan,Whittington,2493.0,2491.0,7.0,22.0,Signed,82.0,0.0,0.0,LV,tier_3,1046.2487153134634,1893.1139240506327,0.4,6.166495375128468,LV,-1.0
806,TE,Grant,Borden,Grant Borden,ARI,0,0,3,0,550,40,934,241,True,0,0,0,0,51,0,0,10,0,0,3,0,0,0,0,8,15,15,0,6,0,Grant,Borden,326.0,324.0,2.0,6.0,Signed,91.0,0.0,0.0,ARI,tier_1,588.865096359743,1552.9411764705883,0.5333333333333333,8.565310492505354,ARI,-2.0
819,HB,Will,Brock,Will Brock,SF,861,0,1,298,33,15,347,30,True,0,198,0,0,5,0,8,10,69,0,12,0,0,0,0,0,13,8,4,14,6,Will,Brock,357.0,355.0,0.0,14.0,Signed,74.0,0.0,0.0,SF,tier_5,2576.3688760806917,1295.8226600985222,0.46153846153846156,17.29106628242075,SF,2.0
861,WR,Matt,Sullivan,Matt Sullivan,TB,4,0,0,0,607,30,637,261,True,0,1,0,0,49,0,0,10,4,0,0,0,0,0,0,2,15,8,0,5,0,Matt,Sullivan,2203.0,2201.0,2.0,5.0,Signed,73.0,0.0,0.0,TB,tier_5,959.1836734693877,1772.16,0.13333333333333333,3.1397174254317113,TB,-1.0
866,HB,Dalvin,Dailey,Dalvin Dailey,PIT,825,0,1,249,243,20,565,240,True,0,215,0,0,37,0,5,10,64,0,12,0,0,0,0,1,11,11,5,28,3,Dalvin,Dailey,591.0,589.0,2.0,28.0,Signed,84.0,0.0,0.0,PIT,tier_3,1890.2654867256635,1121.0,0.36363636363636365,7.079646017699115,PIT,-6.0
868,HB,LJ,Johnson,LJ Johnson,LV,852,0,1,231,165,27,663,144,True,0,221,0,0,22,0,5,10,42,0,15,0,0,0,0,0,15,15,0,22,7,LJ,Johnson,2336.0,2334.0,6.0,22.0,Signed,78.0,0.0,0.0,LV,tier_4,1533.9366515837105,1149.6296296296296,0.4666666666666667,10.558069381598793,LV,0.0
870,WR,Zycarl,Lewis,Zycarl Lewis,WAS,0,0,3,0,572,25,488,210,True,0,0,0,0,46,0,0,10,0,0,0,0,0,0,0,1,11,10,0,25,0,Zycarl,Lewis,531.0,529.0,4.0,25.0,Signed,68.0,0.0,0.0,WAS,tier_6,1172.1311475409836,1790.608695652174,0.09090909090909091,2.0491803278688527,WAS,6.0
906,TE,Kasey,Koerner,Kasey Koerner,BAL,0,0,0,0,678,27,759,295,True,0,0,0,0,57,0,0,10,0,0,0,0,0,0,0,2,11,11,0,24,0,Kasey,Koerner,356.0,354.0,3.0,24.0,Signed,89.0,0.0,0.0,BAL,tier_2,893.2806324110671,1712.842105263158,0.18181818181818182,2.635046113306983,BAL,1.0
916,WR,Emeka,Egubka,Emeka Egubka,SF,0,0,0,0,841,28,888,300,True,0,0,0,0,62,0,0,10,0,0,0,0,0,0,0,8,14,14,0,14,0,Emeka,Egubka,2784.0,2782.0,7.0,14.0,Signed,86.0,0.0,0.0,SF,tier_2,947.0720720720722,1953.2903225806451,0.5714285714285714,9.00900900900901,SF,-2.0
922,WR,Jordan,Hudson,Jordan Hudson,GB,0,0,0,0,541,25,581,188,True,0,0,0,0,38,0,0,10,0,0,0,0,0,0,0,2,10,10,0,19,0,Jordan,Hudson,2481.0,2479.0,4.0,19.0,Signed,84.0,0.0,0.0,GB,tier_3,931.1531841652325,2050.105263157895,0.2,3.442340791738382,GB,-2.0
943,TE,Gage,Wilcox,Gage Wilcox,DET,0,0,1,0,618,27,984,247,True,0,0,0,0,53,0,0,10,0,0,1,0,0,0,0,5,14,14,0,18,0,Gage,Wilcox,1706.0,1704.0,5.0,18.0,Signed,72.0,0.0,0.0,DET,tier_5,628.0487804878048,1679.0943396226417,0.35714285714285715,5.08130081300813,DET,6.0
944,QB,Kyler,Murray,Kyler Murray,BUF,210,1936,0,78,0,0,513,0,True,175,37,269,11,0,0,2,10,49,25,3,0,0,14,12,0,14,6,3,2,1,Kyler,Murray,1903.0,1901.0,12.0,2.0,Signed,70.0,0.0,0.0,BUF,tier_5,409.3567251461988,1702.7027027027027,0.07142857142857142,1.949317738791423,,
957,WR,Chase,Lane,Chase Lane,MIA,17,0,0,0,337,26,485,107,True,0,6,0,0,26,0,0,10,4,0,0,0,0,0,0,2,10,10,0,11,0,Chase,Lane,978.0,976.0,7.0,11.0,Signed,75.0,0.0,0.0,MIA,tier_4,729.8969072164948,1675.875,0.2,4.123711340206186,MIA,-3.0
964,HB,Camar,Wheaton,Camar Wheaton,ARI,277,0,0,94,207,17,686,149,True,0,82,0,0,29,0,2,10,48,0,7,0,0,0,0,2,15,15,0,6,4,Camar,Wheaton,1944.0,1942.0,7.0,6.0,Signed,79.0,0.0,0.0,ARI,tier_4,705.5393586005831,1017.1891891891892,0.4,8.746355685131196,ARI,0.0
990,WR,Tetairoa,McMillan,Tetairoa McMillan,KC,29,0,0,0,927,27,877,350,True,0,8,0,0,74,0,0,10,4,0,0,0,0,0,0,7,14,14,0,8,0,Tetairoa,McMillan,2758.0,2756.0,6.0,8.0,Signed,90.0,0.0,0.0,KC,tier_1,1090.0798175598632,1733.9999999999998,0.5,7.98175598631699,KC,-1.0
1014,TE,Julian,Wallace,Julian Wallace,BUF,0,0,3,0,995,33,1045,440,True,0,0,0,0,90,0,0,10,0,0,5,0,0,0,0,8,15,15,0,2,0,Julian,Wallace,1918.0,1916.0,0.0,2.0,Signed,74.0,0.0,0.0,BUF,tier_5,952.1531100478469,1592.0,0.5333333333333333,7.655502392344498,BUF,12.0
1120,QB,Jayden,Davis,Jayden Davis,NO,245,3029,0,81,0,0,768,0,True,266,52,420,8,0,0,2,10,46,29,4,0,0,25,20,0,14,14,2,26,3,Jayden,Davis,2773.0,2771.0,4.0,26.0,Signed,90.0,0.0,0.0,NO,tier_1,319.0104166666667,1413.4615384615386,0.21428571428571427,3.90625,,
1127,TE,Kyle,Pitts,Kyle Pitts,ATL,0,0,0,0,796,24,1043,331,True,0,0,0,0,74,0,0,10,0,0,3,0,0,0,0,5,14,14,0,13,0,Kyle,Pitts,2113.0,2111.0,10.0,13.0,Signed,94.0,0.0,0.0,ATL,tier_1,763.183125599233,1548.972972972973,0.35714285714285715,4.793863854266539,ATL,1.0
1157,QB,Joe,Burrow,Joe Burrow,CIN,143,3594,0,0,0,0,956,0,True,324,51,536,13,0,0,0,10,4,28,0,0,0,28,20,0,15,15,7,1,0,Joe,Burrow,359.0,357.0,11.0,1.0,Signed,94.0,0.0,0.0,CIN,tier_1,149.581589958159,841.1764705882352,0.0,0.0,,
1182,WR,Ja'Marr,Chase,Ja'Marr Chase,CIN,9,0,0,0,609,27,661,245,True,0,6,0,0,48,0,0,10,4,0,0,0,0,0,0,1,11,11,0,1,0,Ja'Marr,Chase,444.0,442.0,10.0,1.0,Signed,88.0,0.0,0.0,CIN,tier_2,934.9470499243571,1674.0,0.09090909090909091,1.5128593040847202,CIN,-7.0
1200,WR,Mavin,Anderson,Mavin Anderson,DET,13,0,1,0,831,28,784,328,True,0,4,0,0,64,0,0,10,4,0,0,0,0,0,0,3,13,13,0,18,0,Mavin,Anderson,2471.0,2469.0,5.0,18.0,Signed,81.0,0.0,0.0,DET,tier_3,1076.5306122448978,1817.1176470588234,0.23076923076923078,3.826530612244898,DET,0.0
1250,TE,Darnell,Washington,Darnell Washington,CIN,0,0,1,0,150,23,407,83,True,0,0,0,0,20,0,0,10,0,0,1,0,0,0,0,1,12,3,0,1,0,Darnell,Washington,3704.0,3702.0,7.0,1.0,Signed,72.0,0.0,0.0,CIN,tier_5,368.55036855036855,1080.0,0.08333333333333333,2.457002457002457,CIN,-2.0
1268,HB,Mark,Fletcher,Mark Fletcher,GB,1461,0,2,751,355,28,753,315,True,0,282,0,0,41,0,17,10,69,0,28,0,0,0,0,0,15,15,0,19,12,Mark,Fletcher,1324.0,1322.0,4.0,19.0,Signed,94.0,0.0,0.0,GB,tier_1,2411.686586985392,1515.232198142415,0.8,15.936254980079681,GB,2.0
1274,WR,D.K.,Metcalf,D.K. Metcalf,SEA,5,0,3,0,739,24,940,293,True,0,3,0,0,57,0,0,10,4,0,0,0,0,0,0,7,15,15,0,27,0,D.K.,Metcalf,1795.0,1793.0,12.0,27.0,Signed,76.0,0.0,0.0,SEA,tier_4,791.4893617021277,1798.6,0.4666666666666667,7.446808510638299,SEA,-2.0
1282,WR,Tyreek,Faulk,Tyreek Faulk,DET,0,0,2,0,824,29,922,291,True,0,0,0,0,69,0,0,10,0,0,2,0,0,0,0,14,15,15,0,18,0,Tyreek,Faulk,128.0,126.0,3.0,18.0,Signed,85.0,0.0,0.0,DET,tier_2,893.709327548807,1719.6521739130433,0.9333333333333333,15.184381778741864,DET,-1.0
1298,TE,Kaden,Helms,Kaden Helms,NYG,0,0,3,0,495,25,1067,244,True,0,0,0,0,52,0,0,10,0,0,1,0,0,0,0,3,15,15,0,15,0,Kaden,Helms,1283.0,1281.0,4.0,15.0,Signed,75.0,0.0,0.0,NYG,tier_4,463.9175257731959,1370.7692307692307,0.2,2.8116213683223994,NYG,-4.0
1309,HB,Ross,Dayne,Ross Dayne,BAL,569,0,1,201,365,20,542,325,True,0,155,0,0,41,0,4,10,63,0,12,0,0,0,0,1,12,12,0,24,3,Ross,Dayne,497.0,495.0,3.0,24.0,Signed,84.0,0.0,0.0,BAL,tier_3,1723.2472324723246,1139.0816326530614,0.3333333333333333,7.380073800738007,BAL,-3.0
1310,HB,Kavaughn,Clark,Kavaughn Clark,ATL,533,0,0,189,340,20,524,228,True,0,124,0,0,47,0,5,10,53,0,9,0,0,0,0,3,15,9,3,13,3,Kavaughn,Clark,643.0,641.0,4.0,13.0,Signed,67.0,0.0,0.0,ATL,tier_6,1666.030534351145,1221.4035087719299,0.4,11.450381679389313,ATL,6.0
1312,QB,Bryce,Young,Bryce Young,NYG,200,3020,0,38,0,0,954,0,True,291,44,502,16,0,0,2,10,31,26,2,0,0,45,13,0,15,15,6,15,2,Bryce,Young,1523.0,1521.0,8.0,15.0,Signed,76.0,0.0,0.0,NYG,tier_4,209.64360587002096,1363.6363636363637,0.13333333333333333,2.0964360587002098,,
1351,QB,Imani,Reddick,Imani Reddick,PHI,349,3020,0,32,0,0,692,0,True,224,43,385,16,0,0,4,10,27,62,2,0,0,34,21,0,12,12,3,12,1,Imani,Reddick,560.0,558.0,2.0,12.0,Signed,96.0,0.0,0.0,PHI,tier_0,504.3352601156069,2434.883720930233,0.08333333333333333,1.445086705202312,,
1362,WR,Rakim,Jarrett,Rakim Jarrett,DEN,0,0,3,0,672,28,635,243,True,0,0,0,0,52,0,0,10,0,0,0,0,0,0,0,3,15,15,0,3,0,Rakim,Jarrett,648.0,646.0,8.0,3.0,Signed,79.0,0.0,0.0,DEN,tier_4,1058.267716535433,1860.923076923077,0.2,4.724409448818897,DEN,1.0
1383,HB,Tyquell,Thomas,Tyquell Thomas,NE,628,0,0,361,87,23,492,71,True,0,98,0,0,14,0,8,10,76,0,12,0,0,0,0,0,12,5,1,21,4,Tyquell,Thomas,3624.0,3622.0,0.0,21.0,Signed,77.0,0.0,0.0,NE,tier_4,1453.2520325203252,1793.9999999999998,0.3333333333333333,8.130081300813009,NE,7.0
1387,HB,Jaedon,Hayes,Jaedon Hayes,KC,830,0,3,367,253,26,558,226,True,0,186,0,0,26,0,8,10,75,0,12,0,0,0,0,0,11,11,0,8,6,Jaedon,Hayes,382.0,380.0,3.0,8.0,Signed,97.0,0.0,0.0,KC,tier_0,1940.8602150537636,1346.3773584905662,0.5454545454545454,10.752688172043012,KC,-3.0
1391,HB,Le'Veon,Moss,Le'Veon Moss,DEN,198,0,1,84,52,27,308,50,True,0,39,0,0,10,0,3,10,29,0,5,0,0,0,0,0,15,5,0,3,0,Le'Veon,Moss,2188.0,2186.0,5.0,3.0,Signed,72.0,0.0,0.0,DEN,tier_5,811.6883116883117,1365.0612244897961,0.0,0.0,DEN,1.0
1421,QB,Cade,Klubnik,Cade Klubnik,PIT,273,3889,0,151,0,0,1024,0,True,347,40,533,14,0,0,3,10,48,29,5,0,0,28,20,0,15,15,9,28,3,Cade,Klubnik,998.0,996.0,6.0,28.0,Signed,82.0,0.0,0.0,PIT,tier_3,266.6015625,2047.5,0.2,2.9296875,,
1427,WR,Jalen,McMillian,Jalen McMillian,ARI,0,0,1,0,586,61,591,242,True,0,0,0,0,51,0,0,10,0,0,0,0,0,0,0,4,15,5,0,6,0,Jalen,McMillian,3241.0,3239.0,8.0,6.0,Signed,77.0,0.0,0.0,ARI,tier_4,991.5397631133673,1654.5882352941176,0.26666666666666666,6.768189509306261,ARI,-1.0
1480,FB,Travis,Rathman,Travis Rathman,PIT,66,0,1,0,23,14,305,15,True,0,23,0,0,4,0,0,10,4,0,0,0,0,0,0,0,15,1,1,28,0,Travis,Rathman,2763.0,2761.0,2.0,28.0,Signed,67.0,0.0,0.0,PIT,tier_6,291.8032786885246,855.9999999999999,0.0,0.0,,
1511,TE,Ben,McCann,Ben McCann,BAL,0,0,2,0,204,20,585,86,True,0,0,0,0,22,0,0,10,0,0,1,0,0,0,0,1,15,4,1,24,0,Ben,McCann,2041.0,2039.0,0.0,24.0,Signed,66.0,0.0,0.0,BAL,tier_6,348.7179487179487,1335.2727272727273,0.06666666666666667,1.7094017094017093,BAL,-1.0
1513,HB,Devin,Sharper,Devin Sharper,DET,658,0,2,229,334,27,761,241,True,0,194,0,0,39,0,5,10,66,0,9,0,0,0,0,0,13,13,2,18,5,Devin,Sharper,1143.0,1141.0,1.0,18.0,Signed,79.0,0.0,0.0,DET,tier_4,1303.5479632063075,1053.6309012875536,0.38461538461538464,6.570302233902759,DET,-1.0
1534,HB,Mar'Keise,Irving,Mar'Keise Irving,CIN,316,0,1,129,207,21,613,142,True,0,91,0,0,22,0,3,10,52,0,5,0,0,0,0,0,15,13,1,1,3,Mar'Keise,Irving,1176.0,1174.0,6.0,1.0,Signed,76.0,0.0,0.0,CIN,tier_4,853.1810766721044,1102.725663716814,0.2,4.893964110929852,CIN,-1.0
