Row,Position,FirstName_x,LastName_x,FullName,TeamPrefixName,GAMESSTARTED,OLINEPANCAKES,OLINESACKSALLOWED,DOWNSPLAYED,STAT_KEEP,GAMESPLAYED,YEARBYYEARTEAMINDEX,GAMERATING,SEAS_YEAR,FirstName_y,LastName_y,Row Excel,Row Editor,YearsPro,TeamIndex,ContractStatus,OverallRating,SkillPoints,RegressionPoints,TeamName_x,RatingTier,SacksPer1000Snaps,TeamName_y,SkillPointOL
627,C,Pat,Nowak,Pat Nowak,PHI,11,0,2,597,False,11,12,0,10,Pat,Nowak,1535.0,1533.0,3.0,12.0,Signed,68.0,0.0,0.0,PHI,tier_6,3.3500837520938025,PHI,0
674,LT,Francis,Mauigoa,Francis Mauigoa,NE,12,0,10,945,False,15,21,0,10,Francis,Mauigoa,532.0,530.0,5.0,21.0,Signed,72.0,0.0,0.0,NE,tier_5,10.582010582010582,NE,0
771,C,Sal,Rowe,Sal Rowe,CIN,15,0,1,1047,False,15,1,0,10,Sal,Rowe,2673.0,2671.0,1.0,1.0,Signed,74.0,0.0,0.0,CIN,tier_5,0.9551098376313276,CIN,4
791,RG,Kam,Dewberry,Kam Dewberry,PHI,15,0,4,784,False,15,12,0,10,Kam,Dewberry,2253.0,2251.0,4.0,12.0,Signed,76.0,0.0,0.0,PHI,tier_4,5.1020408163265305,PHI,-3
795,LG,Kamron,Scott,Kamron Scott,DEN,15,0,9,1035,False,15,3,0,10,Kamron,Scott,2068.0,2066.0,5.0,3.0,Signed,73.0,0.0,0.0,DEN,tier_5,8.695652173913043,DEN,-3
830,RG,Asim,Richards,Asim Richards,ARI,15,0,8,1012,False,15,6,0,10,Asim,Richards,3191.0,3189.0,8.0,6.0,Signed,68.0,0.0,0.0,ARI,tier_6,7.905138339920948,ARI,-5
838,LG,Matthew,Weston,Matthew Weston,NYG,15,0,4,1008,False,15,15,0,10,Matthew,Weston,2310.0,2308.0,2.0,15.0,Signed,76.0,0.0,0.0,NYG,tier_4,3.968253968253968,NYG,0
863,LT,Matt,McDonald,Matt McDonald,CHI,15,0,13,1034,False,15,0,0,10,Matt,McDonald,522.0,520.0,2.0,0.0,Signed,69.0,0.0,0.0,CHI,tier_6,12.572533849129593,CHI,-1
884,C,Cody,Lovell,Cody Lovell,ARI,15,0,1,1079,False,15,6,0,10,Cody,Lovell,1286.0,1284.0,3.0,6.0,Signed,90.0,0.0,0.0,ARI,tier_1,0.9267840593141798,ARI,2
901,LG,Isendre,Ahfua,Isendre Ahfua,WAS,13,0,7,872,False,13,25,0,10,Isendre,Ahfua,2856.0,2854.0,4.0,25.0,Signed,87.0,0.0,0.0,WAS,tier_2,8.027522935779817,WAS,-1
927,C,Matthew,Middleton,Matthew Middleton,GB,11,0,2,745,False,13,19,0,10,Matthew,Middleton,1595.0,1593.0,3.0,19.0,Signed,65.0,0.0,0.0,GB,tier_6,2.6845637583892614,GB,1
931,RG,Jay,Scott,Jay Scott,TEN,15,0,2,923,False,15,29,0,10,Jay,Scott,2281.0,2279.0,1.0,29.0,Signed,79.0,0.0,0.0,TEN,tier_4,2.1668472372697725,TEN,0
1006,RT,James,Levy,James Levy,TEN,10,0,6,742,False,12,29,0,10,James,Levy,1381.0,1379.0,1.0,29.0,Signed,64.0,0.0,0.0,TEN,tier_6,8.086253369272237,TEN,0
1010,C,Creed,Humphrey,Creed Humphrey,LV,15,0,3,983,False,15,22,0,10,Creed,Humphrey,1246.0,1244.0,10.0,22.0,Signed,73.0,0.0,0.0,LV,tier_5,3.051881993896236,LV,-1
1027,C,Parker,Brailsford,Parker Brailsford,KC,11,0,5,705,False,11,8,0,10,Parker,Brailsford,345.0,343.0,5.0,8.0,Signed,65.0,0.0,0.0,KC,tier_6,7.092198581560283,KC,-5
1063,RT,Alec,Meyers,Alec Meyers,DEN,15,0,15,1028,False,15,3,0,10,Alec,Meyers,141.0,139.0,2.0,3.0,Signed,69.0,0.0,0.0,DEN,tier_6,14.591439688715953,DEN,-3
1068,RG,Raekwon,Heyward,Raekwon Heyward,PIT,15,0,0,1148,False,15,28,0,10,Raekwon,Heyward,187.0,185.0,2.0,28.0,Signed,72.0,0.0,0.0,PIT,tier_5,0.0,PIT,10
1102,RG,Logan,Parr,Logan Parr,HOU,15,0,2,1088,False,15,31,0,10,Logan,Parr,561.0,559.0,6.0,31.0,Signed,78.0,0.0,0.0,HOU,tier_4,1.838235294117647,HOU,0
1110,LT,Jedrick,Wills Jr,Jedrick Wills Jr,NYG,14,0,10,917,False,14,15,0,10,Jedrick,Wills Jr,2878.0,2876.0,11.0,15.0,Signed,82.0,0.0,0.0,NYG,tier_3,10.905125408942203,NYG,1
1119,LT,J.B.,Nelson,J.B. Nelson,KC,15,0,12,999,False,15,8,0,10,J.B.,Nelson,1001.0,999.0,6.0,8.0,Signed,78.0,0.0,0.0,KC,tier_4,12.012012012012011,KC,-2
1137,LG,Yousef,Mugharbil,Yousef Mugharbil,TB,15,0,7,1015,False,15,5,0,10,Yousef,Mugharbil,554.0,552.0,5.0,5.0,Signed,73.0,0.0,0.0,TB,tier_5,6.896551724137931,TB,-1
1147,RT,Colby,Mooney,Colby Mooney,CHI,14,0,9,904,False,14,0,0,10,Colby,Mooney,3410.0,3408.0,1.0,0.0,Signed,69.0,0.0,0.0,CHI,tier_6,9.955752212389381,CHI,-1
1195,LT,Kinglsey,Suamataia,Kinglsey Suamataia,LAR,14,0,13,975,False,14,23,0,10,Kinglsey,Suamataia,1077.0,1075.0,7.0,23.0,Signed,88.0,0.0,0.0,LAR,tier_2,13.333333333333334,LAR,0
1212,LT,Orlando,Brown,Orlando Brown,PHI,15,0,10,865,False,15,12,0,10,Orlando,Brown,300.0,298.0,13.0,12.0,Signed,75.0,0.0,0.0,PHI,tier_4,11.560693641618496,PHI,-2
1221,RT,Kiyaunta,Goodwin,Kiyaunta Goodwin,NYJ,15,0,13,1066,False,15,17,0,10,Kiyaunta,Goodwin,335.0,333.0,5.0,17.0,Signed,76.0,0.0,0.0,NYJ,tier_4,12.195121951219512,NYJ,-4
1271,LG,Kevin,Crowley,Kevin Crowley,PIT,15,0,5,1086,False,15,28,0,10,Kevin,Crowley,2671.0,2669.0,2.0,28.0,Signed,70.0,0.0,0.0,PIT,tier_5,4.6040515653775325,PIT,1
1310,LT,Terron,Jones,Terron Jones,GB,15,0,15,988,False,15,19,0,10,Terron,Jones,672.0,670.0,3.0,19.0,Signed,81.0,0.0,0.0,GB,tier_3,15.182186234817813,GB,-3
1351,C,Maurice,Smith,Maurice Smith,DAL,15,0,7,935,False,15,10,0,10,Maurice,Smith,2942.0,2940.0,7.0,10.0,Signed,68.0,0.0,0.0,DAL,tier_6,7.4866310160427805,DAL,-5
1361,LG,Josh,Howard,Josh Howard,KC,15,0,2,1004,False,15,8,0,10,Josh,Howard,1431.0,1429.0,1.0,8.0,Signed,66.0,0.0,0.0,KC,tier_6,1.9920318725099602,KC,4
1373,RG,Quinn,Meinerz,Quinn Meinerz,SEA,15,0,5,1022,False,15,27,0,10,Quinn,Meinerz,1788.0,1786.0,10.0,27.0,Signed,72.0,0.0,0.0,SEA,tier_5,4.892367906066536,SEA,-3
1444,RT,Reuben,Unije,Reuben Unije,HOU,15,0,14,1016,False,15,31,0,10,Reuben,Unije,3185.0,3183.0,8.0,31.0,Signed,82.0,0.0,0.0,HOU,tier_3,13.779527559055119,HOU,-3
1460,LG,Drew,Kendall,Drew Kendall,DAL,15,0,9,1029,False,15,10,0,10,Drew,Kendall,1671.0,1669.0,6.0,10.0,Signed,71.0,0.0,0.0,DAL,tier_5,8.746355685131196,DAL,-3
1462,LG,Jack,Nelson,Jack Nelson,MIN,14,0,8,958,False,14,30,0,10,Jack,Nelson,849.0,847.0,6.0,30.0,Signed,80.0,0.0,0.0,MIN,tier_3,8.35073068893528,MIN,-1
1476,C,Benjamin,Eppard,Benjamin Eppard,BUF,15,0,3,1048,False,15,2,0,10,Benjamin,Eppard,5.0,3.0,0.0,2.0,Signed,76.0,0.0,0.0,BUF,tier_4,2.8625954198473282,BUF,0
1478,LG,Ben,Bartch,Ben Bartch,CIN,11,0,5,740,False,11,1,0,10,Ben,Bartch,144.0,142.0,11.0,1.0,Signed,76.0,0.0,0.0,CIN,tier_4,6.756756756756757,CIN,-2
1489,RT,Tristan,Wirfs,Tristan Wirfs,TB,14,0,5,934,False,14,5,0,10,Tristan,Wirfs,2911.0,2909.0,11.0,5.0,Signed,91.0,0.0,0.0,TB,tier_1,5.353319057815845,TB,2
1500,RT,Roy,Barrett,Roy Barrett,NE,15,0,5,1059,False,15,21,0,10,Roy,Barrett,495.0,493.0,1.0,21.0,Signed,79.0,0.0,0.0,NE,tier_4,4.721435316336166,NE,9
1503,C,Denaris,DeRosa,Denaris DeRosa,BAL,10,0,2,603,False,10,24,0,10,Denaris,DeRosa,2979.0,2977.0,5.0,24.0,Signed,69.0,0.0,0.0,BAL,tier_6,3.316749585406302,BAL,0
1504,C,Ezra,Dotson-Oyetade,Ezra Dotson-Oyetade,MIA,13,0,2,890,False,13,11,0,10,Ezra,Dotson-Oyetade,2165.0,2163.0,7.0,11.0,Signed,86.0,0.0,0.0,MIA,tier_2,2.247191011235955,MIA,0
1505,LG,Marcus,Tate,Marcus Tate,LAC,15,0,3,1080,False,15,7,0,10,Marcus,Tate,742.0,740.0,5.0,7.0,Signed,68.0,0.0,0.0,LAC,tier_6,2.7777777777777777,LAC,1
1511,LT,Rashawn,Slater,Rashawn Slater,ARI,11,0,10,720,False,11,6,0,10,Rashawn,Slater,2402.0,2400.0,10.0,6.0,Signed,76.0,0.0,0.0,ARI,tier_4,13.888888888888888,ARI,-2
1515,LG,Austin,Jackson,Austin Jackson,HOU,15,0,12,1016,False,15,31,0,10,Austin,Jackson,1297.0,1295.0,11.0,31.0,Signed,71.0,0.0,0.0,HOU,tier_5,11.811023622047244,HOU,-6
1546,LT,Marcus,Ferrell,Marcus Ferrell,TB,11,0,7,858,False,15,5,0,10,Marcus,Ferrell,2054.0,2052.0,1.0,5.0,Signed,67.0,0.0,0.0,TB,tier_6,8.158508158508159,TB,4
1594,RG,D.J.,Rogers,D.J. Rogers,LAC,15,0,3,1074,False,15,7,0,10,D.J.,Rogers,901.0,899.0,2.0,7.0,Signed,73.0,0.0,0.0,LAC,tier_5,2.793296089385475,LAC,-1
1604,RG,Troy,Tatum,Troy Tatum,NO,15,0,3,1018,False,15,26,0,10,Troy,Tatum,1043.0,1041.0,2.0,26.0,Signed,70.0,0.0,0.0,NO,tier_5,2.9469548133595285,NO,-1
1605,LT,Cade,McConnell,Cade McConnell,DEN,10,0,4,540,False,10,3,0,10,Cade,McConnell,628.0,626.0,4.0,3.0,Signed,77.0,0.0,0.0,DEN,tier_4,7.407407407407407,DEN,4
1613,C,Thad,Barber,Thad Barber,NE,11,0,2,693,False,11,21,0,10,Thad,Barber,2513.0,2511.0,0.0,21.0,Signed,69.0,0.0,0.0,NE,tier_6,2.886002886002886,NE,1
1618,LT,Paris,Johnson Jr.,Paris Johnson Jr.,HOU,14,0,10,927,False,14,31,0,10,Paris,Johnson Jr.,1064.0,1062.0,8.0,31.0,Signed,72.0,0.0,0.0,HOU,tier_5,10.787486515641856,HOU,0
1628,C,Mark,Welch,Mark Welch,SF,12,0,6,871,False,12,14,0,10,Mark,Welch,161.0,159.0,4.0,14.0,Signed,77.0,0.0,0.0,SF,tier_4,6.8886337543053955,SF,-3
1632,C,Nate,Anderson,Nate Anderson,TB,15,0,2,951,False,15,5,0,10,Nate,Anderson,1931.0,1929.0,6.0,5.0,Signed,69.0,0.0,0.0,TB,tier_6,2.103049421661409,TB,1
1655,RG,Donovan,Jackson,Donovan Jackson,NE,15,0,7,1128,False,15,21,0,10,Donovan,Jackson,2372.0,2370.0,6.0,21.0,Signed,96.0,0.0,0.0,NE,tier_0,6.205673758865249,NE,-12
1668,LG,Amir,Herring,Amir Herring,BAL,15,0,8,978,False,15,24,0,10,Amir,Herring,842.0,840.0,4.0,24.0,Signed,72.0,0.0,0.0,BAL,tier_5,8.1799591002045,BAL,-1
1694,LT,Brenton,Mayes,Brenton Mayes,BUF,15,0,16,1047,False,15,2,0,10,Brenton,Mayes,987.0,985.0,2.0,2.0,Signed,77.0,0.0,0.0,BUF,tier_4,15.281757402101242,BUF,-4
1705,LT,Dextrell,Irving,Dextrell Irving,LV,15,0,14,990,False,15,22,0,10,Dextrell,Irving,67.0,65.0,2.0,22.0,Signed,77.0,0.0,0.0,LV,tier_4,14.141414141414142,LV,-2
1751,RT,Will,Campbell,Will Campbell,BUF,15,0,9,1033,False,15,2,0,10,Will,Campbell,709.0,707.0,5.0,2.0,Signed,80.0,0.0,0.0,BUF,tier_3,8.712487899322364,BUF,1
1784,C,Chauncey,Kamakea,Chauncey Kamakea,ATL,15,0,4,1090,False,15,13,0,10,Chauncey,Kamakea,236.0,234.0,4.0,13.0,Signed,71.0,0.0,0.0,ATL,tier_5,3.669724770642202,ATL,-1
1799,RT,Jimothy,Lewis,Jimothy Lewis,LAR,15,0,9,1051,False,15,23,0,10,Jimothy,Lewis,2217.0,2215.0,4.0,23.0,Signed,68.0,0.0,0.0,LAR,tier_6,8.563273073263558,LAR,0
1804,RT,Rasheed,Walker,Rasheed Walker,ARI,15,0,8,1016,False,15,6,0,10,Rasheed,Walker,3352.0,3350.0,9.0,6.0,Signed,73.0,0.0,0.0,ARI,tier_5,7.874015748031496,ARI,0
1827,RT,Kelvin,Banks,Kelvin Banks,SEA,14,0,6,962,False,14,27,0,10,Kelvin,Banks,376.0,374.0,6.0,27.0,Signed,87.0,0.0,0.0,SEA,tier_2,6.237006237006238,SEA,3
1828,LT,Ryan,Hayes,Ryan Hayes,MIA,15,0,10,1022,False,15,11,0,10,Ryan,Hayes,3254.0,3252.0,8.0,11.0,Signed,76.0,0.0,0.0,MIA,tier_4,9.784735812133071,MIA,1
1841,RG,Lionel,Richards,Lionel Richards,NE,15,0,2,1059,False,15,21,0,10,Lionel,Richards,3229.0,3227.0,1.0,21.0,Signed,70.0,0.0,0.0,NE,tier_5,1.8885741265344667,NE,1
1867,RT,Stephen,Poole,Stephen Poole,BAL,15,0,9,970,False,15,24,0,10,Stephen,Poole,1107.0,1105.0,0.0,24.0,Signed,73.0,0.0,0.0,BAL,tier_5,9.278350515463918,BAL,-2
1870,RG,Ty'kieast,Crawford,Ty'kieast Crawford,DAL,15,0,5,951,False,15,10,0,10,Ty'kieast,Crawford,874.0,872.0,7.0,10.0,Signed,70.0,0.0,0.0,DAL,tier_5,5.257623554153523,DAL,-3
1974,RG,Carson,Hinzman,Carson Hinzman,SF,15,0,4,1029,False,15,14,0,10,Carson,Hinzman,680.0,678.0,4.0,14.0,Signed,67.0,0.0,0.0,SF,tier_6,3.887269193391642,SF,0
1987,RG,Derrell,Johnson,Derrell Johnson,MIA,15,0,1,1029,False,15,11,0,10,Derrell,Johnson,3012.0,3010.0,4.0,11.0,Signed,68.0,0.0,0.0,MIA,tier_6,0.9718172983479105,MIA,12
1993,LG,Gabe,Blair,Gabe Blair,ARI,13,0,2,875,False,13,6,0,10,Gabe,Blair,1230.0,1228.0,5.0,6.0,Signed,76.0,0.0,0.0,ARI,tier_4,2.285714285714286,ARI,4
2003,C,Skylar,Baker,Skylar Baker,DEN,15,0,3,966,False,15,3,0,10,Skylar,Baker,85.0,83.0,0.0,3.0,Signed,70.0,0.0,0.0,DEN,tier_5,3.105590062111801,DEN,-1
2011,LG,Curtis,Dunlap Jr.,Curtis Dunlap Jr.,BUF,14,0,6,1020,False,14,2,0,10,Curtis,Dunlap Jr.,3271.0,3269.0,8.0,2.0,Signed,82.0,0.0,0.0,BUF,tier_3,5.88235294117647,BUF,-1
2052,RG,Trey,Smith,Trey Smith,KC,13,0,3,879,False,13,8,0,10,Trey,Smith,2453.0,2451.0,10.0,8.0,Signed,89.0,0.0,0.0,KC,tier_2,3.4129692832764507,KC,-1
2086,LG,Quenton,Nelson,Quenton Nelson,IND,12,0,0,900,False,12,9,0,10,Quenton,Nelson,1929.0,1927.0,13.0,9.0,Signed,80.0,0.0,0.0,IND,tier_3,0.0,IND,8
2087,RG,Peter,Skoronski,Peter Skoronski,NYG,15,0,1,1011,False,15,15,0,10,Peter,Skoronski,2640.0,2638.0,7.0,15.0,Signed,76.0,0.0,0.0,NYG,tier_4,0.9891196834817012,NYG,9
2123,RT,Warren,McClendon,Warren McClendon,MIA,15,0,6,1018,False,15,11,0,10,Warren,McClendon,3302.0,3300.0,8.0,11.0,Signed,83.0,0.0,0.0,MIA,tier_3,5.893909626719057,MIA,4
2253,RT,Phillip,Koerner,Phillip Koerner,ATL,14,0,5,1018,False,14,13,0,10,Phillip,Koerner,2774.0,2772.0,1.0,13.0,Signed,70.0,0.0,0.0,ATL,tier_5,4.911591355599214,ATL,10
2254,RT,Blake,Fisher,Blake Fisher,PHI,13,0,7,631,False,13,12,0,10,Blake,Fisher,168.0,166.0,6.0,12.0,Signed,68.0,0.0,0.0,PHI,tier_6,11.093502377179082,PHI,-3
2256,RT,Jawaan,Taylor,Jawaan Taylor,JAX,13,0,8,950,False,13,16,0,10,Jawaan,Taylor,2571.0,2569.0,12.0,16.0,Signed,73.0,0.0,0.0,JAX,tier_5,8.421052631578947,JAX,0
2257,C,Cameron,Jurgens,Cameron Jurgens,JAX,15,0,1,1162,False,15,16,0,10,Cameron,Jurgens,3273.0,3271.0,8.0,16.0,Signed,94.0,0.0,0.0,JAX,tier_1,0.8605851979345955,JAX,2
2258,LT,Broderick,Jones,Broderick Jones,JAX,12,0,6,823,False,12,16,0,10,Broderick,Jones,1255.0,1253.0,7.0,16.0,Signed,79.0,0.0,0.0,JAX,tier_4,7.290400972053463,JAX,4
2259,LG,Sioape,Vatikani,Sioape Vatikani,JAX,15,0,0,1065,False,15,16,0,10,Sioape,Vatikani,2025.0,2023.0,4.0,16.0,Signed,63.0,0.0,0.0,JAX,tier_6,0.0,JAX,12
