Position,RatingTier,StatCheck,StatValue,StatTier,SkillPoint,StatHigh,StatLow
HB,tier_5,RBScrimmageYardsPer300Touches,1000-1199,tier_3,0,1200,1000
HB,tier_5,RBScrimmageYardsPer300Touches,800-999,tier_4,-2,1000,800
HB,tier_5,RBScrimmageYardsPer300Touches,0-799,tier_5,-4,800,0
HB,tier_5,RBScrimmageTDsPerGame,0.90-5,tier_0,8,5.01,0.90
HB,tier_5,RBScrimmageTDsPerGame,0.65-0.89,tier_1,6,0.9,0.65
HB,tier_5,RBScrimmageTDsPerGame,0.55-0.64,tier_2,4,0.65,0.55
HB,tier_5,RBScrimmageTDsPerGame,0.40-0.54,tier_3,2,0.55,0.40
HB,tier_5,RBScrimmageTDsPerGame,0.20-0.39,tier_4,0,0.4,0.20
HB,tier_5,RBScrimmageTDsPerGame,0.00-0.19,tier_5,-1,0.2,0.00
HB,tier_5,RUSHFUMBLES,0,tier_0,0,0,0
HB,tier_5,RUSHFUMBLES,1,tier_1,0,1,1
HB,tier_5,RUSHFUMBLES,2,tier_2,0,2,2
HB,tier_5,RUSHFUMBLES,3,tier_3,-1,3,3
HB,tier_5,RUSHFUMBLES,4,tier_4,-2,4,4
HB,tier_5,RUSHFUMBLES,5-25,tier_5,-3,26,5
HB,tier_6,RBScrimmageYardsPer300Touches,1600-7500,tier_0,10,7501,1600
HB,tier_6,RBScrimmageYardsPer300Touches,1400-1599,tier_1,7,1600,1400
HB,tier_6,RBScrimmageYardsPer300Touches,1200-1399,tier_2,4,1400,1200
HB,tier_6,RBScrimmageYardsPer300Touches,1000-1199,tier_3,1,1200,1000
HB,tier_6,RBScrimmageYardsPer300Touches,800-999,tier_4,0,1000,800
HB,tier_6,RBScrimmageYardsPer300Touches,0-799,tier_5,-2,800,0
HB,tier_6,RBScrimmageTDsPerGame,0.90-5,tier_0,10,5.01,0.90
HB,tier_6,RBScrimmageTDsPerGame,0.65-0.89,tier_1,8,0.9,0.65
HB,tier_6,RBScrimmageTDsPerGame,0.55-0.64,tier_2,5,0.65,0.55
HB,tier_6,RBScrimmageTDsPerGame,0.40-0.54,tier_3,3,0.55,0.40
HB,tier_6,RBScrimmageTDsPerGame,0.20-0.39,tier_4,1,0.4,0.20
HB,tier_6,RBScrimmageTDsPerGame,0.00-0.19,tier_5,0,0.2,0.00
HB,tier_6,RUSHFUMBLES,0,tier_0,0,0,0
HB,tier_6,RUSHFUMBLES,1,tier_1,0,1,1
HB,tier_6,RUSHFUMBLES,2,tier_2,0,2,2
HB,tier_6,RUSHFUMBLES,3,tier_3,-1,3,3
HB,tier_6,RUSHFUMBLES,4,tier_4,-2,4,4
HB,tier_6,RUSHFUMBLES,5-25,tier_5,-3,26,5
WR,tier_0,ScrimmageYardsPer1000DownsPlayed,1400-5000,tier_0,1,5001,1400
WR,tier_0,ScrimmageYardsPer1000DownsPlayed,1150-1399,tier_1,0,1400,1150
WR,tier_0,ScrimmageYardsPer1000DownsPlayed,1050-1149,tier_2,-2,1150,1050
WR,tier_0,ScrimmageYardsPer1000DownsPlayed,900-1049,tier_3,-5,1050,900
WR,tier_0,ScrimmageYardsPer1000DownsPlayed,650-899,tier_4,-7,900,650
WR,tier_0,ScrimmageYardsPer1000DownsPlayed,0-649,tier_5,-12,650,0
WR,tier_0,TDsPer1000DownsPlayed,12.00-50.00,tier_0,2,50.01,12.00
WR,tier_0,TDsPer1000DownsPlayed,10.00-11.99,tier_1,0,12.0,10.00
WR,tier_0,TDsPer1000DownsPlayed,7.00-9.99,tier_2,-1,10.0,7.00
WR,tier_0,TDsPer1000DownsPlayed,4.00-6.99,tier_3,-2,7.0,4.00
WR,tier_0,TDsPer1000DownsPlayed,2.00-3.99,tier_4,-4,4.0,2.00
WR,tier_0,TDsPer1000DownsPlayed,0.00-1.99,tier_5,-6,2.0,0.00
WR,tier_1,ScrimmageYardsPer1000DownsPlayed,1400-5000,tier_0,2,5001,1400
WR,tier_1,ScrimmageYardsPer1000DownsPlayed,1150-1399,tier_1,1,1400,1150
WR,tier_1,ScrimmageYardsPer1000DownsPlayed,1050-1149,tier_2,-1,1150,1050
WR,tier_1,ScrimmageYardsPer1000DownsPlayed,900-1049,tier_3,-4,1050,900
WR,tier_1,ScrimmageYardsPer1000DownsPlayed,650-899,tier_4,-6,900,650
WR,tier_1,ScrimmageYardsPer1000DownsPlayed,0-649,tier_5,-10,650,0
WR,tier_1,TDsPer1000DownsPlayed,12.00-50.00,tier_0,3,50.01,12.00
WR,tier_1,TDsPer1000DownsPlayed,10.00-11.99,tier_1,1,12.0,10.00
WR,tier_1,TDsPer1000DownsPlayed,7.00-9.99,tier_2,0,10.0,7.00
WR,tier_1,TDsPer1000DownsPlayed,4.00-6.99,tier_3,-1,7.0,4.00
WR,tier_1,TDsPer1000DownsPlayed,2.00-3.99,tier_4,-3,4.0,2.00
WR,tier_1,TDsPer1000DownsPlayed,0.00-1.99,tier_5,-5,2.0,0.00
WR,tier_2,ScrimmageYardsPer1000DownsPlayed,1400-5000,tier_0,4,5001,1400
WR,tier_2,ScrimmageYardsPer1000DownsPlayed,1150-1399,tier_1,2,1400,1150
WR,tier_2,ScrimmageYardsPer1000DownsPlayed,1050-1149,tier_2,0,1150,1050
WR,tier_2,ScrimmageYardsPer1000DownsPlayed,900-1049,tier_3,-3,1050,900
WR,tier_2,ScrimmageYardsPer1000DownsPlayed,650-899,tier_4,-5,900,650
WR,tier_2,ScrimmageYardsPer1000DownsPlayed,0-649,tier_5,-8,650,0
WR,tier_2,TDsPer1000DownsPlayed,12.00-50.00,tier_0,4,50.01,12.00
WR,tier_2,TDsPer1000DownsPlayed,10.00-11.99,tier_1,2,12.0,10.00
WR,tier_2,TDsPer1000DownsPlayed,7.00-9.99,tier_2,1,10.0,7.00
WR,tier_2,TDsPer1000DownsPlayed,4.00-6.99,tier_3,0,7.0,4.00
WR,tier_2,TDsPer1000DownsPlayed,2.00-3.99,tier_4,-2,4.0,2.00
WR,tier_2,TDsPer1000DownsPlayed,0.00-1.99,tier_5,-4,2.0,0.00
WR,tier_3,ScrimmageYardsPer1000DownsPlayed,1400-5000,tier_0,5,5001,1400
WR,tier_3,ScrimmageYardsPer1000DownsPlayed,1150-1399,tier_1,3,1400,1150
WR,tier_3,ScrimmageYardsPer1000DownsPlayed,1050-1149,tier_2,1,1150,1050
WR,tier_3,ScrimmageYardsPer1000DownsPlayed,900-1049,tier_3,-1,1050,900
WR,tier_3,ScrimmageYardsPer1000DownsPlayed,650-899,tier_4,-4,900,650
WR,tier_3,ScrimmageYardsPer1000DownsPlayed,0-649,tier_5,-6,650,0
WR,tier_3,TDsPer1000DownsPlayed,12.00-50.00,tier_0,5,50.01,12.00
WR,tier_3,TDsPer1000DownsPlayed,10.00-11.99,tier_1,3,12.0,10.00
WR,tier_3,TDsPer1000DownsPlayed,7.00-9.99,tier_2,1,10.0,7.00
WR,tier_3,TDsPer1000DownsPlayed,4.00-6.99,tier_3,0,7.0,4.00
WR,tier_3,TDsPer1000DownsPlayed,2.00-3.99,tier_4,-1,4.0,2.00
WR,tier_3,TDsPer1000DownsPlayed,0.00-1.99,tier_5,-3,2.0,0.00
WR,tier_4,ScrimmageYardsPer1000DownsPlayed,1400-5000,tier_0,6,5001,1400
WR,tier_4,ScrimmageYardsPer1000DownsPlayed,1150-1399,tier_1,4,1400,1150
WR,tier_4,ScrimmageYardsPer1000DownsPlayed,1050-1149,tier_2,1,1150,1050
WR,tier_4,ScrimmageYardsPer1000DownsPlayed,900-1049,tier_3,-1,1050,900
WR,tier_4,ScrimmageYardsPer1000DownsPlayed,650-899,tier_4,-3,900,650
WR,tier_4,ScrimmageYardsPer1000DownsPlayed,0-649,tier_5,-5,650,0
WR,tier_4,TDsPer1000DownsPlayed,12.00-50.00,tier_0,6,50.01,12.00
WR,tier_4,TDsPer1000DownsPlayed,10.00-11.99,tier_1,4,12.0,10.00
WR,tier_4,TDsPer1000DownsPlayed,7.00-9.99,tier_2,1,10.0,7.00
WR,tier_4,TDsPer1000DownsPlayed,4.00-6.99,tier_3,0,7.0,4.00
WR,tier_4,TDsPer1000DownsPlayed,2.00-3.99,tier_4,-1,4.0,2.00
WR,tier_4,TDsPer1000DownsPlayed,0.00-1.99,tier_5,-3,2.0,0.00
WR,tier_5,ScrimmageYardsPer1000DownsPlayed,1400-5000,tier_0,7,5001,1400
WR,tier_5,ScrimmageYardsPer1000DownsPlayed,1150-1399,tier_1,4,1400,1150
WR,tier_5,ScrimmageYardsPer1000DownsPlayed,1050-1149,tier_2,2,1150,1050
WR,tier_5,ScrimmageYardsPer1000DownsPlayed,900-1049,tier_3,0,1050,900
WR,tier_5,ScrimmageYardsPer1000DownsPlayed,650-899,tier_4,-2,900,650
WR,tier_5,ScrimmageYardsPer1000DownsPlayed,0-649,tier_5,-4,650,0
WR,tier_5,TDsPer1000DownsPlayed,12.00-50.00,tier_0,7,50.01,12.00
WR,tier_5,TDsPer1000DownsPlayed,10.00-11.99,tier_1,4,12.0,10.00
WR,tier_5,TDsPer1000DownsPlayed,7.00-9.99,tier_2,2,10.0,7.00
WR,tier_5,TDsPer1000DownsPlayed,4.00-6.99,tier_3,0,7.0,4.00
WR,tier_5,TDsPer1000DownsPlayed,2.00-3.99,tier_4,-1,4.0,2.00
WR,tier_5,TDsPer1000DownsPlayed,0.00-1.99,tier_5,-2,2.0,0.00
WR,tier_6,ScrimmageYardsPer1000DownsPlayed,1400-5000,tier_0,8,5001,1400
WR,tier_6,ScrimmageYardsPer1000DownsPlayed,1150-1399,tier_1,6,1400,1150
WR,tier_6,ScrimmageYardsPer1000DownsPlayed,1050-1149,tier_2,4,1150,1050
WR,tier_6,ScrimmageYardsPer1000DownsPlayed,900-1049,tier_3,1,1050,900
WR,tier_6,ScrimmageYardsPer1000DownsPlayed,650-899,tier_4,0,900,650
WR,tier_6,ScrimmageYardsPer1000DownsPlayed,0-649,tier_5,-1,650,0
WR,tier_6,TDsPer1000DownsPlayed,12.00-50.00,tier_0,8,50.01,12.00
WR,tier_6,TDsPer1000DownsPlayed,10.00-11.99,tier_1,6,12.0,10.00
WR,tier_6,TDsPer1000DownsPlayed,7.00-9.99,tier_2,4,10.0,7.00
WR,tier_6,TDsPer1000DownsPlayed,4.00-6.99,tier_3,1,7.0,4.00
WR,tier_6,TDsPer1000DownsPlayed,2.00-3.99,tier_4,0,4.0,2.00
WR,tier_6,TDsPer1000DownsPlayed,0.00-1.99,tier_5,-1,2.0,0.00
TE,tier_0,ScrimmageYardsPer1000DownsPlayed,750-2500,tier_0,1,2501,750
TE,tier_0,ScrimmageYardsPer1000DownsPlayed,600-749,tier_1,-1,750,600
TE,tier_0,ScrimmageYardsPer1000DownsPlayed,500-599,tier_2,-3,600,500
TE,tier_0,ScrimmageYardsPer1000DownsPlayed,350-499,tier_3,-6,500,350
TE,tier_0,ScrimmageYardsPer1000DownsPlayed,200-349,tier_4,-9,350,200
TE,tier_0,ScrimmageYardsPer1000DownsPlayed,0-199,tier_5,-12,200,0
TE,tier_0,TDsPer1000DownsPlayed,10.00-50.00,tier_0,1,50.01,10.00
TE,tier_0,TDsPer1000DownsPlayed,6.50-9.99,tier_1,0,10.0,6.50
TE,tier_0,TDsPer1000DownsPlayed,4.50-6.49,tier_2,-1,6.5,4.50
TE,tier_0,TDsPer1000DownsPlayed,3.00-4.49,tier_3,-3,4.5,3.00
TE,tier_0,TDsPer1000DownsPlayed,1.50-2.99,tier_4,-5,3.0,1.50
TE,tier_0,TDsPer1000DownsPlayed,0.00-1.49,tier_5,-7,1.5,0.00
TE,tier_1,ScrimmageYardsPer1000DownsPlayed,750-2500,tier_0,2,2501,750
TE,tier_1,ScrimmageYardsPer1000DownsPlayed,600-749,tier_1,0,750,600
TE,tier_1,ScrimmageYardsPer1000DownsPlayed,500-599,tier_2,-3,600,500
TE,tier_1,ScrimmageYardsPer1000DownsPlayed,350-499,tier_3,-5,500,350
TE,tier_1,ScrimmageYardsPer1000DownsPlayed,200-349,tier_4,-7,350,200
TE,tier_1,ScrimmageYardsPer1000DownsPlayed,0-199,tier_5,-10,200,0
TE,tier_1,TDsPer1000DownsPlayed,10.00-50.00,tier_0,2,50.01,10.00
TE,tier_1,TDsPer1000DownsPlayed,6.50-9.99,tier_1,1,10.0,6.50
TE,tier_1,TDsPer1000DownsPlayed,4.50-6.49,tier_2,-1,6.5,4.50
TE,tier_1,TDsPer1000DownsPlayed,3.00-4.49,tier_3,-2,4.5,3.00
TE,tier_1,TDsPer1000DownsPlayed,1.50-2.99,tier_4,-4,3.0,1.50
TE,tier_1,TDsPer1000DownsPlayed,0.00-1.49,tier_5,-6,1.5,0.00
TE,tier_2,ScrimmageYardsPer1000DownsPlayed,750-2500,tier_0,4,2501,750
TE,tier_2,ScrimmageYardsPer1000DownsPlayed,600-749,tier_1,1,750,600
TE,tier_2,ScrimmageYardsPer1000DownsPlayed,500-599,tier_2,-2,600,500
TE,tier_2,ScrimmageYardsPer1000DownsPlayed,350-499,tier_3,-4,500,350
TE,tier_2,ScrimmageYardsPer1000DownsPlayed,200-349,tier_4,-6,350,200
TE,tier_2,ScrimmageYardsPer1000DownsPlayed,0-199,tier_5,-8,200,0
TE,tier_2,TDsPer1000DownsPlayed,10.00-50.00,tier_0,4,50.01,10.00
TE,tier_2,TDsPer1000DownsPlayed,6.50-9.99,tier_1,2,10.0,6.50
TE,tier_2,TDsPer1000DownsPlayed,4.50-6.49,tier_2,0,6.5,4.50
TE,tier_2,TDsPer1000DownsPlayed,3.00-4.49,tier_3,-1,4.5,3.00
TE,tier_2,TDsPer1000DownsPlayed,1.50-2.99,tier_4,-3,3.0,1.50
TE,tier_2,TDsPer1000DownsPlayed,0.00-1.49,tier_5,-5,1.5,0.00
TE,tier_3,ScrimmageYardsPer1000DownsPlayed,750-2500,tier_0,5,2501,750
TE,tier_3,ScrimmageYardsPer1000DownsPlayed,600-749,tier_1,2,750,600
TE,tier_3,ScrimmageYardsPer1000DownsPlayed,500-599,tier_2,-1,600,500
TE,tier_3,ScrimmageYardsPer1000DownsPlayed,350-499,tier_3,-3,500,350
TE,tier_3,ScrimmageYardsPer1000DownsPlayed,200-349,tier_4,-5,350,200
TE,tier_3,ScrimmageYardsPer1000DownsPlayed,0-199,tier_5,-7,200,0
TE,tier_3,TDsPer1000DownsPlayed,10.00-50.00,tier_0,5,50.01,10.00
TE,tier_3,TDsPer1000DownsPlayed,6.50-9.99,tier_1,2,10.0,6.50
TE,tier_3,TDsPer1000DownsPlayed,4.50-6.49,tier_2,0,6.5,4.50
TE,tier_3,TDsPer1000DownsPlayed,3.00-4.49,tier_3,-1,4.5,3.00
TE,tier_3,TDsPer1000DownsPlayed,1.50-2.99,tier_4,-2,3.0,1.50
TE,tier_3,TDsPer1000DownsPlayed,0.00-1.49,tier_5,-4,1.5,0.00
TE,tier_4,ScrimmageYardsPer1000DownsPlayed,750-2500,tier_0,7,2501,750
TE,tier_4,ScrimmageYardsPer1000DownsPlayed,600-749,tier_1,3,750,600
TE,tier_4,ScrimmageYardsPer1000DownsPlayed,500-599,tier_2,0,600,500
TE,tier_4,ScrimmageYardsPer1000DownsPlayed,350-499,tier_3,-2,500,350
TE,tier_4,ScrimmageYardsPer1000DownsPlayed,200-349,tier_4,-4,350,200
TE,tier_4,ScrimmageYardsPer1000DownsPlayed,0-199,tier_5,-6,200,0
TE,tier_4,TDsPer1000DownsPlayed,10.00-50.00,tier_0,6,50.01,10.00
TE,tier_4,TDsPer1000DownsPlayed,6.50-9.99,tier_1,3,10.0,6.50
TE,tier_4,TDsPer1000DownsPlayed,4.50-6.49,tier_2,1,6.5,4.50
TE,tier_4,TDsPer1000DownsPlayed,3.00-4.49,tier_3,-1,4.5,3.00
TE,tier_4,TDsPer1000DownsPlayed,1.50-2.99,tier_4,-2,3.0,1.50
TE,tier_4,TDsPer1000DownsPlayed,0.00-1.49,tier_5,-3,1.5,0.00
TE,tier_5,ScrimmageYardsPer1000DownsPlayed,750-2500,tier_0,8,2501,750
TE,tier_5,ScrimmageYardsPer1000DownsPlayed,600-749,tier_1,4,750,600
TE,tier_5,ScrimmageYardsPer1000DownsPlayed,500-599,tier_2,1,600,500
TE,tier_5,ScrimmageYardsPer1000DownsPlayed,350-499,tier_3,-1,500,350
TE,tier_5,ScrimmageYardsPer1000DownsPlayed,200-349,tier_4,-2,350,200
TE,tier_5,ScrimmageYardsPer1000DownsPlayed,0-199,tier_5,-4,200,0
TE,tier_5,TDsPer1000DownsPlayed,10.00-50.00,tier_0,7,50.01,10.00
TE,tier_5,TDsPer1000DownsPlayed,6.50-9.99,tier_1,4,10.0,6.50
TE,tier_5,TDsPer1000DownsPlayed,4.50-6.49,tier_2,2,6.5,4.50
TE,tier_5,TDsPer1000DownsPlayed,3.00-4.49,tier_3,0,4.5,3.00
TE,tier_5,TDsPer1000DownsPlayed,1.50-2.99,tier_4,-1,3.0,1.50
TE,tier_5,TDsPer1000DownsPlayed,0.00-1.49,tier_5,-2,1.5,0.00
TE,tier_6,ScrimmageYardsPer1000DownsPlayed,750-2500,tier_0,10,2501,750
TE,tier_6,ScrimmageYardsPer1000DownsPlayed,600-749,tier_1,6,750,600
TE,tier_6,ScrimmageYardsPer1000DownsPlayed,500-599,tier_2,3,600,500
TE,tier_6,ScrimmageYardsPer1000DownsPlayed,350-499,tier_3,1,500,350
TE,tier_6,ScrimmageYardsPer1000DownsPlayed,200-349,tier_4,-1,350,200
TE,tier_6,ScrimmageYardsPer1000DownsPlayed,0-199,tier_5,-2,200,0
TE,tier_6,TDsPer1000DownsPlayed,10.00-50.00,tier_0,10,50.01,10.00
TE,tier_6,TDsPer1000DownsPlayed,6.50-9.99,tier_1,6,10.0,6.50
TE,tier_6,TDsPer1000DownsPlayed,4.50-6.49,tier_2,4,6.5,4.50
TE,tier_6,TDsPer1000DownsPlayed,3.00-4.49,tier_3,1,4.5,3.00
TE,tier_6,TDsPer1000DownsPlayed,1.50-2.99,tier_4,0,3.0,1.50
TE,tier_6,TDsPer1000DownsPlayed,0.00-1.49,tier_5,-1,1.5,0.00
LT,tier_0,SacksPer1000Snaps,0.00-6.00,tier_0,3,6.01,0.00
LT,tier_0,SacksPer1000Snaps,6.01-9.00,tier_1,1,9.01,6.01
LT,tier_0,SacksPer1000Snaps,9.01-11.50,tier_2,0,11.51,9.01
LT,tier_0,SacksPer1000Snaps,11.51-15.00,tier_3,-2,15.01,11.51
LT,tier_0,SacksPer1000Snaps,15.01-20.00,tier_4,-6,20.01,15.01
LT,tier_0,SacksPer1000Snaps,20.01-100.00,tier_5,-12,100.01,20.01
LT,tier_1,SacksPer1000Snaps,0.00-6.00,tier_0,4,6.01,0.00
LT,tier_1,SacksPer1000Snaps,6.01-9.00,tier_1,2,9.01,6.01
LT,tier_1,SacksPer1000Snaps,9.01-11.50,tier_2,1,11.51,9.01
LT,tier_1,SacksPer1000Snaps,11.51-15.00,tier_3,-1,15.01,11.51
LT,tier_1,SacksPer1000Snaps,15.01-20.00,tier_4,-5,20.01,15.01
LT,tier_1,SacksPer1000Snaps,20.01-100.00,tier_5,-10,100.01,20.01
LT,tier_2,SacksPer1000Snaps,0.00-6.00,tier_0,6,6.01,0.00
LT,tier_2,SacksPer1000Snaps,6.01-9.00,tier_1,3,9.01,6.01
LT,tier_2,SacksPer1000Snaps,9.01-11.50,tier_2,1,11.51,9.01
LT,tier_2,SacksPer1000Snaps,11.51-15.00,tier_3,0,15.01,11.51
LT,tier_2,SacksPer1000Snaps,15.01-20.00,tier_4,-4,20.01,15.01
LT,tier_2,SacksPer1000Snaps,20.01-100.00,tier_5,-9,100.01,20.01
LT,tier_3,SacksPer1000Snaps,0.00-6.00,tier_0,8,6.01,0.00
LT,tier_3,SacksPer1000Snaps,6.01-9.00,tier_1,4,9.01,6.01
LT,tier_3,SacksPer1000Snaps,9.01-11.50,tier_2,1,11.51,9.01
LT,tier_3,SacksPer1000Snaps,11.51-15.00,tier_3,0,15.01,11.51
LT,tier_3,SacksPer1000Snaps,15.01-20.00,tier_4,-3,20.01,15.01
