Row,Position,FirstName_x,LastName_x,FullName,TeamPrefixName,STAT_KEEP,DLINEFUMBLERECOVERYYARDS,DSECINTRETURNYARDS,DOWNSPLAYED,DLINEFUMBLERECOVERIES,ASSDEFTACKLES,BIGHITS,DEFTACKLES,DLINEHALFSACK,SEAS_YEAR,CTHALLOWED,DSECINTLONGESTRETURN,DLINESAFETIES,DSECINTS,DSECINTTDS,GAMERATING,DEFPASSDEFLECTIONS,DLINEBLOCKS,YEARBYYEARTEAMINDEX,DEFTACKLESFORLOSS,DLINEFORCEDFUMBLES,DLINESACKS,DLINEFUMBLETDS,GAMESPLAYED,GAMESSTARTED,FirstName_y,LastName_y,Row Excel,Row Editor,YearsPro,TeamIndex,ContractStatus,OverallRating,SkillPoints,RegressionPoints,TeamName_x,RatingTier,DLSacksAndTFLPer1000Snaps,TotalTurnoversPer1000Snaps,LBSacksTFLPassDeflPer1000Snaps,TacklesPer1000Snaps,CBPassDeflPer1000Snaps,CBCatchAllowPer100Snaps,SafetiesCatchAllowMinusPDPerGame,TeamName_y,SkillPointDef
69,ROLB,Deonte,Sharpton,Deonte Sharpton,HOU,True,0,0,408,0,1,4,4,0,10,0,0,0,0,0,0,0,0,31,0,0,0,0,15,1,Deonte,Sharpton,1765.0,1763.0,0.0,31.0,Signed,68.0,0.0,0.0,HOU,tier_6,0.0,0.0,0.0,12.254901960784313,0.0,0.0,0.0,HOU,-4
83,CB,Ahmad,Gardner,Ahmad Gardner,KC,True,0,0,817,0,15,35,40,1,10,25,0,0,0,0,0,10,0,8,0,0,0,0,13,13,Ahmad,Gardner,3324.0,3322.0,9.0,8.0,Signed,83.0,0.0,0.0,KC,tier_3,0.0,0.0,12.239902080783354,67.31946144430844,12.239902080783354,3.0599755201958385,1.1538461538461537,KC,-2
95,CB,Phillip,Greenard,Phillip Greenard,NO,True,2,0,650,1,13,22,33,1,10,26,0,0,0,0,0,4,0,26,0,1,0,0,10,2,Phillip,Greenard,902.0,900.0,3.0,26.0,Signed,77.0,0.0,0.0,NO,tier_4,0.0,3.076923076923077,6.153846153846154,70.76923076923076,6.153846153846154,4.0,2.2,NO,-3
109,CB,Doug,Mumphrey,Doug Mumphrey,LAC,True,4,0,338,1,9,2,7,0,10,4,0,0,0,0,0,3,0,7,1,1,0,0,15,1,Doug,Mumphrey,1810.0,1808.0,0.0,7.0,Signed,70.0,0.0,0.0,LAC,tier_5,2.9585798816568047,5.9171597633136095,11.834319526627219,47.337278106508876,8.875739644970414,1.183431952662722,0.06666666666666667,LAC,3
116,CB,Karon,Prunty,Karon Prunty,GB,True,110,27,953,2,25,28,45,0,10,23,26,0,2,0,0,7,0,19,1,2,0,0,15,1,Karon,Prunty,784.0,782.0,7.0,19.0,Signed,72.0,0.0,0.0,GB,tier_5,1.0493179433368311,6.295907660020987,8.39454354669465,73.45225603357818,7.345225603357817,2.413431269674711,1.0666666666666667,GB,3
120,CB,Terrance,Brooks,Terrance Brooks,NYJ,True,0,125,946,0,25,27,34,0,10,22,40,0,5,0,0,13,0,17,1,0,0,0,15,15,Terrance,Brooks,2704.0,2702.0,5.0,17.0,Signed,88.0,0.0,0.0,NYJ,tier_2,1.0570824524312896,5.2854122621564485,14.799154334038054,62.36786469344609,13.742071881606766,2.3255813953488373,0.6,NYJ,3
126,LOLB,Jaheim,Thomas,Jaheim Thomas,IND,True,51,25,928,1,28,49,67,1,10,43,10,0,3,0,0,2,0,9,0,2,1,0,15,15,Jaheim,Thomas,1633.0,1631.0,7.0,9.0,Signed,81.0,0.0,0.0,IND,tier_3,1.0775862068965516,6.4655172413793105,3.2327586206896552,102.37068965517241,2.155172413793103,4.633620689655173,2.7333333333333334,IND,0
127,MLB,Jaishawn,Barham,Jaishawn Barham,CLE,True,0,18,959,0,19,58,77,0,10,53,16,0,2,0,0,10,0,4,1,0,1,0,14,14,Jaishawn,Barham,1742.0,1740.0,6.0,4.0,Signed,83.0,0.0,0.0,CLE,tier_3,2.0855057351407718,2.0855057351407718,12.51303441084463,100.10427528675704,10.427528675703858,5.526590198123045,3.0714285714285716,CLE,1
130,CB,Salim,Turner-Muhammad,Salim Turner-Muhammad,ATL,True,0,71,850,0,10,40,50,0,10,31,36,0,2,0,0,16,0,13,0,0,0,0,15,15,Salim,Turner-Muhammad,1792.0,1790.0,7.0,13.0,Signed,83.0,0.0,0.0,ATL,tier_3,0.0,2.352941176470588,18.823529411764703,70.58823529411765,18.823529411764703,3.6470588235294117,1.0,ATL,0
146,FS,Trejon,Williams,Trejon Williams,KC,True,2,62,1106,1,30,35,50,0,10,12,24,0,3,0,0,8,0,8,0,1,0,0,15,15,Trejon,Williams,2932.0,2930.0,4.0,8.0,Signed,89.0,0.0,0.0,KC,tier_2,0.0,4.520795660036167,7.2332730560578655,72.33273056057867,7.2332730560578655,1.0849909584086799,0.26666666666666666,KC,2
154,ROLB,Dorian,Knowles,Dorian Knowles,GB,True,63,0,463,2,9,6,12,0,10,1,0,0,0,0,0,0,0,19,0,2,1,1,15,2,Dorian,Knowles,2529.0,2527.0,0.0,19.0,Signed,69.0,0.0,0.0,GB,tier_6,2.1598272138228944,10.79913606911447,2.1598272138228944,45.35637149028078,0.0,0.21598272138228944,0.06666666666666667,GB,7
175,RE,Darrius,Phillips,Darrius Phillips,NO,True,0,0,957,0,17,34,47,0,10,3,0,1,0,0,0,2,0,26,20,0,8,0,15,15,Darrius,Phillips,1395.0,1393.0,0.0,26.0,Signed,72.0,0.0,0.0,NO,tier_5,29.258098223615466,1.0449320794148382,31.34796238244514,66.87565308254965,2.0898641588296765,0.3134796238244514,0.06666666666666667,NO,3
180,ROLB,Luke,Hall,Luke Hall,NYJ,True,0,0,340,0,5,3,5,0,10,0,0,0,0,0,0,0,0,17,1,0,0,0,15,1,Luke,Hall,2907.0,2905.0,0.0,17.0,Signed,69.0,0.0,0.0,NYJ,tier_6,2.941176470588235,0.0,2.941176470588235,29.41176470588235,0.0,0.0,0.0,NYJ,0
183,FS,Kyle,Hamilton,Kyle Hamilton,ATL,True,0,35,981,0,22,25,34,0,10,18,24,0,2,1,0,1,0,13,0,0,0,0,15,15,Kyle,Hamilton,3307.0,3305.0,9.0,13.0,Signed,89.0,0.0,0.0,ATL,tier_2,0.0,3.058103975535168,1.0193679918450562,57.08460754332314,1.0193679918450562,1.834862385321101,1.1333333333333333,ATL,-3
189,LOLB,Brandon,Bradshaw,Brandon Bradshaw,SF,True,0,0,414,0,9,17,21,0,10,15,0,0,0,0,0,0,0,14,0,0,0,0,13,9,Brandon,Bradshaw,1480.0,1478.0,1.0,14.0,Signed,72.0,0.0,0.0,SF,tier_5,0.0,0.0,0.0,72.46376811594203,0.0,3.6231884057971016,1.1538461538461537,SF,-4
193,MLB,Drayk,Bowen,Drayk Bowen,CHI,True,0,19,928,0,25,54,72,1,10,32,19,0,1,0,0,12,0,0,3,0,1,0,15,15,Drayk,Bowen,2969.0,2967.0,4.0,0.0,Signed,81.0,0.0,0.0,CHI,tier_3,4.310344827586206,1.0775862068965516,17.241379310344826,104.52586206896551,12.931034482758621,3.4482758620689653,1.3333333333333333,CHI,0
214,CB,Joshua,Eaton,Joshua Eaton,SF,True,0,80,886,0,19,31,47,1,10,29,30,0,3,0,0,6,0,14,0,0,0,0,14,2,Joshua,Eaton,492.0,490.0,7.0,14.0,Signed,73.0,0.0,0.0,SF,tier_5,0.0,3.386004514672686,6.772009029345372,74.4920993227991,6.772009029345372,3.2731376975169297,1.6428571428571428,SF,0
216,ROLB,Raylen,Wilson,Raylen Wilson,LV,True,44,0,1016,2,22,36,43,1,10,10,0,0,0,0,0,0,0,22,5,3,2,0,14,14,Raylen,Wilson,23.0,21.0,5.0,22.0,Signed,89.0,0.0,0.0,LV,tier_2,6.889763779527559,4.921259842519685,6.889763779527559,63.976377952755904,0.0,0.984251968503937,0.7142857142857143,LV,-7
218,LOLB,Julian,Savaiinaea,Julian Savaiinaea,NE,True,0,0,678,0,18,19,32,1,10,12,0,0,0,0,0,0,0,21,2,0,6,0,12,12,Julian,Savaiinaea,2296.0,2294.0,4.0,21.0,Signed,73.0,0.0,0.0,NE,tier_5,11.799410029498524,0.0,11.799410029498524,73.74631268436578,0.0,1.7699115044247788,1.0,NE,0
220,ROLB,Derek,Wingo,Derek Wingo,HOU,True,0,0,988,0,32,58,83,0,10,42,0,0,0,0,0,3,0,31,4,0,2,0,14,14,Derek,Wingo,2719.0,2717.0,6.0,31.0,Signed,73.0,0.0,0.0,HOU,tier_5,6.0728744939271255,0.0,9.109311740890687,116.39676113360323,3.0364372469635628,4.251012145748987,2.7857142857142856,HOU,5
223,FS,Sherrod,Covil,Sherrod Covil,ARI,True,17,48,1100,1,30,24,43,0,10,20,26,0,3,0,0,3,0,6,0,2,0,0,15,15,Sherrod,Covil,1750.0,1748.0,4.0,6.0,Signed,75.0,0.0,0.0,ARI,tier_4,0.0,5.454545454545455,2.7272727272727275,66.36363636363636,2.7272727272727275,1.8181818181818181,1.1333333333333333,ARI,4
242,CB,Kitan,Crawford,Kitan Crawford,PIT,True,0,52,1005,0,31,39,59,0,10,27,28,0,2,1,0,13,0,28,0,1,1,0,15,15,Kitan,Crawford,2454.0,2452.0,7.0,28.0,Signed,77.0,0.0,0.0,PIT,tier_4,0.9950248756218905,3.980099502487562,13.930348258706468,89.55223880597015,12.935323383084576,2.6865671641791042,0.9333333333333333,PIT,1
257,CB,A.J.,Bradford,A.J. Bradford,CIN,True,28,46,956,1,23,38,50,0,10,44,24,0,3,0,0,11,0,1,0,1,0,1,15,15,A.J.,Bradford,257.0,255.0,3.0,1.0,Signed,81.0,0.0,0.0,CIN,tier_3,0.0,6.2761506276150625,11.506276150627615,76.35983263598327,11.506276150627615,4.602510460251046,2.2,CIN,1
270,CB,Jaire,Alexander,Jaire Alexander,BUF,True,0,21,930,0,19,33,48,0,10,43,21,0,1,0,0,9,0,2,0,0,0,0,15,15,Jaire,Alexander,33.0,31.0,13.0,2.0,Signed,78.0,0.0,0.0,BUF,tier_4,0.0,1.075268817204301,9.67741935483871,72.04301075268816,9.67741935483871,4.623655913978494,2.2666666666666666,BUF,-4
272,FS,Sam,McCall,Sam McCall,CHI,True,0,0,597,0,8,16,24,0,10,6,0,0,0,0,0,4,0,0,0,0,0,0,14,4,Sam,McCall,1700.0,1698.0,5.0,0.0,Signed,69.0,0.0,0.0,CHI,tier_6,0.0,0.0,6.700167504187605,53.60134003350084,6.700167504187605,1.0050251256281406,0.14285714285714285,CHI,-2
273,LE,Rashad,Brown,Rashad Brown,PIT,True,13,0,917,1,18,38,43,0,10,1,0,0,0,0,0,0,0,28,13,2,9,0,15,15,Rashad,Brown,252.0,250.0,3.0,28.0,Signed,79.0,0.0,0.0,PIT,tier_4,23.991275899672846,3.271537622682661,23.991275899672846,66.52126499454744,0.0,0.10905125408942204,0.06666666666666667,PIT,1
293,LOLB,Marquise,Royal,Marquise Royal,NE,True,0,0,473,0,4,8,17,0,10,6,0,0,0,0,0,0,0,21,3,0,0,0,13,4,Marquise,Royal,989.0,987.0,3.0,21.0,Signed,70.0,0.0,0.0,NE,tier_5,6.342494714587738,0.0,6.342494714587738,44.397463002114165,0.0,1.2684989429175475,0.46153846153846156,NE,-3
295,MLB,Dwight,Archibald,Dwight Archibald,DET,True,16,0,455,1,11,17,23,0,10,18,0,0,0,0,0,1,0,18,0,1,1,0,15,4,Dwight,Archibald,3002.0,3000.0,0.0,18.0,Signed,68.0,0.0,0.0,DET,tier_6,2.197802197802198,4.395604395604396,4.395604395604396,74.72527472527473,2.197802197802198,3.9560439560439558,1.1333333333333333,DET,4
314,RE,Cameron,Williams,Cameron Williams,DEN,True,0,0,372,0,6,9,10,1,10,0,0,0,0,0,0,0,0,3,3,0,0,0,15,15,Cameron,Williams,2271.0,2269.0,7.0,3.0,Signed,80.0,0.0,0.0,DEN,tier_3,8.064516129032258,0.0,8.064516129032258,43.01075268817205,0.0,0.0,0.0,DEN,-7
335,MLB,J.D.,Peoples,J.D. Peoples,SEA,True,0,0,453,0,7,17,29,0,10,19,0,0,0,0,0,1,0,27,1,0,0,0,15,0,J.D.,Peoples,2391.0,2389.0,3.0,27.0,Signed,65.0,0.0,0.0,SEA,tier_6,2.207505518763797,0.0,4.415011037527594,79.47019867549669,2.207505518763797,4.194260485651214,1.2,SEA,-1
336,SS,Brendan,Humphrey,Brendan Humphrey,MIN,True,0,0,415,0,12,12,17,0,10,9,0,0,0,0,0,6,0,30,0,0,0,0,15,1,Brendan,Humphrey,1949.0,1947.0,1.0,30.0,Signed,64.0,0.0,0.0,MIN,tier_6,0.0,0.0,14.457831325301205,69.87951807228916,14.457831325301205,2.1686746987951806,0.2,MIN,1
357,ROLB,Dallas,Turner,Dallas Turner,CIN,True,46,0,1092,1,24,37,50,0,10,10,0,0,0,0,0,2,1,1,5,2,6,0,15,15,Dallas,Turner,601.0,599.0,7.0,1.0,Signed,81.0,0.0,0.0,CIN,tier_3,10.073260073260075,3.663003663003663,11.904761904761903,67.76556776556777,1.8315018315018314,0.9157509157509158,0.5333333333333333,CIN,-3
388,MLB,Hunter,Young,Hunter Young,BAL,True,0,0,605,0,23,34,42,0,10,27,0,0,0,0,0,1,0,24,1,0,1,0,14,4,Hunter,Young,2335.0,2333.0,1.0,24.0,Signed,66.0,0.0,0.0,BAL,tier_6,3.3057851239669422,0.0,4.958677685950414,107.43801652892563,1.6528925619834711,4.462809917355372,1.8571428571428572,BAL,1
401,MLB,Chase,Gardner,Chase Gardner,PIT,True,0,0,844,0,26,50,64,1,10,45,0,0,0,0,0,6,0,28,1,0,0,0,12,12,Chase,Gardner,2380.0,2378.0,0.0,28.0,Signed,75.0,0.0,0.0,PIT,tier_4,1.1848341232227488,0.0,8.293838862559243,106.6350710900474,7.109004739336492,5.33175355450237,3.25,PIT,-1
412,CB,Eli,Ricks,Eli Ricks,KC,True,0,38,1030,0,28,39,58,1,10,35,18,0,3,0,0,7,0,8,0,1,1,0,15,15,Eli,Ricks,263.0,261.0,8.0,8.0,Signed,73.0,0.0,0.0,KC,tier_5,0.970873786407767,3.883495145631068,7.766990291262136,83.49514563106796,6.796116504854369,3.3980582524271843,1.8666666666666667,KC,0
421,CB,Jahlil,Hurley,Jahlil Hurley,ATL,True,0,35,934,0,21,29,42,0,10,28,34,0,2,0,0,14,0,13,0,0,0,0,15,4,Jahlil,Hurley,2872.0,2870.0,4.0,13.0,Signed,77.0,0.0,0.0,ATL,tier_4,0.0,2.1413276231263385,14.98929336188437,67.45182012847965,14.98929336188437,2.9978586723768736,0.9333333333333333,ATL,1
426,CB,Chris,Dawkins,Chris Dawkins,IND,True,0,12,533,0,7,17,20,0,10,14,9,0,2,0,0,8,0,9,0,0,0,0,14,0,Chris,Dawkins,42.0,40.0,1.0,9.0,Signed,70.0,0.0,0.0,IND,tier_5,0.0,3.75234521575985,15.0093808630394,50.65666041275797,15.0093808630394,2.6266416510318953,0.42857142857142855,IND,4
446,SS,Marquise,Barclay,Marquise Barclay,SF,True,15,4,831,1,14,29,44,0,10,25,4,0,1,0,0,4,0,14,0,1,0,0,12,12,Marquise,Barclay,2762.0,2760.0,2.0,14.0,Signed,76.0,0.0,0.0,SF,tier_4,0.0,3.6101083032490977,4.813477737665464,69.79542719614922,4.813477737665464,3.0084235860409145,1.75,SF,-2
462,CB,Derion,Kendrick,Derion Kendrick,LAR,True,52,52,938,1,23,46,59,0,10,28,22,0,3,0,0,9,0,23,0,1,1,0,15,15,Derion,Kendrick,3385.0,3383.0,9.0,23.0,Signed,84.0,0.0,0.0,LAR,tier_3,1.0660980810234542,5.330490405117271,10.660980810234541,87.42004264392324,9.594882729211088,2.9850746268656714,1.2666666666666666,LAR,2
484,RE,Myles,Garrett,Myles Garrett,ARI,True,32,0,932,1,30,40,47,1,10,4,0,1,0,0,0,0,0,6,11,1,13,1,14,14,Myles,Garrett,910.0,908.0,14.0,6.0,Signed,84.0,0.0,0.0,ARI,tier_3,25.751072961373392,4.291845493562231,25.751072961373392,82.61802575107296,0.0,0.4291845493562232,0.2857142857142857,ARI,1
493,DT,Treyvon,Smith,Treyvon Smith,MIA,True,0,0,427,0,5,14,22,1,10,1,0,0,0,0,0,0,0,11,10,0,2,0,15,5,Treyvon,Smith,2680.0,2678.0,0.0,11.0,Signed,73.0,0.0,0.0,MIA,tier_5,28.10304449648712,0.0,28.10304449648712,63.231850117096016,0.0,0.234192037470726,0.06666666666666667,MIA,2
497,LOLB,Derion,Gullette,Derion Gullette,DEN,True,36,7,614,1,19,18,27,1,10,10,7,0,1,0,0,4,0,3,3,1,0,0,15,10,Derion,Gullette,449.0,447.0,4.0,3.0,Signed,71.0,0.0,0.0,DEN,tier_5,4.885993485342019,4.885993485342019,11.400651465798045,74.9185667752443,6.514657980456026,1.6286644951140066,0.4,DEN,3
508,CB,Jermaine,Simms Jr,Jermaine Simms Jr,CHI,True,0,6,803,0,16,27,37,0,10,32,6,0,1,0,0,5,0,0,1,0,0,0,12,1,Jermaine,Simms Jr,876.0,874.0,1.0,0.0,Signed,73.0,0.0,0.0,CHI,tier_5,1.2453300124533002,1.2453300124533002,7.471980074719801,66.0024906600249,6.226650062266501,3.9850560398505603,2.25,CHI,-3
513,LOLB,Joey,Oakley,Joey Oakley,LAC,True,29,0,585,1,9,13,20,1,10,13,0,0,0,0,0,1,0,7,2,1,0,0,15,9,Joey,Oakley,940.0,938.0,1.0,7.0,Signed,68.0,0.0,0.0,LAC,tier_6,3.4188034188034186,3.4188034188034186,5.128205128205129,49.57264957264957,1.7094017094017093,2.2222222222222223,0.8,LAC,2
515,CB,Asante,Samuel Jr,Asante Samuel Jr,CIN,True,0,0,1040,0,37,43,55,1,10,30,0,0,0,0,0,7,0,1,0,1,0,0,15,15,Asante,Samuel Jr,2301.0,2299.0,10.0,1.0,Signed,81.0,0.0,0.0,CIN,tier_3,0.0,0.9615384615384616,6.730769230769231,88.46153846153847,6.730769230769231,2.8846153846153846,1.5333333333333334,CIN,-5
517,SS,Doug,May,Doug May,DEN,True,0,0,302,0,7,4,8,0,10,2,0,0,0,0,0,0,0,3,0,0,0,0,15,0,Doug,May,900.0,898.0,1.0,3.0,Signed,61.0,0.0,0.0,DEN,tier_6,0.0,0.0,0.0,49.668874172185426,0.0,0.6622516556291391,0.13333333333333333,DEN,-5
521,DT,Brian,Thompson,Brian Thompson,DEN,True,100,0,941,3,26,34,46,0,10,3,0,0,0,0,0,0,0,3,17,3,5,2,14,0,Brian,Thompson,3733.0,3731.0,1.0,3.0,Signed,76.0,0.0,0.0,DEN,tier_4,23.379383634431456,8.501594048884165,23.379383634431456,76.51434643995749,0.0,0.3188097768331562,0.21428571428571427,DEN,7
564,CB,Ga'Quincy,McKinstry,Ga'Quincy McKinstry,NE,True,6,99,949,1,29,36,52,0,10,35,79,0,2,2,0,12,0,21,0,0,0,0,15,15,Ga'Quincy,McKinstry,2611.0,2609.0,7.0,21.0,Signed,84.0,0.0,0.0,NE,tier_3,0.0,5.268703898840885,12.644889357218124,85.35300316122233,12.644889357218124,3.68809272918862,1.5333333333333334,NE,2
565,LOLB,Jason,Shepherd,Jason Shepherd,WAS,True,0,0,842,1,24,23,31,1,10,4,0,0,0,0,0,1,0,25,9,1,5,1,13,6,Jason,Shepherd,298.0,296.0,0.0,25.0,Signed,68.0,0.0,0.0,WAS,tier_6,16.6270783847981,3.5629453681710217,17.81472684085511,65.32066508313538,1.187648456057007,0.4750593824228029,0.23076923076923078,WAS,4
573,SS,Ciante,Thompson,Ciante Thompson,CAR,True,0,0,407,0,5,6,11,0,10,5,0,0,0,0,0,4,0,20,0,0,0,0,15,0,Ciante,Thompson,2862.0,2860.0,1.0,20.0,Signed,62.0,0.0,0.0,CAR,tier_6,0.0,0.0,9.828009828009828,39.31203931203931,9.828009828009828,1.2285012285012284,0.06666666666666667,CAR,-4
581,SS,Lonnie,Steele,Lonnie Steele,MIA,True,0,0,409,0,5,8,15,0,10,8,0,0,0,0,0,2,0,11,0,0,0,0,15,0,Lonnie,Steele,2563.0,2561.0,2.0,11.0,Signed,58.0,0.0,0.0,MIA,tier_6,0.0,0.0,4.88997555012225,48.8997555012225,4.88997555012225,1.9559902200488997,0.4,MIA,-4
588,DT,George,Odom,George Odom,KC,True,2,0,949,1,18,29,39,0,10,0,0,0,0,0,0,1,0,8,13,1,5,0,15,15,George,Odom,645.0,643.0,0.0,8.0,Signed,76.0,0.0,0.0,KC,tier_4,18.967334035827186,2.107481559536354,20.021074815595362,60.063224446786094,1.053740779768177,0.0,-0.06666666666666667,KC,-2
601,MLB,Chris,Lindsay,Chris Lindsay,MIN,True,87,0,947,3,38,66,90,0,10,48,0,0,0,0,0,0,0,30,2,3,1,0,15,15,Chris,Lindsay,787.0,785.0,1.0,30.0,Signed,70.0,0.0,0.0,MIN,tier_5,3.1678986272439285,6.335797254487857,3.1678986272439285,135.1636747624076,0.0,5.068637803590286,3.2,MIN,7
608,CB,Domani,Jackson,Domani Jackson,NO,True,49,102,958,1,16,43,48,0,10,22,29,0,5,1,0,8,0,26,1,1,0,1,14,14,Domani,Jackson,1852.0,1850.0,6.0,26.0,Signed,97.0,0.0,0.0,NO,tier_0,1.04384133611691,9.394572025052192,9.394572025052192,66.80584551148225,8.35073068893528,2.2964509394572024,1.0,NO,1
615,FS,Rashawn,Parker,Rashawn Parker,PHI,True,0,0,669,0,37,0,29,1,10,0,0,0,0,0,0,3,0,12,4,0,1,0,13,13,Rashawn,Parker,190.0,188.0,0.0,12.0,Signed,71.0,0.0,0.0,PHI,tier_5,7.473841554559043,0.0,11.958146487294469,98.65470852017937,4.484304932735426,0.0,-0.23076923076923078,PHI,7
640,MLB,Johnny,Elliott,Johnny Elliott,MIN,True,6,0,605,1,18,19,33,0,10,17,0,0,0,0,0,2,0,30,1,2,0,0,15,1,Johnny,Elliott,2456.0,2454.0,2.0,30.0,Signed,60.0,0.0,0.0,MIN,tier_6,1.6528925619834711,4.958677685950414,4.958677685950414,84.29752066115702,3.3057851239669422,2.809917355371901,1.0,MIN,5
645,CB,Rahim,Cooks,Rahim Cooks,WAS,True,0,5,656,0,14,20,30,0,10,17,5,0,1,0,0,4,0,25,0,0,0,0,15,3,Rahim,Cooks,1707.0,1705.0,1.0,25.0,Signed,70.0,0.0,0.0,WAS,tier_5,0.0,1.524390243902439,6.097560975609756,67.07317073170732,6.097560975609756,2.591463414634146,0.8666666666666667,WAS,-2
681,RE,Zaire,Patterson,Zaire Patterson,LAR,True,42,0,1005,2,20,45,48,0,10,3,0,0,0,0,0,0,0,23,13,2,8,0,15,15,Zaire,Patterson,756.0,754.0,6.0,23.0,Signed,83.0,0.0,0.0,LAR,tier_3,20.895522388059703,3.980099502487562,20.895522388059703,67.66169154228855,0.0,0.2985074626865672,0.2,LAR,-2
