Position,RatingTier,StatCheck,StatValue,StatTier,SkillPoint,StatHigh,StatLow
WR,tier_4,WRPercentageofTeamPassYards,0.36-1.00,tier_0,5,1.01,0.36
WR,tier_4,WRPercentageofTeamPassYards,0.28-0.35,tier_1,3,0.36,0.28
WR,tier_4,WRPercentageofTeamPassYards,0.21-0.27,tier_2,1,0.28,0.21
WR,tier_4,WRPercentageofTeamPassYards,0.16-0.20,tier_3,0,0.21,0.16
WR,tier_4,WRPercentageofTeamPassYards,0.10-0.15,tier_4,-1,0.16,0.10
WR,tier_4,WRPercentageofTeamPassYards,0.00-0.09,tier_5,-3,0.1,0.00
WR,tier_5,ScrimmageYardsPer1000DownsPlayed,1500-5000,tier_0,7,5001,1500
WR,tier_5,ScrimmageYardsPer1000DownsPlayed,1200-1499,tier_1,4,1500,1200
WR,tier_5,ScrimmageYardsPer1000DownsPlayed,900-1199,tier_2,2,1200,900
WR,tier_5,ScrimmageYardsPer1000DownsPlayed,700-899,tier_3,0,900,700
WR,tier_5,ScrimmageYardsPer1000DownsPlayed,600-699,tier_4,-2,700,600
WR,tier_5,ScrimmageYardsPer1000DownsPlayed,0-599,tier_5,-4,600,0
WR,tier_5,TDsPer1000DownsPlayed,12.00-50.00,tier_0,7,50.01,12.00
WR,tier_5,TDsPer1000DownsPlayed,9.00-11.99,tier_1,4,12.0,9.00
WR,tier_5,TDsPer1000DownsPlayed,6.00-8.99,tier_2,2,9.0,6.00
WR,tier_5,TDsPer1000DownsPlayed,3.50-5.99,tier_3,0,6.0,3.50
WR,tier_5,TDsPer1000DownsPlayed,2.00-3.49,tier_4,-1,3.5,2.00
WR,tier_5,TDsPer1000DownsPlayed,0.00-1.99,tier_5,-2,2.0,0.00
WR,tier_5,WRPercentageofTeamPassYards,0.36-1.00,tier_0,6,1.01,0.36
WR,tier_5,WRPercentageofTeamPassYards,0.28-0.35,tier_1,4,0.36,0.28
WR,tier_5,WRPercentageofTeamPassYards,0.21-0.27,tier_2,2,0.28,0.21
WR,tier_5,WRPercentageofTeamPassYards,0.16-0.20,tier_3,1,0.21,0.16
WR,tier_5,WRPercentageofTeamPassYards,0.10-0.15,tier_4,0,0.16,0.10
WR,tier_5,WRPercentageofTeamPassYards,0.00-0.09,tier_5,-2,0.1,0.00
WR,tier_6,ScrimmageYardsPer1000DownsPlayed,1500-5000,tier_0,8,5001,1500
WR,tier_6,ScrimmageYardsPer1000DownsPlayed,1200-1499,tier_1,6,1500,1200
WR,tier_6,ScrimmageYardsPer1000DownsPlayed,900-1199,tier_2,3,1200,900
WR,tier_6,ScrimmageYardsPer1000DownsPlayed,700-899,tier_3,1,900,700
WR,tier_6,ScrimmageYardsPer1000DownsPlayed,600-699,tier_4,-1,700,600
WR,tier_6,ScrimmageYardsPer1000DownsPlayed,0-599,tier_5,-2,600,0
WR,tier_6,TDsPer1000DownsPlayed,12.00-50.00,tier_0,8,50.01,12.00
WR,tier_6,TDsPer1000DownsPlayed,9.00-11.99,tier_1,6,12.0,9.00
WR,tier_6,TDsPer1000DownsPlayed,6.00-8.99,tier_2,3,9.0,6.00
WR,tier_6,TDsPer1000DownsPlayed,3.50-5.99,tier_3,1,6.0,3.50
WR,tier_6,TDsPer1000DownsPlayed,2.00-3.49,tier_4,0,3.5,2.00
WR,tier_6,TDsPer1000DownsPlayed,0.00-1.99,tier_5,-1,2.0,0.00
WR,tier_6,WRPercentageofTeamPassYards,0.36-1.00,tier_0,7,1.01,0.36
WR,tier_6,WRPercentageofTeamPassYards,0.28-0.35,tier_1,5,0.36,0.28
WR,tier_6,WRPercentageofTeamPassYards,0.21-0.27,tier_2,3,0.28,0.21
WR,tier_6,WRPercentageofTeamPassYards,0.16-0.20,tier_3,1,0.21,0.16
WR,tier_6,WRPercentageofTeamPassYards,0.10-0.15,tier_4,0,0.16,0.10
WR,tier_6,WRPercentageofTeamPassYards,0.00-0.09,tier_5,-1,0.1,0.00
TE,tier_0,ScrimmageYardsPer1000DownsPlayed,850-2500,tier_0,1,2501,850
TE,tier_0,ScrimmageYardsPer1000DownsPlayed,700-849,tier_1,-1,850,700
TE,tier_0,ScrimmageYardsPer1000DownsPlayed,450-699,tier_2,-3,700,450
TE,tier_0,ScrimmageYardsPer1000DownsPlayed,400-449,tier_3,-6,450,400
TE,tier_0,ScrimmageYardsPer1000DownsPlayed,300-399,tier_4,-9,400,300
TE,tier_0,ScrimmageYardsPer1000DownsPlayed,0-299,tier_5,-12,300,0
TE,tier_0,TDsPer1000DownsPlayed,6.00-50.00,tier_0,1,50.01,6.00
TE,tier_0,TDsPer1000DownsPlayed,5.00-5.99,tier_1,0,6.0,5.00
TE,tier_0,TDsPer1000DownsPlayed,3.00-4.99,tier_2,-1,5.0,3.00
TE,tier_0,TDsPer1000DownsPlayed,2.50-2.99,tier_3,-3,3.0,2.50
TE,tier_0,TDsPer1000DownsPlayed,1.50-2.49,tier_4,-5,2.5000000000000004,1.50
TE,tier_0,TDsPer1000DownsPlayed,0.00-1.49,tier_5,-7,1.5,0.00
TE,tier_1,ScrimmageYardsPer1000DownsPlayed,850-2500,tier_0,2,2501,850
TE,tier_1,ScrimmageYardsPer1000DownsPlayed,700-849,tier_1,0,850,700
TE,tier_1,ScrimmageYardsPer1000DownsPlayed,450-699,tier_2,-3,700,450
TE,tier_1,ScrimmageYardsPer1000DownsPlayed,400-449,tier_3,-5,450,400
TE,tier_1,ScrimmageYardsPer1000DownsPlayed,300-399,tier_4,-7,400,300
TE,tier_1,ScrimmageYardsPer1000DownsPlayed,0-299,tier_5,-10,300,0
TE,tier_1,TDsPer1000DownsPlayed,6.00-50.00,tier_0,2,50.01,6.00
TE,tier_1,TDsPer1000DownsPlayed,5.00-5.99,tier_1,1,6.0,5.00
TE,tier_1,TDsPer1000DownsPlayed,3.00-4.99,tier_2,-1,5.0,3.00
TE,tier_1,TDsPer1000DownsPlayed,2.50-2.99,tier_3,-2,3.0,2.50
TE,tier_1,TDsPer1000DownsPlayed,1.50-2.49,tier_4,-4,2.5000000000000004,1.50
TE,tier_1,TDsPer1000DownsPlayed,0.00-1.49,tier_5,-6,1.5,0.00
TE,tier_2,ScrimmageYardsPer1000DownsPlayed,850-2500,tier_0,4,2501,850
TE,tier_2,ScrimmageYardsPer1000DownsPlayed,700-849,tier_1,1,850,700
TE,tier_2,ScrimmageYardsPer1000DownsPlayed,450-699,tier_2,-2,700,450
TE,tier_2,ScrimmageYardsPer1000DownsPlayed,400-449,tier_3,-4,450,400
TE,tier_2,ScrimmageYardsPer1000DownsPlayed,300-399,tier_4,-6,400,300
TE,tier_2,ScrimmageYardsPer1000DownsPlayed,0-299,tier_5,-8,300,0
TE,tier_2,TDsPer1000DownsPlayed,6.00-50.00,tier_0,4,50.01,6.00
TE,tier_2,TDsPer1000DownsPlayed,5.00-5.99,tier_1,2,6.0,5.00
TE,tier_2,TDsPer1000DownsPlayed,3.00-4.99,tier_2,0,5.0,3.00
TE,tier_2,TDsPer1000DownsPlayed,2.50-2.99,tier_3,-1,3.0,2.50
TE,tier_2,TDsPer1000DownsPlayed,1.50-2.49,tier_4,-3,2.5000000000000004,1.50
TE,tier_2,TDsPer1000DownsPlayed,0.00-1.49,tier_5,-5,1.5,0.00
TE,tier_3,ScrimmageYardsPer1000DownsPlayed,850-2500,tier_0,5,2501,850
TE,tier_3,ScrimmageYardsPer1000DownsPlayed,700-849,tier_1,2,850,700
TE,tier_3,ScrimmageYardsPer1000DownsPlayed,450-699,tier_2,-1,700,450
TE,tier_3,ScrimmageYardsPer1000DownsPlayed,400-449,tier_3,-3,450,400
TE,tier_3,ScrimmageYardsPer1000DownsPlayed,300-399,tier_4,-5,400,300
TE,tier_3,ScrimmageYardsPer1000DownsPlayed,0-299,tier_5,-7,300,0
TE,tier_3,TDsPer1000DownsPlayed,6.00-50.00,tier_0,5,50.01,6.00
TE,tier_3,TDsPer1000DownsPlayed,5.00-5.99,tier_1,2,6.0,5.00
TE,tier_3,TDsPer1000DownsPlayed,3.00-4.99,tier_2,0,5.0,3.00
TE,tier_3,TDsPer1000DownsPlayed,2.50-2.99,tier_3,-1,3.0,2.50
TE,tier_3,TDsPer1000DownsPlayed,1.50-2.49,tier_4,-2,2.5000000000000004,1.50
TE,tier_3,TDsPer1000DownsPlayed,0.00-1.49,tier_5,-4,1.5,0.00
TE,tier_4,ScrimmageYardsPer1000DownsPlayed,850-2500,tier_0,7,2501,850
TE,tier_4,ScrimmageYardsPer1000DownsPlayed,700-849,tier_1,3,850,700
TE,tier_4,ScrimmageYardsPer1000DownsPlayed,450-699,tier_2,0,700,450
TE,tier_4,ScrimmageYardsPer1000DownsPlayed,400-449,tier_3,-2,450,400
TE,tier_4,ScrimmageYardsPer1000DownsPlayed,300-399,tier_4,-4,400,300
TE,tier_4,ScrimmageYardsPer1000DownsPlayed,0-299,tier_5,-6,300,0
TE,tier_4,TDsPer1000DownsPlayed,6.00-50.00,tier_0,6,50.01,6.00
TE,tier_4,TDsPer1000DownsPlayed,5.00-5.99,tier_1,3,6.0,5.00
TE,tier_4,TDsPer1000DownsPlayed,3.00-4.99,tier_2,1,5.0,3.00
TE,tier_4,TDsPer1000DownsPlayed,2.50-2.99,tier_3,-1,3.0,2.50
TE,tier_4,TDsPer1000DownsPlayed,1.50-2.49,tier_4,-2,2.5000000000000004,1.50
TE,tier_4,TDsPer1000DownsPlayed,0.00-1.49,tier_5,-3,1.5,0.00
TE,tier_5,ScrimmageYardsPer1000DownsPlayed,850-2500,tier_0,8,2501,850
TE,tier_5,ScrimmageYardsPer1000DownsPlayed,700-849,tier_1,4,850,700
