FullName,Position,TeamName,SkillPointDef
Marcus Barrett,FS,ATL,-3
Marcus Bynes,LOLB,SEA,7
Marcus Gresham,CB,NYJ,-1
Marcus Upton,SS,JAX,3
Marcus Washington,CB,CAR,4
Mark Perry,SS,CLE,-1
Marquel Brown,ROLB,LV,1
Marquel Harris,ROLB,DEN,3
Marquez Yates,LOLB,ATL,-3
Marquise Lightfoot,LE,JAX,-7
Martel Hight,CB,CIN,-3
Martels Carter Jr,FS,GB,-5
Mason Posa,RE,NO,1
Matayo Uiagalelei,LE,TEN,10
Matt Gentry,RE,TEN,-1
Matt Henson,RE,NYG,3
Matt Jennings,DT,ATL,-3
Matt Pittman,CB,WAS,2
Matthew Adkins,DT,CLE,0
Matthew Justice,DT,CHI,-3
Matthew McDougle,CB,NYG,-3
Matthew Simpson,DT,NYJ,-3
Matthew Whitehead,DT,DEN,1
Max Edwards,LE,SF,0
Max Melton,CB,SEA,0
Melo Howard,RE,TB,-3
Micah Parsons,RE,BAL,3
Mickey Vaccarello,MLB,DET,-1
Mike Graham,FS,CLE,-6
Mitch Callahan,SS,DEN,0
Monte Delgado,LOLB,BAL,-3
Moses Nash,RE,NO,-3
Moses Walker,MLB,NO,-6
Myjai Okuyemi,DT,LV,-4
Mykel Williams,LE,NYG,-3
Myles Garrett,RE,TEN,11
Myles Murphy,LE,KC,-2
Na'eem Offord,CB,PHI,-2
Najee Okpokowuruk,CB,LV,-1
Nasir Johnson,DT,KC,6
Nate Wiggins,CB,LAC,0
Nathaniel Marshall,RE,DET,-9
Nathaniel Owusu-Boateng,ROLB,CAR,1
Nazair Drummond,CB,PIT,1
Nick Burroughs,DT,CIN,6
Nick Emmanwori,SS,NO,5
Nick Flowers,DT,SF,0
Nico Jaramillo,LE,CLE,3
Nikai Martinez,FS,DET,-4
Noah Mikhail,MLB,NYG,-3
Olubunmi Maikori,FS,CIN,-3
Omari Abor,LE,IND,-8
Ovie Benshaw,CB,SEA,1
Parker Caldwell,ROLB,JAX,-6
Patrick Cleary,RE,NO,-2
Patrick Payton,LE,ATL,-7
Patrick Surtain II,CB,DEN,3
Percy Samuels,CB,NO,1
Pete Moore,DT,CHI,3
Peter Woods,DT,LV,7
Peyton Waters,SS,SF,-1
Peyton Woodyard,SS,GB,1
Phillip Williams,SS,PHI,4
Quency Wiggins,RE,NYJ,-4
Quincey Avery,CB,HOU,-3
Quincy Thurman,LOLB,NE,5
Quinton Davis Jr,MLB,MIN,-7
Quinyon Mitchell,CB,TB,-7
Ramon Waynes,SS,TEN,5
Randy Gibson,LOLB,CAR,-1
Raphael Jacobs III,LOLB,BUF,-3
Rashaan Hall-Brisker,SS,CAR,5
Rashaud McCleod,FS,CHI,-5
Raylen Wilson,LOLB,PIT,3
Reggie Hall,SS,CIN,12
Reid Kitchens,RE,PHI,-4
Rodney Dunham,LE,ARI,-1
Ruben Moulton,LE,CAR,4
Rueben Bain Jr,LE,NE,2
Ryan Ellington,MLB,MIA,-5
Ryan Yaites,FS,JAX,3
Rykeem Booth,LE,PHI,-2
Ryner Anae,LOLB,BUF,-2
S'qon Polk,CB,CLE,3
Sam Gentry,RE,SEA,-1
Sam Ross,ROLB,ARI,-6
Sammy Brown,ROLB,HOU,-1
Samu Moala,LE,WAS,-3
Sauce Gardner,CB,LAR,-5
Scooby Williams,MLB,DEN,-4
Scotty Edwards,SS,CIN,0
Sean Bone,CB,SF,-4
Sean Gabriel,CB,ATL,6
Selman Bridges,CB,MIN,-2
Shamar Hill,LE,MIA,-2
Shane Lee,MLB,GB,2
Shaquille Bernard,DT,BUF,2
Sharif Denson,CB,BUF,3
Sharrif Thompson,MLB,PIT,2
Shaun Carroll,DT,WAS,1
Shaval Peterson,CB,NYG,3
Shawn Murphy,MLB,MIN,4
Sheridan Lewis,CB,MIN,-5
Smael Mondon,LOLB,GB,8
Steve Mullins,ROLB,MIA,3
Stone Blanton,ROLB,CAR,0
Suntarine Perkins,LE,PIT,-2
Ta'ita'i Kekoa,DT,TEN,-2
Taariq Al-Uqdah,ROLB,SF,-5
Tackett Curtis,MLB,BUF,-5
Talanoa Ili,MLB,JAX,2
Tanner McCoy,MLB,GB,-5
Tarvos Alford,MLB,HOU,3
Tavares Reynolds,CB,LAC,1
Tayon Holloway,CB,DEN,-3
Teddy Kramer,DT,PIT,-4
Teran Cox,LOLB,LAC,-5
Terrance Love,SS,NYJ,2
Terrence Atkinson,CB,LV,-2
Terrion Arnold,CB,MIA,-3
Tevarua Fonseca,FS,IND,0
Tevarua Tafiti,LOLB,GB,4
Tevin Cooper,ROLB,PIT,6
Tevin Harrison,MLB,HOU,-3
Thomas Davis Jr,ROLB,NYG,-1
Thurman Weatherspoon,DT,LAR,5
Tiquan Allen,CB,LAC,-1
Titan Davis,LE,LV,2
Tony Cumberland,DT,NYJ,1
Tory Main,MLB,HOU,0
Trae Ballard-Payne,ROLB,NYJ,-4
Tramon Vincent Jr,FS,ATL,4
Travis Barnett,ROLB,NE,2
Travis Hunter,CB,CHI,3
Travis Richardson,RE,DAL,-8
Travis Young,LE,LAR,-3
Tre Freeman,MLB,CIN,-1
Tremaine Green,CB,PIT,4
Trent Prince,DT,ARI,-2
Trevin Wallace,ROLB,ATL,2
Trey McNutt,SS,BAL,-2
Trey Spillman,CB,TB,3
Treyvon Rayford,SS,LAR,7
Troy Andersen,ROLB,TEN,1
Troy Bowles,MLB,ATL,1
Trystan Haynes,CB,NYJ,3
Tucker Cousins,LE,NYJ,6
Tuli Matavao,DT,MIA,-4
Tuli Tuipulotu,LE,LAR,-1
Turbo Saxton,CB,NO,-3
Ty Rutherford,CB,JAX,0
TyRon Hopper,ROLB,DAL,8
Tyleik Bradley,FS,JAX,-6
Tyler Atkinson,MLB,BAL,-1
Tyler Coleman,CB,DAL,-5
Tyler Klein,RE,DEN,-4
Tyler Northcutt Jr,CB,CAR,-1
Tyree Kelley,ROLB,MIN,-9
Tyreem Powell,MLB,IND,6
Tyronne McCloud,CB,WAS,-1
Victor Malone,LE,HOU,-8
Walter Collins,LE,DEN,-4
Walter Nolen,DT,CAR,1
Warren Fairley,SS,MIA,0
Wayne Riddick,CB,IND,-1
Weston Polk,LOLB,TEN,14
Will Anderson Jr,LE,WAS,-11
Will Johnson,CB,ARI,2
William Echoles,DT,DEN,1
Xavier Griffin,MLB,NYJ,-3
Zach Stern,ROLB,CLE,-2
Zachary Tobe,FS,DEN,-1
Zahir Smith,LE,LAC,8
Zaire Franklin,DT,LAR,0
Zaquan Patterson,FS,BAL,2
Zaven Collins,LOLB,CLE,6
Zavier Holloway,MLB,TEN,2
Zavier Mincey,CB,CAR,2
Zay Gentry,CB,GB,3
Zay Royster II,SS,KC,-1
Zayden Walker,MLB,NYJ,-4
Zekai Saunders,MLB,CLE,-1
Zelus Hicks,SS,NE,-2
Zion Elee,RE,KC,-1
Zion Grady,RE,LAC,6
